eta,max_depth,n_estimators,fold,threshold,accuracy,precision,recall,f1,mcc
0.01,10,300,1,0.2,0.8360655737704918,0.5,0.4,0.4444444444444444,0.3526759393054789
0.01,10,300,1,0.30000000000000004,0.8524590163934426,0.6,0.3,0.4,0.3519553224766005
0.01,10,300,1,0.4,0.8688524590163934,0.75,0.3,0.42857142857142855,0.41935664191718136
0.01,10,300,1,0.5,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.01,10,300,1,0.6,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.01,10,300,1,0.7000000000000001,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.01,10,300,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
0.01,10,300,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
0.01,10,300,2,0.1,0.7333333333333333,0.36363636363636365,0.8,0.5,0.40214734617833486
0.01,10,300,2,0.2,0.8,0.4375,0.7,0.5384615384615384,0.43822991060110733
0.01,10,300,2,0.30000000000000004,0.8333333333333334,0.5,0.6,0.5454545454545454,0.447213595499958
0.01,10,300,2,0.4,0.9,0.8333333333333334,0.5,0.625,0.5962847939999439
0.01,10,300,2,0.5,0.9,0.8333333333333334,0.5,0.625,0.5962847939999439
0.01,10,300,2,0.6,0.9,1.0,0.4,0.5714285714285714,0.5976143046671968
0.01,10,300,2,0.7000000000000001,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
0.01,10,300,2,0.8,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
0.01,10,300,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
0.01,10,300,3,0.1,0.7666666666666667,0.38095238095238093,0.8888888888888888,0.5333333333333333,0.47461853595758285
0.01,10,300,3,0.2,0.8666666666666667,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.5721576125703091
0.01,10,300,3,0.30000000000000004,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
0.01,10,300,3,0.4,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
0.01,10,300,3,0.5,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.01,10,300,3,0.6,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.01,10,300,3,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.01,10,300,3,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.01,10,300,3,0.9,0.85,1.0,0.0,0.0,0.0
0.01,10,300,4,0.1,0.8166666666666667,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.5398335593610577
0.01,10,300,4,0.2,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
0.01,10,300,4,0.30000000000000004,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.738562091503268
0.01,10,300,4,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.01,10,300,4,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.01,10,300,4,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.01,10,300,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.01,10,300,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.01,10,300,4,0.9,0.85,1.0,0.0,0.0,0.0
0.01,10,300,5,0.1,0.8166666666666667,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.5398335593610577
0.01,10,300,5,0.2,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
0.01,10,300,5,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.01,10,300,5,0.4,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.01,10,300,5,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.01,10,300,5,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.01,10,300,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.01,10,300,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.01,10,300,5,0.9,0.85,1.0,0.0,0.0,0.0
0.1,3,50,1,0.1,0.8360655737704918,0.5,0.6,0.5454545454545454,0.44922235061060267
0.1,3,50,1,0.2,0.8524590163934426,0.5714285714285714,0.4,0.47058823529411764,0.39629469648388077
0.1,3,50,1,0.30000000000000004,0.8688524590163934,0.75,0.3,0.42857142857142855,0.41935664191718136
0.1,3,50,1,0.4,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,50,1,0.5,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,50,1,0.6,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,50,1,0.7000000000000001,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,50,1,0.8,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,50,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
0.1,3,50,2,0.1,0.8,0.45,0.9,0.6,0.5375872022286244
0.1,3,50,2,0.2,0.8833333333333333,0.6153846153846154,0.8,0.6956521739130435,0.6332313927204475
0.1,3,50,2,0.30000000000000004,0.9,0.75,0.6,0.6666666666666666,0.6139406135149205
0.1,3,50,2,0.4,0.9166666666666666,0.8571428571428571,0.6,0.7058823529411765,0.6733270173082295
0.1,3,50,2,0.5,0.9,0.8333333333333334,0.5,0.625,0.5962847939999439
0.1,3,50,2,0.6,0.9,0.8333333333333334,0.5,0.625,0.5962847939999439
0.1,3,50,2,0.7000000000000001,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
0.1,3,50,2,0.8,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
0.1,3,50,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
0.1,3,50,3,0.1,0.8666666666666667,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6198132639817399
0.1,3,50,3,0.2,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
0.1,3,50,3,0.30000000000000004,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
0.1,3,50,3,0.4,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.738562091503268
0.1,3,50,3,0.5,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
0.1,3,50,3,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.1,3,50,3,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,50,3,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,50,3,0.9,0.85,1.0,0.0,0.0,0.0
0.1,3,50,4,0.1,0.8666666666666667,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6198132639817399
0.1,3,50,4,0.2,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
0.1,3,50,4,0.30000000000000004,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
0.1,3,50,4,0.4,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
0.1,3,50,4,0.5,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
0.1,3,50,4,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
0.1,3,50,4,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.1,3,50,4,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,50,4,0.9,0.85,1.0,0.0,0.0,0.0
0.1,3,50,5,0.1,0.8333333333333334,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5645244046440765
0.1,3,50,5,0.2,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
0.1,3,50,5,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.1,3,50,5,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,50,5,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,50,5,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,50,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,50,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,50,5,0.9,0.85,1.0,0.0,0.0,0.0
0.1,3,100,1,0.1,0.8524590163934426,0.5454545454545454,0.6,0.5714285714285714,0.48336314371159106
0.1,3,100,1,0.2,0.8688524590163934,0.6666666666666666,0.4,0.5,0.4485137534646401
0.1,3,100,1,0.30000000000000004,0.8688524590163934,0.6666666666666666,0.4,0.5,0.4485137534646401
0.1,3,100,1,0.4,0.8688524590163934,0.75,0.3,0.42857142857142855,0.41935664191718136
0.1,3,100,1,0.5,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,100,1,0.6,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,100,1,0.7000000000000001,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,100,1,0.8,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,100,1,0.9,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,100,2,0.1,0.85,0.5333333333333333,0.8,0.64,0.5680375574437544
0.1,3,100,2,0.2,0.8833333333333333,0.6363636363636364,0.7,0.6666666666666666,0.5971484496103001
0.1,3,100,2,0.30000000000000004,0.9,0.75,0.6,0.6666666666666666,0.6139406135149205
0.1,3,100,2,0.4,0.9166666666666666,0.8571428571428571,0.6,0.7058823529411765,0.6733270173082295
0.1,3,100,2,0.5,0.9166666666666666,0.8571428571428571,0.6,0.7058823529411765,0.6733270173082295
0.1,3,100,2,0.6,0.9,0.8333333333333334,0.5,0.625,0.5962847939999439
0.1,3,100,2,0.7000000000000001,0.8833333333333333,0.8,0.4,0.5333333333333333,0.512391895472064
0.1,3,100,2,0.8,0.8833333333333333,0.8,0.4,0.5333333333333333,0.512391895472064
0.1,3,100,2,0.9,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
0.1,3,100,3,0.1,0.9,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6854561497129446
0.1,3,100,3,0.2,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
0.1,3,100,3,0.30000000000000004,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
0.1,3,100,3,0.4,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
0.1,3,100,3,0.5,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
0.1,3,100,3,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
0.1,3,100,3,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.1,3,100,3,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,100,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,100,4,0.1,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
0.1,3,100,4,0.2,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
0.1,3,100,4,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
0.1,3,100,4,0.4,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
0.1,3,100,4,0.5,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
0.1,3,100,4,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
0.1,3,100,4,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.1,3,100,4,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.1,3,100,4,0.9,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.1,3,100,5,0.1,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
0.1,3,100,5,0.2,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
0.1,3,100,5,0.30000000000000004,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.1,3,100,5,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,100,5,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,100,5,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,100,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,100,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,100,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,200,1,0.1,0.8688524590163934,0.6,0.6,0.6,0.5215686274509804
0.1,3,200,1,0.2,0.9016393442622951,0.75,0.6,0.6666666666666666,0.6150324307400424
0.1,3,200,1,0.30000000000000004,0.8852459016393442,0.8,0.4,0.5333333333333333,0.5133784403042143
0.1,3,200,1,0.4,0.8852459016393442,0.8,0.4,0.5333333333333333,0.5133784403042143
0.1,3,200,1,0.5,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,200,1,0.6,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,200,1,0.7000000000000001,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,200,1,0.8,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,200,1,0.9,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,200,2,0.1,0.8666666666666667,0.5714285714285714,0.8,0.6666666666666666,0.5991712703227052
0.1,3,200,2,0.2,0.8833333333333333,0.6363636363636364,0.7,0.6666666666666666,0.5971484496103001
0.1,3,200,2,0.30000000000000004,0.8833333333333333,0.6666666666666666,0.6,0.631578947368421,0.5636018619766345
0.1,3,200,2,0.4,0.9166666666666666,0.8571428571428571,0.6,0.7058823529411765,0.6733270173082295
0.1,3,200,2,0.5,0.9166666666666666,0.8571428571428571,0.6,0.7058823529411765,0.6733270173082295
0.1,3,200,2,0.6,0.9166666666666666,0.8571428571428571,0.6,0.7058823529411765,0.6733270173082295
0.1,3,200,2,0.7000000000000001,0.9,0.8333333333333334,0.5,0.625,0.5962847939999439
0.1,3,200,2,0.8,0.8833333333333333,0.8,0.4,0.5333333333333333,0.512391895472064
0.1,3,200,2,0.9,0.8666666666666667,0.75,0.3,0.42857142857142855,0.4183300132670377
0.1,3,200,3,0.1,0.9,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6854561497129446
0.1,3,200,3,0.2,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
0.1,3,200,3,0.30000000000000004,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
0.1,3,200,3,0.4,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
0.1,3,200,3,0.5,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
0.1,3,200,3,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.1,3,200,3,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.1,3,200,3,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,200,3,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,200,4,0.1,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
0.1,3,200,4,0.2,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
0.1,3,200,4,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
0.1,3,200,4,0.4,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
0.1,3,200,4,0.5,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
0.1,3,200,4,0.6,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.1,3,200,4,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.1,3,200,4,0.8,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.1,3,200,4,0.9,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.1,3,200,5,0.1,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
0.1,3,200,5,0.2,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.1,3,200,5,0.30000000000000004,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.1,3,200,5,0.4,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.1,3,200,5,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,200,5,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,200,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,200,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,200,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,300,1,0.1,0.8524590163934426,0.5454545454545454,0.6,0.5714285714285714,0.48336314371159106
0.1,3,300,1,0.2,0.8852459016393442,0.6666666666666666,0.6,0.631578947368421,0.5649383634074359
0.1,3,300,1,0.30000000000000004,0.8852459016393442,0.8,0.4,0.5333333333333333,0.5133784403042143
0.1,3,300,1,0.4,0.8852459016393442,0.8,0.4,0.5333333333333333,0.5133784403042143
0.1,3,300,1,0.5,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,300,1,0.6,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,300,1,0.7000000000000001,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,300,1,0.8,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,300,1,0.9,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,3,300,2,0.1,0.8666666666666667,0.5714285714285714,0.8,0.6666666666666666,0.5991712703227052
0.1,3,300,2,0.2,0.8833333333333333,0.6363636363636364,0.7,0.6666666666666666,0.5971484496103001
0.1,3,300,2,0.30000000000000004,0.8833333333333333,0.6666666666666666,0.6,0.631578947368421,0.5636018619766345
0.1,3,300,2,0.4,0.9,0.75,0.6,0.6666666666666666,0.6139406135149205
0.1,3,300,2,0.5,0.9166666666666666,0.8571428571428571,0.6,0.7058823529411765,0.6733270173082295
0.1,3,300,2,0.6,0.9166666666666666,0.8571428571428571,0.6,0.7058823529411765,0.6733270173082295
0.1,3,300,2,0.7000000000000001,0.9,0.8333333333333334,0.5,0.625,0.5962847939999439
0.1,3,300,2,0.8,0.8833333333333333,0.8,0.4,0.5333333333333333,0.512391895472064
0.1,3,300,2,0.9,0.8833333333333333,0.8,0.4,0.5333333333333333,0.512391895472064
0.1,3,300,3,0.1,0.9,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6854561497129446
0.1,3,300,3,0.2,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
0.1,3,300,3,0.30000000000000004,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.738562091503268
0.1,3,300,3,0.4,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.738562091503268
0.1,3,300,3,0.5,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
0.1,3,300,3,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.1,3,300,3,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.1,3,300,3,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.1,3,300,3,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,300,4,0.1,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
0.1,3,300,4,0.2,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
0.1,3,300,4,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
0.1,3,300,4,0.4,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
0.1,3,300,4,0.5,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.738562091503268
0.1,3,300,4,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
0.1,3,300,4,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.1,3,300,4,0.8,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.1,3,300,4,0.9,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.1,3,300,5,0.1,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
0.1,3,300,5,0.2,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.1,3,300,5,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.1,3,300,5,0.4,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.1,3,300,5,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,300,5,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,3,300,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,300,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,3,300,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,5,50,1,0.1,0.819672131147541,0.45454545454545453,0.5,0.47619047619047616,0.3681867696240635
0.1,5,50,1,0.2,0.8688524590163934,0.625,0.5,0.5555555555555556,0.4838541850227607
0.1,5,50,1,0.30000000000000004,0.8688524590163934,0.6666666666666666,0.4,0.5,0.4485137534646401
0.1,5,50,1,0.4,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,5,50,1,0.5,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,5,50,1,0.6,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,5,50,1,0.7000000000000001,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,5,50,1,0.8,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,5,50,1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
0.1,5,50,2,0.1,0.7833333333333333,0.4117647058823529,0.7,0.5185185185185185,0.4135198084867808
0.1,5,50,2,0.2,0.8333333333333334,0.5,0.6,0.5454545454545454,0.447213595499958
0.1,5,50,2,0.30000000000000004,0.9,0.75,0.6,0.6666666666666666,0.6139406135149205
0.1,5,50,2,0.4,0.9166666666666666,0.8571428571428571,0.6,0.7058823529411765,0.6733270173082295
0.1,5,50,2,0.5,0.9,0.8333333333333334,0.5,0.625,0.5962847939999439
0.1,5,50,2,0.6,0.9,1.0,0.4,0.5714285714285714,0.5976143046671968
0.1,5,50,2,0.7000000000000001,0.9,1.0,0.4,0.5714285714285714,0.5976143046671968
0.1,5,50,2,0.8,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
0.1,5,50,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
0.1,5,50,3,0.1,0.85,0.5,0.8888888888888888,0.64,0.5910804632890487
0.1,5,50,3,0.2,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
0.1,5,50,3,0.30000000000000004,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
0.1,5,50,3,0.4,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
0.1,5,50,3,0.5,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.1,5,50,3,0.6,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.1,5,50,3,0.7000000000000001,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.1,5,50,3,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,5,50,3,0.9,0.85,1.0,0.0,0.0,0.0
0.1,5,50,4,0.1,0.8833333333333333,0.5625,1.0,0.72,0.696630546019236
0.1,5,50,4,0.2,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
0.1,5,50,4,0.30000000000000004,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
0.1,5,50,4,0.4,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
0.1,5,50,4,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.1,5,50,4,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.1,5,50,4,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.1,5,50,4,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.1,5,50,4,0.9,0.85,1.0,0.0,0.0,0.0
0.1,5,50,5,0.1,0.8666666666666667,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6198132639817399
0.1,5,50,5,0.2,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
0.1,5,50,5,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.1,5,50,5,0.4,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.1,5,50,5,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,5,50,5,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,5,50,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,5,50,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,5,50,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.1,5,100,1,0.1,0.8524590163934426,0.5555555555555556,0.5,0.5263157894736842,0.4400787975818794
0.1,5,100,1,0.2,0.8852459016393442,0.7142857142857143,0.5,0.5882352941176471,0.5352255958259309
0.1,5,100,1,0.30000000000000004,0.8688524590163934,0.6666666666666666,0.4,0.5,0.4485137534646401
0.1,5,100,1,0.4,0.8688524590163934,0.75,0.3,0.42857142857142855,0.41935664191718136
0.1,5,100,1,0.5,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
0.1,5,100,1,0.6,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
