fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.5737704918032787,0.2777777777777778,1.0,0.43478260869565216,0.36900620230837305
1,0.2,0.819672131147541,0.47058823529411764,0.8,0.5925925925925926,0.5148624666326216
1,0.30000000000000004,0.8688524590163934,0.625,0.5,0.5555555555555556,0.4838541850227607
1,0.4,0.8688524590163934,0.6666666666666666,0.4,0.5,0.4485137534646401
1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
2,0.1,0.5,0.23684210526315788,0.9,0.375,0.24747528995589838
2,0.2,0.7333333333333333,0.35,0.7,0.4666666666666667,0.3478505426185217
2,0.30000000000000004,0.9,0.7,0.7,0.7,0.64
2,0.4,0.9,0.75,0.6,0.6666666666666666,0.6139406135149205
2,0.5,0.9166666666666666,0.8571428571428571,0.6,0.7058823529411765,0.6733270173082295
2,0.6,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
3,0.1,0.5,0.2,0.7777777777777778,0.3181818181818182,0.16568337391590282
3,0.2,0.6666666666666666,0.2608695652173913,0.6666666666666666,0.375,0.24480501365802007
3,0.30000000000000004,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
3,0.4,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
3,0.5,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
3,0.6,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
3,0.8,0.85,1.0,0.0,0.0,0.0
3,0.9,0.85,1.0,0.0,0.0,0.0
4,0.1,0.5833333333333334,0.2647058823529412,1.0,0.4186046511627907,0.36735282343519987
4,0.2,0.9,0.6,1.0,0.75,0.727606875108999
4,0.30000000000000004,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
4,0.4,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
4,0.5,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
4,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
4,0.8,0.85,1.0,0.0,0.0,0.0
4,0.9,0.85,1.0,0.0,0.0,0.0
5,0.1,0.5666666666666667,0.24242424242424243,0.8888888888888888,0.38095238095238093,0.28615800206850767
5,0.2,0.7666666666666667,0.3684210526315789,0.7777777777777778,0.5,0.4164129963551078
5,0.30000000000000004,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
5,0.4,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
5,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
5,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,0.8,0.85,1.0,0.0,0.0,0.0
5,0.9,0.85,1.0,0.0,0.0,0.0
