fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.7425742574257426,0.35294117647058826,0.75,0.48,0.3795160510317786
1,0.2,0.7920792079207921,0.3333333333333333,0.3125,0.3225806451612903,0.20006981225702639
1,0.30000000000000004,0.8514851485148515,0.5555555555555556,0.3125,0.4,0.34019081159274195
1,0.4,0.8415841584158416,0.5,0.25,0.3333333333333333,0.27438044751954294
1,0.5,0.8613861386138614,0.75,0.1875,0.3,0.3290126407424865
1,0.6,0.8613861386138614,0.75,0.1875,0.3,0.3290126407424865
1,0.7000000000000001,0.8613861386138614,1.0,0.125,0.2222222222222222,0.32760224712787356
1,0.8,0.8514851485148515,1.0,0.0625,0.11764705882352941,0.23048861143232216
1,0.9,0.8514851485148515,1.0,0.0625,0.11764705882352941,0.23048861143232216
2,0.1,0.81,0.42105263157894735,0.5,0.45714285714285713,0.3448758089772117
2,0.2,0.81,0.4117647058823529,0.4375,0.42424242424242425,0.3107997263725734
2,0.30000000000000004,0.84,0.5,0.375,0.42857142857142855,0.3424747597107866
2,0.4,0.86,0.6,0.375,0.46153846153846156,0.40006613209931935
2,0.5,0.85,0.6,0.1875,0.2857142857142857,0.2753443958769674
2,0.6,0.86,0.75,0.1875,0.3,0.3285086098506883
2,0.7000000000000001,0.85,0.6666666666666666,0.125,0.21052631578947367,0.24305102621022315
2,0.8,0.85,1.0,0.0625,0.11764705882352941,0.23028309323591917
2,0.9,0.85,1.0,0.0625,0.11764705882352941,0.23028309323591917
3,0.1,0.69,0.3,0.8,0.43636363636363634,0.3429971702850177
3,0.2,0.81,0.42857142857142855,0.8,0.5581395348837209,0.48651277256732783
3,0.30000000000000004,0.83,0.45454545454545453,0.6666666666666666,0.5405405405405406,0.4529612688257838
3,0.4,0.87,0.5714285714285714,0.5333333333333333,0.5517241379310345,0.4761937332961372
3,0.5,0.86,0.5555555555555556,0.3333333333333333,0.4166666666666667,0.3571871456175624
3,0.6,0.88,0.8,0.26666666666666666,0.4,0.41762016803210306
3,0.7000000000000001,0.89,1.0,0.26666666666666666,0.42105263157894735,0.485912657903775
3,0.8,0.87,1.0,0.13333333333333333,0.23529411764705882,0.3400680204068024
3,0.9,0.87,1.0,0.13333333333333333,0.23529411764705882,0.3400680204068024
