pca__n_components,n_neighbors,weights,metric,fold,threshold,accuracy,precision,recall,f1,mcc
150,3,uniform,cosine,3,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
150,3,uniform,cosine,3,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
150,3,uniform,cosine,4,0.1,0.8166666666666667,0.4375,0.7777777777777778,0.56,0.48553038055886144
150,3,uniform,cosine,4,0.2,0.8166666666666667,0.4375,0.7777777777777778,0.56,0.48553038055886144
150,3,uniform,cosine,4,0.30000000000000004,0.8166666666666667,0.4375,0.7777777777777778,0.56,0.48553038055886144
150,3,uniform,cosine,4,0.4,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
150,3,uniform,cosine,4,0.5,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
150,3,uniform,cosine,4,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
150,3,uniform,cosine,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,3,uniform,cosine,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,3,uniform,cosine,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,3,uniform,cosine,5,0.1,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
150,3,uniform,cosine,5,0.2,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
150,3,uniform,cosine,5,0.30000000000000004,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
150,3,uniform,cosine,5,0.4,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
150,3,uniform,cosine,5,0.5,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
150,3,uniform,cosine,5,0.6,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
150,3,uniform,cosine,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,3,uniform,cosine,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,3,uniform,cosine,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,3,uniform,euclidean,1,0.1,0.6885245901639344,0.23529411764705882,0.4,0.2962962962962963,0.11981076267551573
150,3,uniform,euclidean,1,0.2,0.6885245901639344,0.23529411764705882,0.4,0.2962962962962963,0.11981076267551573
150,3,uniform,euclidean,1,0.30000000000000004,0.6885245901639344,0.23529411764705882,0.4,0.2962962962962963,0.11981076267551573
150,3,uniform,euclidean,1,0.4,0.8360655737704918,0.5,0.2,0.2857142857142857,0.24047024221824384
150,3,uniform,euclidean,1,0.5,0.8360655737704918,0.5,0.2,0.2857142857142857,0.24047024221824384
150,3,uniform,euclidean,1,0.6,0.8360655737704918,0.5,0.2,0.2857142857142857,0.24047024221824384
150,3,uniform,euclidean,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
150,3,uniform,euclidean,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
150,3,uniform,euclidean,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
150,3,uniform,euclidean,2,0.1,0.7166666666666667,0.26666666666666666,0.4,0.32,0.15491933384829668
150,3,uniform,euclidean,2,0.2,0.7166666666666667,0.26666666666666666,0.4,0.32,0.15491933384829668
150,3,uniform,euclidean,2,0.30000000000000004,0.7166666666666667,0.26666666666666666,0.4,0.32,0.15491933384829668
150,3,uniform,euclidean,2,0.4,0.8333333333333334,0.5,0.1,0.16666666666666666,0.16609095970747995
150,3,uniform,euclidean,2,0.5,0.8333333333333334,0.5,0.1,0.16666666666666666,0.16609095970747995
150,3,uniform,euclidean,2,0.6,0.8333333333333334,0.5,0.1,0.16666666666666666,0.16609095970747995
150,3,uniform,euclidean,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
150,3,uniform,euclidean,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
150,3,uniform,euclidean,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
150,3,uniform,euclidean,3,0.1,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
150,3,uniform,euclidean,3,0.2,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
