n_estimators,max_depth,min_samples_split,min_samples_leaf,criterion,accuracy,precision,recall,f1,mcc,preparationTime
300,30,5,2,gini,0.8704371584699453,0.9,0.1888888888888889,0.30806526806526807,0.37255039439314697,0.0014853415016612876
500,30,5,2,gini,0.8737704918032787,1.0,0.1911111111111111,0.31878787878787884,0.40500313578760594,0.0014853415016612876
10,50,2,1,gini,0.8638251366120219,0.7,0.23555555555555557,0.34781884781884786,0.3487848995764215,0.0014853415016612876
50,50,2,1,gini,0.8737704918032787,0.75,0.22888888888888886,0.3454545454545455,0.36927346191180793,0.0014853415016612876
100,50,2,1,gini,0.8837158469945354,0.86,0.29333333333333333,0.4203929403929404,0.4478262381054493,0.0014853415016612876
300,50,2,1,gini,0.8738251366120219,0.8666666666666666,0.2333333333333333,0.3605128205128205,0.40196201721385744,0.0014853415016612876
500,50,2,1,gini,0.887049180327869,1.0,0.2733333333333333,0.4193206793206793,0.48185916654244254,0.0014853415016612876
10,50,5,1,gini,0.8771584699453552,0.8533333333333333,0.3,0.4157575757575758,0.4387008430432552,0.0014853415016612876
50,50,5,1,gini,0.8837158469945354,0.9199999999999999,0.29555555555555557,0.425987345987346,0.4654365931130842,0.0014853415016612876
100,50,5,1,gini,0.8804918032786885,0.9333333333333332,0.2533333333333333,0.3885514485514485,0.4409048089048122,0.0014853415016612876
300,50,5,1,gini,0.8803825136612022,1.0,0.2311111111111111,0.3700699300699301,0.44411906903666704,0.0014853415016612876
500,50,5,1,gini,0.8837158469945354,0.9,0.27111111111111114,0.4074592074592075,0.45078245471463135,0.0014853415016612876
10,50,2,2,gini,0.8638251366120219,0.680952380952381,0.24888888888888888,0.3508276037687802,0.34715209318916335,0.0014853415016612876
50,50,2,2,gini,0.8737158469945356,1.0,0.18888888888888888,0.31170163170163173,0.39814036853882573,0.0014853415016612876
100,50,2,2,gini,0.8804918032786885,0.9333333333333332,0.25555555555555554,0.39930069930069934,0.450406128322954,0.0014853415016612876
300,50,2,2,gini,0.8738251366120219,1.0,0.18888888888888888,0.30337662337662336,0.39020568301685615,0.0014853415016612876
500,50,2,2,gini,0.8704371584699453,0.9,0.1911111111111111,0.3151515151515151,0.37942438418143726,0.0014853415016612876
10,50,5,2,gini,0.8671584699453552,0.7333333333333332,0.2533333333333333,0.3675990675990676,0.37240040850151707,0.0014853415016612876
50,50,5,2,gini,0.8737158469945356,0.9,0.2066666666666667,0.3229570429570429,0.3826126528692908,0.0014853415016612876
100,50,5,2,gini,0.877103825136612,0.9333333333333332,0.23555555555555557,0.37272727272727274,0.4302267867454924,0.0014853415016612876
300,50,5,2,gini,0.8704371584699453,0.9,0.18888888888888888,0.3080652680652681,0.37255039439314697,0.0014853415016612876
500,50,5,2,gini,0.8704371584699453,0.9,0.1911111111111111,0.3151515151515151,0.37942438418143726,0.0014853415016612876
10,100,2,1,gini,0.8638251366120219,0.78,0.21333333333333332,0.30761904761904757,0.33734598113747616,0.0014853415016612876
50,100,2,1,gini,0.8737158469945356,0.8266666666666665,0.2511111111111111,0.3723076923076923,0.39996408099050285,0.0014853415016612876
100,100,2,1,gini,0.8803825136612021,0.9,0.27111111111111114,0.3999067599067599,0.4403462250466599,0.0014853415016612876
300,100,2,1,gini,0.8804371584699453,0.95,0.2533333333333333,0.39074925074925076,0.44608388365083285,0.0014853415016612876
500,100,2,1,gini,0.877103825136612,1.0,0.2088888888888889,0.33367965367965363,0.4150541717242395,0.0014853415016612876
10,100,5,1,gini,0.887049180327869,0.8933333333333333,0.3377777777777778,0.46761904761904766,0.48986834370139454,0.0014853415016612876
50,100,5,1,gini,0.890382513661202,0.9333333333333332,0.32,0.46686646686646693,0.5036670962530583,0.0014853415016612876
100,100,5,1,gini,0.8770491803278688,0.9333333333333333,0.2311111111111111,0.364009324009324,0.4221013030706362,0.0014853415016612876
300,100,5,1,gini,0.8770491803278688,0.9333333333333333,0.2311111111111111,0.364009324009324,0.4221013030706362,0.0014853415016612876
500,100,5,1,gini,0.8738251366120219,0.8333333333333333,0.23111111111111113,0.35764235764235763,0.394510985517792,0.0014853415016612876
10,100,2,2,gini,0.8670491803278688,0.9,0.1888888888888889,0.3021778221778222,0.36290403305846153,0.0014853415016612876
50,100,2,2,gini,0.8837158469945354,1.0,0.2533333333333333,0.3973426573426574,0.4649341408175186,0.0014853415016612876
100,100,2,2,gini,0.8704918032786886,0.8666666666666666,0.21111111111111108,0.33324009324009324,0.3811469454330059,0.0014853415016612876
300,100,2,2,gini,0.877103825136612,0.95,0.2311111111111111,0.3634765234765235,0.4252688118699813,0.0014853415016612876
500,100,2,2,gini,0.8737704918032787,1.0,0.1911111111111111,0.31878787878787884,0.40500313578760594,0.0014853415016612876
10,100,5,2,gini,0.8802732240437159,0.7333333333333333,0.31111111111111117,0.43123543123543123,0.42498843355070415,0.0014853415016612876
50,100,5,2,gini,0.8737158469945356,1.0,0.18666666666666668,0.3046153846153846,0.39126637875053544,0.0014853415016612876
100,100,5,2,gini,0.8737704918032787,1.0,0.1888888888888889,0.3117016317016317,0.39812914599931554,0.0014853415016612876
300,100,5,2,gini,0.877103825136612,1.0,0.2111111111111111,0.3444289044289045,0.42455549114238134,0.0014853415016612876
500,100,5,2,gini,0.8770491803278688,1.0,0.2111111111111111,0.3444289044289045,0.4245667136818915,0.0014853415016612876
10,300,2,1,gini,0.8704918032786886,0.8095238095238095,0.2577777777777778,0.36080419580419576,0.3885812059195307,0.0014853415016612876
50,300,2,1,gini,0.8804371584699453,0.85,0.2733333333333333,0.40909090909090906,0.43743015776958816,0.0014853415016612876
100,300,2,1,gini,0.8805464480874317,0.8333333333333334,0.27555555555555555,0.3964102564102564,0.4238812503663258,0.0014853415016612876
300,300,2,1,gini,0.8804371584699453,0.9,0.2533333333333333,0.39004329004329,0.43671683704198827,0.0014853415016612876
500,300,2,1,gini,0.8837704918032786,0.95,0.2733333333333333,0.4127272727272727,0.4630089093757568,0.0014853415016612876
10,300,5,1,gini,0.8837704918032786,0.7833333333333334,0.33777777777777784,0.4440476190476191,0.4473670767980174,0.0014853415016612876
50,300,5,1,gini,0.8904918032786885,0.9333333333333332,0.3177777777777777,0.46759906759906766,0.5034633373879386,0.0014853415016612876
100,300,5,1,gini,0.8737158469945356,0.8666666666666666,0.2311111111111111,0.3579487179487179,0.4000835371046055,0.0014853415016612876
300,300,5,1,gini,0.8837158469945354,1.0,0.2511111111111111,0.392047952047952,0.461044094761591,0.0014853415016612876
500,300,5,1,gini,0.8803825136612022,1.0,0.22888888888888886,0.35932067932067924,0.4346177496185252,0.0014853415016612876
10,300,2,2,gini,0.8837704918032786,0.8,0.31555555555555553,0.44771894771894766,0.45415634748291306,0.0014853415016612876
50,300,2,2,gini,0.8803825136612022,0.9,0.25555555555555554,0.3911421911421912,0.43782109965809485,0.0014853415016612876
100,300,2,2,gini,0.8671584699453552,0.8666666666666666,0.18888888888888888,0.3005128205128205,0.3547206002899401,0.0014853415016612876
300,300,2,2,gini,0.867103825136612,1.0,0.14666666666666667,0.2533333333333333,0.35215044550147434,0.0014853415016612876
500,300,2,2,gini,0.8738251366120219,1.0,0.1911111111111111,0.3141258741258741,0.39970700243499796,0.0014853415016612876
10,300,5,2,gini,0.8671584699453552,0.6014285714285714,0.31333333333333335,0.4025950520068167,0.36620174549212725,0.0014853415016612876
50,300,5,2,gini,0.8704371584699453,1.0,0.16888888888888887,0.28606060606060607,0.37857679064454014,0.0014853415016612876
100,300,5,2,gini,0.8770491803278688,0.86,0.2511111111111111,0.3807925407925408,0.4184944199412192,0.0014853415016612876
300,300,5,2,gini,0.8737704918032787,0.9,0.2111111111111111,0.34079254079254084,0.39897673953621277,0.0014853415016612876
500,300,5,2,gini,0.8737704918032787,1.0,0.18888888888888888,0.31170163170163173,0.39812914599931554,0.0014853415016612876
10,500,2,1,gini,0.8571584699453553,0.7133333333333333,0.1866666666666667,0.26933066933066935,0.25991368966246997,0.0014853415016612876
50,500,2,1,gini,0.8804918032786885,0.9333333333333332,0.25555555555555554,0.3896503496503497,0.4419978489814086,0.0014853415016612876
100,500,2,1,gini,0.8770491803278688,0.9,0.22888888888888886,0.35568431568431563,0.40903899801235655,0.0014853415016612876
300,500,2,1,gini,0.8804371584699453,0.95,0.2511111111111111,0.38,0.436582564232691,0.0014853415016612876
500,500,2,1,gini,0.8804371584699453,0.85,0.27111111111111114,0.4008658008658009,0.43193219754794565,0.0014853415016612876
10,500,5,1,gini,0.8837158469945356,0.6516666666666666,0.38,0.4741880341880342,0.44303689021077386,0.0014853415016612876
50,500,5,1,gini,0.8638797814207649,0.7333333333333333,0.1911111111111111,0.3013986013986014,0.3272272238936524,0.0014853415016612876
100,500,5,1,gini,0.8871038251366119,0.95,0.29333333333333333,0.43722943722943725,0.48393729429718,0.0014853415016612876
300,500,5,1,gini,0.8737704918032787,0.8833333333333334,0.2311111111111111,0.3574159174159174,0.40325104590395044,0.0014853415016612876
500,500,5,1,gini,0.8770491803278688,1.0,0.20888888888888885,0.33734265734265734,0.41769272389360124,0.0014853415016612876
10,500,2,2,gini,0.8638251366120219,0.7333333333333333,0.21555555555555556,0.3188811188811189,0.3360285318665427,0.0014853415016612876
50,500,2,2,gini,0.8771584699453552,0.9333333333333332,0.23555555555555552,0.3736596736596737,0.43085377296817856,0.0014853415016612876
100,500,2,2,gini,0.8770491803278688,0.9,0.2311111111111111,0.360979020979021,0.41292904406828423,0.0014853415016612876
300,500,2,2,gini,0.877103825136612,1.0,0.2111111111111111,0.3444289044289045,0.42455549114238134,0.0014853415016612876
500,500,2,2,gini,0.8737704918032787,1.0,0.18888888888888888,0.31170163170163173,0.39812914599931554,0.0014853415016612876
10,500,5,2,gini,0.8772131147540984,0.75,0.2977777777777778,0.4173076923076923,0.4181155941693276,0.0014853415016612876
50,500,5,2,gini,0.877103825136612,0.9,0.2333333333333333,0.3680652680652681,0.41979181131706433,0.0014853415016612876
100,500,5,2,gini,0.8737704918032787,0.95,0.20888888888888885,0.3307492507492507,0.3988424667269155,0.0014853415016612876
300,500,5,2,gini,0.877103825136612,1.0,0.2088888888888889,0.33367965367965363,0.4150541717242395,0.0014853415016612876
500,500,5,2,gini,0.8704371584699453,1.0,0.16888888888888887,0.28606060606060607,0.37857679064454014,0.0014853415016612876
10,10,2,1,entropy,0.8937704918032787,1.0,0.31999999999999995,0.4767565767565768,0.5275550713735945,0.0014853415016612876
50,10,2,1,entropy,0.8704371584699453,0.9,0.1911111111111111,0.3151515151515151,0.37942438418143726,0.0014853415016612876
100,10,2,1,entropy,0.8770491803278688,1.0,0.2088888888888889,0.33734265734265734,0.41769272389360124,0.0014853415016612876
300,10,2,1,entropy,0.8704918032786886,1.0,0.16888888888888887,0.28139860139860134,0.37328065729193216,0.0014853415016612876
500,10,2,1,entropy,0.877103825136612,1.0,0.2111111111111111,0.3444289044289045,0.42455549114238134,0.0014853415016612876
10,10,5,1,entropy,0.8803825136612022,0.9,0.2533333333333333,0.39370629370629373,0.43935538921135003,0.0014853415016612876
50,10,5,1,entropy,0.8836612021857924,1.0,0.2533333333333333,0.3991341991341992,0.46792008159805915,0.0014853415016612876
100,10,5,1,entropy,0.8770491803278688,1.0,0.20888888888888885,0.33734265734265734,0.41769272389360124,0.0014853415016612876
300,10,5,1,entropy,0.8704371584699453,1.0,0.16666666666666669,0.27897435897435896,0.3717028008562498,0.0014853415016612876
500,10,5,1,entropy,0.8737704918032787,1.0,0.18888888888888888,0.31170163170163173,0.39812914599931554,0.0014853415016612876
10,10,2,2,entropy,0.8638251366120219,0.95,0.14666666666666667,0.24207792207792206,0.3279224795937586,0.0014853415016612876
50,10,2,2,entropy,0.8871584699453552,1.0,0.27777777777777773,0.4233766233766234,0.48468851686469083,0.0014853415016612876
100,10,2,2,entropy,0.877103825136612,1.0,0.2111111111111111,0.3444289044289045,0.42455549114238134,0.0014853415016612876
300,10,2,2,entropy,0.8737704918032787,1.0,0.1911111111111111,0.31333333333333335,0.3993918624253917,0.0014853415016612876
500,10,2,2,entropy,0.877103825136612,1.0,0.2111111111111111,0.34442890442890445,0.42455549114238134,0.0014853415016612876
10,10,5,2,entropy,0.8871038251366119,1.0,0.27555555555555555,0.42640692640692646,0.48872193379122264,0.0014853415016612876
50,10,5,2,entropy,0.8804371584699453,1.0,0.23111111111111113,0.3664069264069264,0.4414805168673053,0.0014853415016612876
100,10,5,2,entropy,0.877103825136612,1.0,0.2088888888888889,0.33367965367965363,0.4150541717242395,0.0014853415016612876
300,10,5,2,entropy,0.8738251366120219,1.0,0.1911111111111111,0.3086713286713286,0.39409572907278384,0.0014853415016612876
500,10,5,2,entropy,0.877103825136612,1.0,0.2111111111111111,0.33897435897435896,0.41894421778016716,0.0014853415016612876
10,30,2,1,entropy,0.8704371584699453,0.9,0.20888888888888885,0.32415584415584414,0.3799106341718076,0.0014853415016612876
50,30,2,1,entropy,0.877103825136612,1.0,0.2111111111111111,0.34442890442890445,0.42455549114238134,0.0014853415016612876
100,30,2,1,entropy,0.877103825136612,1.0,0.2111111111111111,0.33897435897435896,0.41894421778016716,0.0014853415016612876
300,30,2,1,entropy,0.8804918032786885,1.0,0.23555555555555552,0.37412587412587417,0.4469484193589153,0.0014853415016612876
500,30,2,1,entropy,0.8737704918032787,1.0,0.18888888888888888,0.31170163170163173,0.39812914599931554,0.0014853415016612876
10,30,5,1,entropy,0.8703825136612021,0.7433333333333334,0.2533333333333333,0.36960372960372967,0.378864364011929,0.0014853415016612876
50,30,5,1,entropy,0.8737704918032787,0.9333333333333332,0.21333333333333332,0.33999999999999997,0.40380044160242673,0.0014853415016612876
100,30,5,1,entropy,0.8704371584699453,0.9333333333333332,0.18888888888888888,0.30564102564102563,0.3761113800332848,0.0014853415016612876
300,30,5,1,entropy,0.8737704918032787,1.0,0.1888888888888889,0.3117016317016317,0.39812914599931554,0.0014853415016612876
500,30,5,1,entropy,0.877103825136612,1.0,0.2111111111111111,0.34442890442890445,0.42455549114238134,0.0014853415016612876
10,30,2,2,entropy,0.8838251366120218,0.96,0.2777777777777778,0.41156177156177154,0.464847029046333,0.0014853415016612876
50,30,2,2,entropy,0.8770491803278688,1.0,0.2111111111111111,0.3444289044289045,0.4245667136818915,0.0014853415016612876
100,30,2,2,entropy,0.8804371584699453,1.0,0.23555555555555552,0.3787878787878788,0.45224455271152325,0.0014853415016612876
300,30,2,2,entropy,0.877103825136612,1.0,0.2111111111111111,0.33897435897435896,0.41894421778016716,0.0014853415016612876
500,30,2,2,entropy,0.8804371584699453,1.0,0.23333333333333334,0.3717016317016317,0.44537056292323285,0.0014853415016612876
10,30,5,2,entropy,0.8770491803278688,0.8933333333333333,0.2511111111111111,0.37836829836829833,0.42205540558135707,0.0014853415016612876
50,30,5,2,entropy,0.8572131147540982,0.9,0.10666666666666666,0.1896969696969697,0.27759546694516296,0.0014853415016612876
100,30,5,2,entropy,0.8804371584699453,1.0,0.23111111111111113,0.3664069264069264,0.4414805168673053,0.0014853415016612876
300,30,5,2,entropy,0.877103825136612,1.0,0.2111111111111111,0.34442890442890445,0.42455549114238134,0.0014853415016612876
500,30,5,2,entropy,0.867103825136612,1.0,0.14666666666666667,0.2533333333333333,0.35215044550147434,0.0014853415016612876
10,50,2,1,entropy,0.8638251366120219,0.7666666666666666,0.21333333333333332,0.3112354312354312,0.33966233394325795,0.0014853415016612876
50,50,2,1,entropy,0.8836612021857924,1.0,0.2511111111111111,0.39204795204795206,0.46104609180976874,0.0014853415016612876
100,50,2,1,entropy,0.8804371584699453,1.0,0.23333333333333334,0.3717016317016317,0.44537056292323285,0.0014853415016612876
300,50,2,1,entropy,0.877103825136612,1.0,0.2111111111111111,0.34442890442890445,0.42455549114238134,0.0014853415016612876
500,50,2,1,entropy,0.8737704918032787,1.0,0.18888888888888888,0.31170163170163173,0.39812914599931554,0.0014853415016612876
10,50,5,1,entropy,0.8803825136612022,0.8933333333333333,0.2777777777777778,0.41265401265401264,0.4503387144246228,0.0014853415016612876
50,50,5,1,entropy,0.8871038251366119,0.95,0.29999999999999993,0.4512820512820513,0.49402105800126617,0.0014853415016612876
100,50,5,1,entropy,0.8737704918032787,1.0,0.18888888888888888,0.31170163170163173,0.39812914599931554,0.0014853415016612876
300,50,5,1,entropy,0.8804371584699453,1.0,0.23333333333333334,0.3717016317016317,0.44537056292323285,0.0014853415016612876
500,50,5,1,entropy,0.8704371584699453,1.0,0.16666666666666669,0.27897435897435896,0.3717028008562498,0.0014853415016612876
10,50,2,2,entropy,0.877103825136612,0.8933333333333333,0.2533333333333333,0.38,0.42323334084309944,0.0014853415016612876
50,50,2,2,entropy,0.8704371584699453,1.0,0.16666666666666669,0.27897435897435896,0.3717028008562498,0.0014853415016612876
100,50,2,2,entropy,0.8738251366120219,1.0,0.19333333333333336,0.3157575757575758,0.40096971886107413,0.0014853415016612876
300,50,2,2,entropy,0.8738251366120219,1.0,0.1911111111111111,0.3141258741258741,0.39970700243499796,0.0014853415016612876
500,50,2,2,entropy,0.8737704918032787,1.0,0.18888888888888888,0.3117016317016317,0.39812914599931554,0.0014853415016612876
10,50,5,2,entropy,0.8904371584699454,0.9,0.3422222222222222,0.48591408591408597,0.5082436832065192,0.0014853415016612876
50,50,5,2,entropy,0.8737704918032787,1.0,0.18888888888888888,0.3117016317016317,0.39812914599931554,0.0014853415016612876
100,50,5,2,entropy,0.8737704918032787,1.0,0.18888888888888888,0.3117016317016317,0.39812914599931554,0.0014853415016612876
300,50,5,2,entropy,0.8738251366120219,1.0,0.1911111111111111,0.3141258741258741,0.39970700243499796,0.0014853415016612876
500,50,5,2,entropy,0.8737704918032787,1.0,0.18888888888888888,0.3117016317016317,0.39812914599931554,0.0014853415016612876
10,100,2,1,entropy,0.880327868852459,0.8333333333333334,0.2733333333333333,0.4096237096237096,0.4342646460184209,0.0014853415016612876
50,100,2,1,entropy,0.8804371584699453,0.95,0.25555555555555554,0.3912820512820513,0.4467796410773489,0.0014853415016612876
100,100,2,1,entropy,0.877103825136612,1.0,0.2111111111111111,0.34442890442890445,0.42455549114238134,0.0014853415016612876
300,100,2,1,entropy,0.8738251366120219,1.0,0.1911111111111111,0.3086713286713286,0.39409572907278384,0.0014853415016612876
500,100,2,1,entropy,0.8737704918032787,1.0,0.18888888888888888,0.31170163170163173,0.39812914599931554,0.0014853415016612876
10,100,5,1,entropy,0.8738797814207651,0.9,0.2111111111111111,0.3330735930735931,0.39174876719077567,0.0014853415016612876
50,100,5,1,entropy,0.887049180327869,1.0,0.27555555555555555,0.4300699300699301,0.49136048596058435,0.0014853415016612876
100,100,5,1,entropy,0.8638251366120219,0.9,0.14666666666666667,0.24503496503496502,0.32127556054269785,0.0014853415016612876
300,100,5,1,entropy,0.877103825136612,1.0,0.2111111111111111,0.34442890442890445,0.42455549114238134,0.0014853415016612876
500,100,5,1,entropy,0.877103825136612,1.0,0.2111111111111111,0.34442890442890445,0.42455549114238134,0.0014853415016612876
10,100,2,2,entropy,0.8804371584699453,0.9,0.2777777777777778,0.41741591741591744,0.45436695159323903,0.0014853415016612876
50,100,2,2,entropy,0.8837704918032786,1.0,0.25555555555555554,0.40442890442890445,0.47179690806629865,0.0014853415016612876
100,100,2,2,entropy,0.8671584699453552,1.0,0.1488888888888889,0.25575757575757574,0.35372830193715676,0.0014853415016612876
300,100,2,2,entropy,0.8704918032786886,1.0,0.1711111111111111,0.28848484848484846,0.38015464708022256,0.0014853415016612876
500,100,2,2,entropy,0.8704918032786886,1.0,0.16888888888888887,0.28139860139860134,0.37328065729193216,0.0014853415016612876
10,100,5,2,entropy,0.8938251366120218,0.9333333333333332,0.34222222222222226,0.49470529470529473,0.5241823574317702,0.0014853415016612876
50,100,5,2,entropy,0.8771584699453552,0.9333333333333332,0.23555555555555552,0.368065268065268,0.4249306533928846,0.0014853415016612876
100,100,5,2,entropy,0.877103825136612,1.0,0.2111111111111111,0.3444289044289045,0.42455549114238134,0.0014853415016612876
300,100,5,2,entropy,0.8704371584699453,1.0,0.16888888888888887,0.28606060606060607,0.37857679064454014,0.0014853415016612876
500,100,5,2,entropy,0.877103825136612,1.0,0.2111111111111111,0.3444289044289045,0.42455549114238134,0.0014853415016612876
10,300,2,1,entropy,0.8738251366120219,0.8666666666666666,0.23333333333333334,0.3605128205128205,0.4019620172138575,0.0014853415016612876
50,300,2,1,entropy,0.8704371584699453,0.9,0.1888888888888889,0.30806526806526807,0.37255039439314697,0.0014853415016612876
100,300,2,1,entropy,0.8937704918032786,1.0,0.3177777777777778,0.4685314685314686,0.5220571111519521,0.0014853415016612876
300,300,2,1,entropy,0.877103825136612,1.0,0.2111111111111111,0.33897435897435896,0.41894421778016716,0.0014853415016612876
500,300,2,1,entropy,0.8737704918032787,1.0,0.18888888888888888,0.31170163170163173,0.39812914599931554,0.0014853415016612876
10,300,5,1,entropy,0.8705464480874318,0.7666666666666666,0.26,0.37333333333333335,0.388550111717194,0.0014853415016612876
50,300,5,1,entropy,0.8671584699453552,1.0,0.1488888888888889,0.25575757575757574,0.35372830193715676,0.0014853415016612876
100,300,5,1,entropy,0.8770491803278688,1.0,0.20888888888888885,0.33734265734265734,0.41769272389360124,0.0014853415016612876
300,300,5,1,entropy,0.867103825136612,0.9,0.16888888888888887,0.28242424242424236,0.35299803903837146,0.0014853415016612876
500,300,5,1,entropy,0.877103825136612,1.0,0.2111111111111111,0.34442890442890445,0.42455549114238134,0.0014853415016612876
10,300,2,2,entropy,0.8738797814207651,0.9,0.2133333333333333,0.33836829836829835,0.39563881324670336,0.0014853415016612876
50,300,2,2,entropy,0.8838251366120218,0.9333333333333332,0.2777777777777778,0.42657342657342656,0.4712212001038056,0.0014853415016612876
100,300,2,2,entropy,0.8704918032786886,1.0,0.16888888888888892,0.2813986013986014,0.37328065729193216,0.0014853415016612876
300,300,2,2,entropy,0.8737704918032787,1.0,0.18888888888888888,0.31170163170163173,0.39812914599931554,0.0014853415016612876
500,300,2,2,entropy,0.877103825136612,1.0,0.2111111111111111,0.34442890442890445,0.42455549114238134,0.0014853415016612876
10,300,5,2,entropy,0.8705464480874318,0.8,0.25333333333333335,0.37296703296703293,0.3912166481618292,0.0014853415016612876
50,300,5,2,entropy,0.877103825136612,0.95,0.2333333333333333,0.36400932400932395,0.42596456929649723,0.0014853415016612876
100,300,5,2,entropy,0.8771584699453552,1.0,0.21333333333333332,0.3413986013986014,0.42052207421584953,0.0014853415016612876
300,300,5,2,entropy,0.8737704918032787,1.0,0.18888888888888888,0.31170163170163173,0.39812914599931554,0.0014853415016612876
500,300,5,2,entropy,0.8737704918032787,1.0,0.1888888888888889,0.3117016317016317,0.39812914599931554,0.0014853415016612876
10,500,2,1,entropy,0.8804371584699453,0.9333333333333332,0.2777777777777778,0.4056410256410257,0.4534256375714641,0.0014853415016612876
50,500,2,1,entropy,0.877103825136612,1.0,0.20666666666666664,0.31272727272727274,0.3683889639528159,0.0014853415016612876
