criterion,max_depth,min_samples_split,min_samples_leaf,max_features,accuracy,precision,recall,f1,mcc,preparationTime
gini,300,2,2,None,0.8239603960396039,0.43492063492063493,0.2972222222222222,0.34373971914878876,0.25793881939369717,0.0008943952092993889
gini,300,5,2,None,0.8206270627062707,0.4361655773420479,0.3625,0.3873655913978495,0.2909531693412331,0.0008943952092993889
gini,300,10,2,None,0.8204620462046205,0.46759259259259256,0.2972222222222222,0.353030303030303,0.2696237795258137,0.0008943952092993889
gini,300,2,5,None,0.8238283828382839,0.4586580086580086,0.3430555555555556,0.37273215244229735,0.2903961330885734,0.0008943952092993889
gini,300,5,5,None,0.8438283828382839,0.5360644257703081,0.3430555555555556,0.40066425120772947,0.33815860428455174,0.0008943952092993889
gini,300,10,5,None,0.8371617161716172,0.5216165413533834,0.3430555555555556,0.3920858198351804,0.32632099661271646,0.0008943952092993889
gini,300,2,10,None,0.7974917491749176,0.35695006747638325,0.2347222222222222,0.2571428571428571,0.16603574520125972,0.0008943952092993889
gini,300,5,10,None,0.7974917491749176,0.35695006747638325,0.2347222222222222,0.2571428571428571,0.16603574520125972,0.0008943952092993889
gini,300,10,10,None,0.7974917491749176,0.35695006747638325,0.2347222222222222,0.2571428571428571,0.16603574520125972,0.0008943952092993889
gini,300,2,1,sqrt,0.8371617161716172,0.4777777777777778,0.44722222222222224,0.46199480904708934,0.3664404535874349,0.0008943952092993889
gini,300,5,1,sqrt,0.8005610561056105,0.38804855275443506,0.42638888888888893,0.4044790758500436,0.2870495564043392,0.0008943952092993889
gini,300,10,1,sqrt,0.7839933993399341,0.3395863395863396,0.3833333333333333,0.35647412118000354,0.231128583682802,0.0008943952092993889
gini,300,2,2,sqrt,0.8737293729372938,0.6296296296296297,0.44861111111111107,0.5213403880070547,0.4615887911765268,0.0008943952092993889
gini,300,5,2,sqrt,0.8138613861386138,0.3882783882783883,0.3611111111111111,0.3735632183908046,0.2652243217617759,0.0008943952092993889
gini,300,10,2,sqrt,0.8206600660066007,0.4096459096459097,0.3430555555555556,0.373015873015873,0.27113735240794284,0.0008943952092993889
gini,300,2,5,sqrt,0.8039273927392738,0.3509615384615385,0.31805555555555554,0.3330254515599343,0.21935342518374568,0.0008943952092993889
gini,300,5,5,sqrt,0.8272277227722772,0.43532763532763535,0.33888888888888885,0.37807440365838585,0.28447265128523574,0.0008943952092993889
gini,300,10,5,sqrt,0.8105610561056106,0.3878787878787879,0.3625,0.3705151877194888,0.26280374653134025,0.0008943952092993889
gini,300,2,10,sqrt,0.8105280528052804,0.33137254901960783,0.16805555555555554,0.201010101010101,0.12922155457387205,0.0008943952092993889
gini,300,5,10,sqrt,0.8306270627062706,0.45075757575757575,0.27638888888888885,0.3402184235517569,0.2602871168032343,0.0008943952092993889
gini,300,10,10,sqrt,0.7840264026402641,0.36118479221927496,0.28194444444444444,0.250203181237664,0.17163263806403908,0.0008943952092993889
gini,300,2,1,log2,0.8504620462046204,0.5208333333333334,0.42638888888888893,0.4657526115859449,0.38476179631419677,0.0008943952092993889
gini,300,5,1,log2,0.790957095709571,0.3786119711042312,0.3,0.32103174603174606,0.21018624987783788,0.0008943952092993889
