n_estimators,max_depth,min_samples_split,min_samples_leaf,criterion,accuracy,precision,recall,f1,mcc,preparationTime
10,10,2,1,gini,0.8604620462046205,0.8888888888888888,0.15138888888888888,0.24027388733271085,0.30781746494345297,0.0014369443521607302
50,10,2,1,gini,0.8604620462046205,0.8571428571428571,0.1722222222222222,0.26936026936026936,0.32624292432893526,0.0014369443521607302
100,10,2,1,gini,0.8704620462046204,0.9333333333333332,0.19305555555555554,0.31267056530214427,0.382725144099326,0.0014369443521607302
300,10,2,1,gini,0.8637953795379537,0.8333333333333334,0.16944444444444443,0.27758284600389865,0.33179703438029223,0.0014369443521607302
500,10,2,1,gini,0.8704620462046204,0.9333333333333332,0.19305555555555554,0.31267056530214427,0.382725144099326,0.0014369443521607302
10,10,5,1,gini,0.8538283828382838,0.7037037037037036,0.19305555555555554,0.28654970760233917,0.301941588109691,0.0014369443521607302
50,10,5,1,gini,0.8738283828382838,0.9444444444444445,0.21527777777777776,0.33127917833800186,0.3938958985083896,0.0014369443521607302
100,10,5,1,gini,0.8737953795379538,1.0,0.19166666666666665,0.3185185185185185,0.4046491230052635,0.0014369443521607302
300,10,5,1,gini,0.8704620462046204,0.9333333333333332,0.19305555555555554,0.31267056530214427,0.382725144099326,0.0014369443521607302
500,10,5,1,gini,0.8737953795379538,0.9333333333333332,0.21388888888888888,0.34074074074074073,0.4043098628355731,0.0014369443521607302
10,10,2,2,gini,0.8604290429042903,0.6761904761904761,0.2347222222222222,0.3472739820565908,0.3398722695130157,0.0014369443521607302
50,10,2,2,gini,0.8604950495049505,0.9166666666666666,0.12916666666666668,0.2185529182433207,0.3002708723571094,0.0014369443521607302
100,10,2,2,gini,0.8638283828382839,0.9166666666666666,0.15,0.24974200206398348,0.32547959961844714,0.0014369443521607302
300,10,2,2,gini,0.8671287128712871,1.0,0.15,0.25925925925925924,0.3578556770076788,0.0014369443521607302
500,10,2,2,gini,0.8637953795379537,0.9166666666666666,0.15,0.253411306042885,0.3326420842556266,0.0014369443521607302
10,10,5,2,gini,0.8571617161716172,0.7666666666666666,0.15138888888888888,0.23921568627450981,0.27913960860635306,0.0014369443521607302
50,10,5,2,gini,0.8671287128712871,1.0,0.15,0.25925925925925924,0.3578556770076788,0.0014369443521607302
100,10,5,2,gini,0.8638283828382839,1.0,0.12916666666666668,0.224400871459695,0.3254844651091617,0.0014369443521607302
300,10,5,2,gini,0.8704620462046204,1.0,0.1708333333333333,0.290448343079922,0.3830644042690164,0.0014369443521607302
500,10,5,2,gini,0.8638283828382839,1.0,0.12916666666666668,0.224400871459695,0.3254844651091617,0.0014369443521607302
10,30,2,1,gini,0.8571287128712871,0.7428571428571429,0.19166666666666665,0.29196729196729193,0.314046756713132,0.0014369443521607302
50,30,2,1,gini,0.8637953795379537,0.8055555555555555,0.19305555555555554,0.301058201058201,0.34055930381504274,0.0014369443521607302
100,30,2,1,gini,0.8737953795379538,0.9333333333333332,0.21388888888888888,0.34074074074074073,0.4043098628355731,0.0014369443521607302
300,30,2,1,gini,0.8671287128712871,0.9166666666666666,0.1708333333333333,0.28460038986354774,0.35785081151696424,0.0014369443521607302
500,30,2,1,gini,0.8737623762376238,0.9333333333333332,0.21388888888888888,0.34385964912280703,0.407948083040466,0.0014369443521607302
10,30,5,1,gini,0.8870627062706271,0.9,0.3430555555555556,0.47873015873015873,0.5023816564325598,0.0014369443521607302
50,30,5,1,gini,0.8804290429042904,0.9444444444444445,0.2569444444444444,0.3973266499582289,0.45149004934804654,0.0014369443521607302
100,30,5,1,gini,0.8638283828382839,0.9166666666666666,0.15,0.24974200206398348,0.32547959961844714,0.0014369443521607302
300,30,5,1,gini,0.8771287128712871,1.0,0.21388888888888888,0.3477582846003899,0.4270740261261305,0.0014369443521607302
500,30,5,1,gini,0.8737953795379538,0.9333333333333332,0.21388888888888888,0.34074074074074073,0.4043098628355731,0.0014369443521607302
10,30,2,2,gini,0.8671287128712871,0.8888888888888888,0.19305555555555554,0.3063213589529379,0.36537410624414707,0.0014369443521607302
50,30,2,2,gini,0.8671287128712871,1.0,0.15,0.25925925925925924,0.3578556770076788,0.0014369443521607302
100,30,2,2,gini,0.8604950495049505,0.9166666666666666,0.12916666666666668,0.2185529182433207,0.3002708723571094,0.0014369443521607302
300,30,2,2,gini,0.8637953795379537,0.9166666666666666,0.15,0.253411306042885,0.3326420842556266,0.0014369443521607302
500,30,2,2,gini,0.8671617161716171,1.0,0.15,0.2555899552803578,0.3506931923704994,0.0014369443521607302
10,30,5,2,gini,0.877029702970297,0.8095238095238096,0.3,0.4361628709454796,0.4428065116111301,0.0014369443521607302
50,30,5,2,gini,0.8671287128712871,1.0,0.15138888888888888,0.25364063754156635,0.34793266608918927,0.0014369443521607302
100,30,5,2,gini,0.8704620462046204,1.0,0.1708333333333333,0.290448343079922,0.3830644042690164,0.0014369443521607302
300,30,5,2,gini,0.8637953795379537,0.9166666666666666,0.15,0.253411306042885,0.3326420842556266,0.0014369443521607302
500,30,5,2,gini,0.8638283828382839,1.0,0.12916666666666668,0.224400871459695,0.3254844651091617,0.0014369443521607302
10,50,2,1,gini,0.8638283828382839,0.7936507936507936,0.19444444444444442,0.2957646641857168,0.3348110754444289,0.0014369443521607302
50,50,2,1,gini,0.8671617161716171,0.9444444444444445,0.17361111111111108,0.2720199190787426,0.34710245251080485,0.0014369443521607302
100,50,2,1,gini,0.8704950495049505,0.9444444444444445,0.19444444444444442,0.3032090028994054,0.3723111797721425,0.0014369443521607302
300,50,2,1,gini,0.8737953795379538,0.9333333333333332,0.21388888888888888,0.34074074074074073,0.4043098628355731,0.0014369443521607302
500,50,2,1,gini,0.8737953795379538,0.9333333333333332,0.21388888888888888,0.34074074074074073,0.4043098628355731,0.0014369443521607302
10,50,5,1,gini,0.8372277227722772,0.5777777777777777,0.15,0.2208994708994709,0.21326416579181987,0.0014369443521607302
50,50,5,1,gini,0.8704620462046204,0.9047619047619048,0.21527777777777776,0.33085238348396245,0.38803918724054903,0.0014369443521607302
100,50,5,1,gini,0.8671617161716171,1.0,0.15,0.2555899552803578,0.3506931923704994,0.0014369443521607302
300,50,5,1,gini,0.8704620462046204,0.8888888888888888,0.21388888888888888,0.3343915343915344,0.38695882498039413,0.0014369443521607302
500,50,5,1,gini,0.8771287128712871,0.9333333333333332,0.2347222222222222,0.36613756613756615,0.42362663273260787,0.0014369443521607302
10,50,2,2,gini,0.8604620462046205,0.7833333333333333,0.21666666666666667,0.2992156862745098,0.32645991972893623,0.0014369443521607302
50,50,2,2,gini,0.8671617161716171,0.9333333333333332,0.1722222222222222,0.27781217750257997,0.3503539322008089,0.0014369443521607302
100,50,2,2,gini,0.8637953795379537,0.9166666666666666,0.15,0.253411306042885,0.3326420842556266,0.0014369443521607302
300,50,2,2,gini,0.8604950495049505,0.9166666666666666,0.12916666666666668,0.2185529182433207,0.3002708723571094,0.0014369443521607302
500,50,2,2,gini,0.8671287128712871,1.0,0.15,0.25925925925925924,0.3578556770076788,0.0014369443521607302
10,50,5,2,gini,0.8637293729372937,0.7555555555555555,0.19166666666666665,0.30350877192982456,0.33340804548374714,0.0014369443521607302
50,50,5,2,gini,0.8671617161716171,1.0,0.15138888888888888,0.25364063754156635,0.34790936823002855,0.0014369443521607302
100,50,5,2,gini,0.8804290429042904,1.0,0.2347222222222222,0.37894736842105264,0.45229696506727035,0.0014369443521607302
300,50,5,2,gini,0.8671287128712871,0.9166666666666666,0.1708333333333333,0.28460038986354774,0.35785081151696424,0.0014369443521607302
500,50,5,2,gini,0.8671287128712871,0.9166666666666666,0.1708333333333333,0.28460038986354774,0.35785081151696424,0.0014369443521607302
10,100,2,1,gini,0.8737293729372938,0.875,0.2569444444444444,0.38352402745995423,0.42109284620661586,0.0014369443521607302
50,100,2,1,gini,0.8737953795379538,0.9333333333333332,0.21388888888888888,0.34074074074074073,0.4043098628355731,0.0014369443521607302
100,100,2,1,gini,0.8671287128712871,0.9166666666666666,0.1708333333333333,0.28460038986354774,0.35785081151696424,0.0014369443521607302
300,100,2,1,gini,0.8771287128712871,0.9333333333333332,0.2347222222222222,0.36613756613756615,0.42362663273260787,0.0014369443521607302
500,100,2,1,gini,0.8771287128712871,0.9333333333333332,0.2347222222222222,0.36613756613756615,0.42362663273260787,0.0014369443521607302
10,100,5,1,gini,0.8770957095709572,0.8666666666666667,0.25555555555555554,0.3943191311612364,0.4291411174222451,0.0014369443521607302
50,100,5,1,gini,0.8737953795379538,1.0,0.19305555555555554,0.31968810916179335,0.40548930738988337,0.0014369443521607302
100,100,5,1,gini,0.8738283828382838,0.9047619047619048,0.23611111111111108,0.34946099651982004,0.3965694639753137,0.0014369443521607302
300,100,5,1,gini,0.8638283828382839,0.9166666666666666,0.15,0.24974200206398348,0.32547959961844714,0.0014369443521607302
500,100,5,1,gini,0.8671287128712871,0.9166666666666666,0.1708333333333333,0.28460038986354774,0.35785081151696424,0.0014369443521607302
10,100,2,2,gini,0.8738283828382838,0.8148148148148148,0.25972222222222224,0.36988304093567254,0.3998010800597081,0.0014369443521607302
50,100,2,2,gini,0.8704620462046204,1.0,0.1708333333333333,0.290448343079922,0.3830644042690164,0.0014369443521607302
100,100,2,2,gini,0.8671617161716171,1.0,0.15138888888888888,0.25364063754156635,0.34790936823002855,0.0014369443521607302
300,100,2,2,gini,0.8671617161716171,1.0,0.15,0.2555899552803578,0.3506931923704994,0.0014369443521607302
500,100,2,2,gini,0.8704620462046204,1.0,0.1708333333333333,0.290448343079922,0.3830644042690164,0.0014369443521607302
10,100,5,2,gini,0.8637953795379537,0.7916666666666666,0.21527777777777776,0.3190016103059581,0.34946164100361515,0.0014369443521607302
50,100,5,2,gini,0.8604620462046205,1.0,0.10694444444444444,0.19172113289760348,0.29931778692353167,0.0014369443521607302
100,100,5,2,gini,0.8704950495049505,1.0,0.1722222222222222,0.2848297213622291,0.3731180954913662,0.0014369443521607302
300,100,5,2,gini,0.8638283828382839,1.0,0.12916666666666668,0.224400871459695,0.3254844651091617,0.0014369443521607302
500,100,5,2,gini,0.8671287128712871,0.9166666666666666,0.1708333333333333,0.28460038986354774,0.35785081151696424,0.0014369443521607302
