rf__n_estimators,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,rf__criterion,threshold,accuracy,precision,recall,f1,mcc
50,10,10,2,gini,0.1,0.6909860859044162,0.33725211570039154,1.0,0.5039821913506124,0.4623052443420912
50,10,10,2,gini,0.2,0.8440411373260737,0.5118275188863424,0.9555555555555555,0.6629641617018895,0.6248276951154945
50,10,10,2,gini,0.30000000000000004,0.8961282516636417,0.6343290043290043,0.9555555555555555,0.7539930034982508,0.723279576684922
50,10,10,2,gini,0.4,0.9202056866303691,0.7273232323232323,0.8444444444444443,0.772483660130719,0.7347043348487103
50,10,10,2,gini,0.5,0.9515426497277677,0.8940170940170941,0.8222222222222222,0.8424272133095663,0.8248318470996819
50,10,10,2,gini,0.6,0.9339987900786448,0.9099999999999999,0.6666666666666666,0.7526744462967373,0.7378371822816779
50,10,10,2,gini,0.7000000000000001,0.9235329703569268,0.9269841269841269,0.5777777777777778,0.6945665445665445,0.688159558604413
50,10,10,2,gini,0.8,0.8957652752571083,1.0,0.3333333333333333,0.49160839160839165,0.5391561808801402
50,10,10,2,gini,0.9,0.8749546279491833,1.0,0.2,0.32545454545454544,0.4087915137427472
