pca_n_components,C,kernel,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc,preparationTime
180,1.0,rbf,0.8507562008469449,0.013260373745884447,1.0,0.0,0.04444444444444444,0.08888888888888888,0.07272727272727272,0.14545454545454545,0.08807710121010884,0.17615420242021768,0.8093206395832466
180,1.0,poly,0.8472474289171202,0.01258841624118863,0.8,0.4000000000000001,0.04444444444444444,0.05443310539518174,0.08,0.09797958971132713,0.11217971549207655,0.16189846396285854,0.8093206579861645
180,1.0,sigmoid,0.8541439806412583,0.01401551715622056,0.9,0.20000000000000004,0.08888888888888888,0.08314794192830981,0.14909090909090908,0.13722154373900514,0.1859096668307257,0.1727798764450958,0.80932067708333
180,10.0,linear,0.9166364186327888,0.029813331317223246,0.8464285714285715,0.14533564249554146,0.6,0.15071844406945042,0.6838235294117647,0.12987883626952718,0.6604967553413588,0.12518926453290607,0.8093206989582945
180,10.0,rbf,0.8993345432546883,0.01270042868185844,0.8766666666666666,0.10413666234542206,0.4222222222222222,0.08314794192830982,0.563003663003663,0.07459947753569411,0.5617745758274487,0.06992564274555794,0.8093207197915844
180,10.0,poly,0.8646098003629763,0.012624124837708082,0.9,0.20000000000000004,0.17777777777777776,0.05443310539518174,0.286993006993007,0.07390864065308239,0.35164271431745,0.0749171261256932,0.8093207406250763
180,10.0,sigmoid,0.8437991530550516,0.018709429827273964,0.4966666666666666,0.14157840387730203,0.28888888888888886,0.11331154474650632,0.3569015298427063,0.11574796714863128,0.294271184191209,0.11949617214340806,0.8093207611111413
180,100.0,linear,0.9166364186327888,0.029813331317223246,0.8464285714285715,0.14533564249554146,0.6,0.15071844406945042,0.6838235294117647,0.12987883626952718,0.6604967553413588,0.12518926453290607,0.8093207826388809
180,100.0,rbf,0.9269812462189957,0.020530907307251548,0.9380952380952381,0.0761904761904762,0.5777777777777778,0.12957670877434002,0.7044871794871794,0.09844284010488444,0.6975133351644068,0.08949171709053809,0.809320802777721
180,100.0,poly,0.8750151240169389,0.023135613626576165,0.85,0.2,0.24444444444444446,0.12957670877434,0.3644755244755245,0.16296821335534414,0.40209861245306816,0.15231037797862304,0.8093208239584379
180,100.0,sigmoid,0.8021173623714459,0.020410049978424237,0.3704761904761905,0.03790428331834743,0.3555555555555555,0.10886621079036349,0.3524327122153209,0.04994338576910313,0.24386173039683495,0.044312385912349025,0.8093208437500531
200,0.01,linear,0.9269812462189957,0.027972219930365763,0.8892857142857142,0.10618620533798932,0.6222222222222222,0.16629588385661961,0.7147058823529411,0.13632916099796222,0.6987264126305651,0.12410013419703697,0.8093208677083668
200,0.01,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093208899305561
200,0.01,poly,0.8402903811252269,0.006467705873395817,0.8,0.4000000000000001,0.0,0.0,0.0,0.0,-0.011353134489128948,0.022706268978257897,0.8093209052082481
200,0.01,sigmoid,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093209225694914
200,0.1,linear,0.9269812462189957,0.027972219930365763,0.8892857142857142,0.10618620533798932,0.6222222222222222,0.16629588385661961,0.7147058823529411,0.13632916099796222,0.6987264126305651,0.12410013419703697,0.8093209486111542
200,0.1,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093209701388938
200,0.1,poly,0.8402903811252269,0.006467705873395817,0.8,0.4000000000000001,0.0,0.0,0.0,0.0,-0.011353134489128948,0.022706268978257897,0.8093209840276864
200,0.1,sigmoid,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093210003472551
200,1.0,linear,0.9269812462189957,0.027972219930365763,0.8892857142857142,0.10618620533798932,0.6222222222222222,0.16629588385661961,0.7147058823529411,0.13632916099796222,0.6987264126305651,0.12410013419703697,0.8093210149304974
200,1.0,rbf,0.8507562008469449,0.013260373745884447,1.0,0.0,0.04444444444444444,0.08888888888888888,0.07272727272727272,0.14545454545454545,0.08807710121010884,0.17615420242021768,0.8093210350695396
200,1.0,poly,0.8472474289171202,0.01258841624118863,0.8,0.4000000000000001,0.04444444444444444,0.05443310539518174,0.08,0.09797958971132713,0.11217971549207655,0.16189846396285854,0.8093210541667051
200,1.0,sigmoid,0.8541439806412583,0.01401551715622056,0.9,0.20000000000000004,0.08888888888888888,0.08314794192830981,0.14909090909090908,0.13722154373900514,0.1859096668307257,0.1727798764450958,0.8093210736110955
200,10.0,linear,0.9269812462189957,0.027972219930365763,0.8892857142857142,0.10618620533798932,0.6222222222222222,0.16629588385661961,0.7147058823529411,0.13632916099796222,0.6987264126305651,0.12410013419703697,0.8093210940971605
200,10.0,rbf,0.892377495462795,0.012737834588287929,0.8428571428571429,0.1289676434661985,0.4,0.0888888888888889,0.5326923076923077,0.07287421277498622,0.5289129010304755,0.07300055117124135,0.8093211166665747
200,10.0,poly,0.8646098003629763,0.012624124837708082,0.9,0.20000000000000004,0.17777777777777776,0.05443310539518174,0.286993006993007,0.07390864065308239,0.35164271431745,0.0749171261256932,0.8093211368056169
200,10.0,sigmoid,0.8437991530550516,0.018709429827273964,0.4966666666666666,0.14157840387730203,0.28888888888888886,0.11331154474650632,0.3569015298427063,0.11574796714863128,0.294271184191209,0.11949617214340806,0.8093211565972322
200,100.0,linear,0.9269812462189957,0.027972219930365763,0.8892857142857142,0.10618620533798932,0.6222222222222222,0.16629588385661961,0.7147058823529411,0.13632916099796222,0.6987264126305651,0.12410013419703697,0.8093211781249718
200,100.0,rbf,0.9200846944948579,0.02357670771550634,0.8933333333333333,0.08793937305515277,0.5555555555555556,0.12171612389003693,0.6790293040293041,0.10424849863019883,0.6634969287945987,0.10614233044821099,0.8093211989582616
200,100.0,poly,0.8750151240169389,0.023135613626576165,0.85,0.2,0.24444444444444446,0.12957670877434,0.3644755244755245,0.16296821335534414,0.40209861245306816,0.15231037797862304,0.8093212208334282
200,100.0,sigmoid,0.8021173623714459,0.020410049978424237,0.3704761904761905,0.03790428331834743,0.3555555555555555,0.10886621079036349,0.3524327122153209,0.04994338576910313,0.24386173039683495,0.044312385912349025,0.8093212402778186
220,0.01,linear,0.9304900181488204,0.024605172008309188,0.8892857142857142,0.10618620533798932,0.6444444444444445,0.12957670877434002,0.7377828054298642,0.10395342895141922,0.7167484555551047,0.10552241406214237,0.8093212631944576
220,0.01,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093212840277475
220,0.01,poly,0.8402903811252269,0.006467705873395817,0.8,0.4000000000000001,0.0,0.0,0.0,0.0,-0.011353134489128948,0.022706268978257897,0.809321298611192
220,0.01,sigmoid,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093213156250082
220,0.1,linear,0.9304900181488204,0.024605172008309188,0.8892857142857142,0.10618620533798932,0.6444444444444445,0.12957670877434002,0.7377828054298642,0.10395342895141922,0.7167484555551047,0.10552241406214237,0.8093213302082505
220,0.1,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093213513889673
220,0.1,poly,0.8402903811252269,0.006467705873395817,0.8,0.4000000000000001,0.0,0.0,0.0,0.0,-0.011353134489128948,0.022706268978257897,0.8093213656249847
220,0.1,sigmoid,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093213815973286
220,1.0,linear,0.9304900181488204,0.024605172008309188,0.8892857142857142,0.10618620533798932,0.6444444444444445,0.12957670877434002,0.7377828054298642,0.10395342895141922,0.7167484555551047,0.10552241406214237,0.8093213954861211
220,1.0,rbf,0.8507562008469449,0.013260373745884447,1.0,0.0,0.04444444444444444,0.08888888888888888,0.07272727272727272,0.14545454545454545,0.08807710121010884,0.17615420242021768,0.8093214152777364
220,1.0,poly,0.8472474289171202,0.01258841624118863,0.8,0.4000000000000001,0.04444444444444444,0.05443310539518174,0.08,0.09797958971132713,0.11217971549207655,0.16189846396285854,0.8093214347223289
220,1.0,sigmoid,0.8541439806412583,0.01401551715622056,0.9,0.20000000000000004,0.08888888888888888,0.08314794192830981,0.14909090909090908,0.13722154373900514,0.1859096668307257,0.1727798764450958,0.8093214541667193
220,10.0,linear,0.9304900181488204,0.024605172008309188,0.8892857142857142,0.10618620533798932,0.6444444444444445,0.12957670877434002,0.7377828054298642,0.10395342895141922,0.7167484555551047,0.10552241406214237,0.8093214743055595
220,10.0,rbf,0.892377495462795,0.012737834588287929,0.8428571428571429,0.1289676434661985,0.4,0.0888888888888889,0.5326923076923077,0.07287421277498622,0.5289129010304755,0.07300055117124135,0.8093214951388492
220,10.0,poly,0.8646098003629763,0.012624124837708082,0.9,0.20000000000000004,0.17777777777777776,0.05443310539518174,0.286993006993007,0.07390864065308239,0.35164271431745,0.0749171261256932,0.8093215152776894
220,10.0,sigmoid,0.8437991530550516,0.018709429827273964,0.4966666666666666,0.14157840387730203,0.28888888888888886,0.11331154474650632,0.3569015298427063,0.11574796714863128,0.294271184191209,0.11949617214340806,0.8093215350695068
220,100.0,linear,0.9304900181488204,0.024605172008309188,0.8892857142857142,0.10618620533798932,0.6444444444444445,0.12957670877434002,0.7377828054298642,0.10395342895141922,0.7167484555551047,0.10552241406214237,0.8093215552083469
220,100.0,rbf,0.9200846944948579,0.02357670771550634,0.8933333333333333,0.08793937305515277,0.5555555555555556,0.12171612389003693,0.6790293040293041,0.10424849863019883,0.6634969287945987,0.10614233044821099,0.8093215756944119
220,100.0,poly,0.8750151240169389,0.023135613626576165,0.85,0.2,0.24444444444444446,0.12957670877434,0.3644755244755245,0.16296821335534414,0.40209861245306816,0.15231037797862304,0.8093215968749266
220,100.0,sigmoid,0.8021173623714459,0.020410049978424237,0.3704761904761905,0.03790428331834743,0.3555555555555555,0.10886621079036349,0.3524327122153209,0.04994338576910313,0.24386173039683495,0.044312385912349025,0.8093216159722942
