n_estimators,max_depth,min_samples_split,min_samples_leaf,criterion,accuracy,precision,recall,f1,mcc,preparationTime
50,10,5,2,gini,0.9340592861464005,0.9714285714285715,0.5999999999999999,0.7278571428571429,0.7271414356330366,0.7934211340276912
100,10,5,2,gini,0.951361161524501,1.0,0.6888888888888889,0.8128571428571428,0.8059634087101003,0.7934211663191996
200,10,5,2,gini,0.9444646098003631,0.9714285714285715,0.6666666666666666,0.775,0.7710923873012108,0.7934211819443185
50,10,10,2,gini,0.9409558378705386,1.0,0.6222222222222222,0.760934065934066,0.7600662795679766,0.7934211965277629
100,10,10,2,gini,0.937568058076225,1.0,0.6,0.745934065934066,0.7457121050494585,0.7934212097219037
200,10,10,2,gini,0.9272232304900181,1.0,0.5333333333333333,0.6837912087912088,0.695378685464722,0.7934212236108983
50,10,5,5,gini,0.9097398669086509,0.96,0.4444444444444445,0.5958041958041959,0.6109683099843991,0.7934212368054432
100,10,5,5,gini,0.9062310949788264,0.95,0.42222222222222217,0.5813186813186814,0.5954522888946391,0.7934212496527633
200,10,5,5,gini,0.9062310949788264,0.95,0.42222222222222217,0.5813186813186814,0.5954522888946391,0.793421262499679
50,10,10,5,gini,0.9097398669086509,0.96,0.4444444444444445,0.5958041958041959,0.6109683099843991,0.7934212746525494
100,10,10,5,gini,0.9062310949788264,0.95,0.42222222222222217,0.5813186813186814,0.5954522888946391,0.7934212871526446
200,10,10,5,gini,0.9062310949788264,0.95,0.42222222222222217,0.5813186813186814,0.5954522888946391,0.7934212996527398
50,20,5,2,gini,0.9444646098003631,0.9380952380952381,0.6888888888888889,0.7933333333333333,0.7749773575069362,0.7934213121524307
100,20,5,2,gini,0.9548094373865699,0.975,0.7333333333333333,0.8347058823529411,0.8216482867119673,0.7934213256942004
200,20,5,2,gini,0.9479128856624319,0.9714285714285715,0.6888888888888889,0.7980769230769231,0.7891131143740218,0.7934213374998459
50,20,10,2,gini,0.9444041137326075,1.0,0.6444444444444444,0.7807142857142857,0.7763912275738079,0.793421350347166
100,20,10,2,gini,0.9375075620084695,1.0,0.5999999999999999,0.745934065934066,0.7456947305000653,0.7934213621528114
200,20,10,2,gini,0.9341197822141559,1.0,0.5777777777777777,0.7207142857142858,0.7268868909895414,0.7934213739580527
50,20,5,5,gini,0.9097398669086509,0.96,0.4444444444444445,0.5958041958041959,0.6109683099843991,0.7934213854164732
100,20,5,5,gini,0.9062310949788264,0.95,0.42222222222222217,0.5813186813186814,0.5954522888946391,0.7934213982637933
200,20,5,5,gini,0.9062310949788264,0.95,0.42222222222222217,0.5813186813186814,0.5954522888946391,0.7934214097222139
50,20,10,5,gini,0.9097398669086509,0.96,0.4444444444444445,0.5958041958041959,0.6109683099843991,0.7934214211802302
100,20,10,5,gini,0.9062310949788264,0.95,0.42222222222222217,0.5813186813186814,0.5954522888946391,0.7934214340275503
200,20,10,5,gini,0.9062310949788264,0.95,0.42222222222222217,0.5813186813186814,0.5954522888946391,0.7934214458331957
50,30,5,2,gini,0.9444646098003631,0.9380952380952381,0.6888888888888889,0.7933333333333333,0.7749773575069362,0.7934214600694153
100,30,5,2,gini,0.9548094373865699,0.975,0.7333333333333333,0.8347058823529411,0.8216482867119673,0.7934214725691062
200,30,5,2,gini,0.9479128856624319,0.9714285714285715,0.6888888888888889,0.7980769230769231,0.7891131143740218,0.7934214843747517
50,30,10,2,gini,0.9444041137326075,1.0,0.6444444444444444,0.7807142857142857,0.7763912275738079,0.7934214961803971
