pca_n_components,n_neighbors,metric,weights,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc,preparationTime
150,9,cosine,uniform,0.8611615245009073,0.01498178736125471,0.9,0.20000000000000004,0.13333333333333336,0.08314794192830981,0.22181818181818183,0.1352805471835511,0.27398676804083455,0.16773317993739556,0.6996083048612086
180,9,cosine,uniform,0.8576527525710829,0.012696393780321365,0.9,0.20000000000000004,0.11111111111111112,0.07027283689263066,0.18909090909090906,0.11533637474293605,0.2476310068155625,0.1488011876183248,0.6996083322919731
200,9,cosine,uniform,0.8576527525710829,0.012696393780321365,0.9,0.20000000000000004,0.11111111111111112,0.07027283689263066,0.18909090909090906,0.11533637474293605,0.2476310068155625,0.1488011876183248,0.6996083593751083
220,9,cosine,uniform,0.8576527525710829,0.012696393780321365,0.9,0.20000000000000004,0.11111111111111112,0.07027283689263066,0.18909090909090906,0.11533637474293605,0.2476310068155625,0.1488011876183248,0.6996083850697485
150,9,cosine,distance,0.8888687235329703,0.017715744339042657,0.96,0.07999999999999999,0.31111111111111106,0.12957670877434,0.4500899100899101,0.15136420067633555,0.4951684363455497,0.11163435038777887,0.69960840902786
180,9,cosine,distance,0.8888687235329703,0.017715744339042657,0.96,0.07999999999999999,0.31111111111111106,0.12957670877434,0.4500899100899101,0.15136420067633555,0.4951684363455497,0.11163435038777887,0.699608435069725
200,9,cosine,distance,0.8888687235329703,0.017715744339042657,0.96,0.07999999999999999,0.31111111111111106,0.12957670877434,0.4500899100899101,0.15136420067633555,0.4951684363455497,0.11163435038777887,0.6996084600695112
220,9,cosine,distance,0.8888687235329703,0.017715744339042657,0.96,0.07999999999999999,0.31111111111111106,0.12957670877434,0.4500899100899101,0.15136420067633555,0.4951684363455497,0.11163435038777887,0.6996084857641512
150,3,euclidean,uniform,0.8543254688445252,0.022613394522051418,0.5999999999999999,0.22607766610417562,0.17777777777777776,0.08888888888888889,0.2727272727272727,0.12892149931019786,0.2696170339722582,0.154257954250938,0.699608511805612
180,3,euclidean,uniform,0.8508771929824561,0.02490425537991205,0.5,0.27386127875258304,0.17777777777777776,0.13333333333333333,0.2573426573426573,0.1794575097325364,0.23423136232603978,0.19749491851033252,0.6996085381947018
200,3,euclidean,uniform,0.8508771929824561,0.02490425537991205,0.5,0.27386127875258304,0.17777777777777776,0.13333333333333333,0.2573426573426573,0.1794575097325364,0.23423136232603978,0.19749491851033252,0.6996085781251572
220,3,euclidean,uniform,0.8508771929824561,0.02490425537991205,0.5,0.27386127875258304,0.17777777777777776,0.13333333333333333,0.2573426573426573,0.1794575097325364,0.23423136232603978,0.19749491851033252,0.6996086500003003
150,3,euclidean,distance,0.892377495462795,0.012901983194244085,0.9199999999999999,0.09797958971132709,0.3555555555555555,0.10886621079036347,0.4971028971028971,0.11015063115457374,0.5219631354804009,0.0736521446160878,0.6996086815973589
180,3,euclidean,distance,0.8889292196007259,0.007881688112743557,0.8699999999999999,0.10770329614269006,0.3555555555555555,0.08314794192830981,0.49360639360639363,0.0775551698885557,0.5050942905498512,0.04989307906552618,0.6996087131944174
200,3,euclidean,distance,0.8889292196007259,0.007881688112743557,0.8699999999999999,0.10770329614269006,0.3555555555555555,0.08314794192830981,0.49360639360639363,0.0775551698885557,0.5050942905498512,0.04989307906552618,0.6996087413196316
220,3,euclidean,distance,0.8889292196007259,0.007881688112743557,0.8699999999999999,0.10770329614269006,0.3555555555555555,0.08314794192830981,0.49360639360639363,0.0775551698885557,0.5050942905498512,0.04989307906552618,0.6996087670138675
150,5,euclidean,uniform,0.8577737447065941,0.02221318074057513,0.7,0.4,0.13333333333333336,0.10886621079036346,0.21636363636363637,0.16061863872987475,0.2570425427595093,0.19611877437254044,0.6996087934029573
180,5,euclidean,uniform,0.8612825166364185,0.02357608679379816,0.7,0.4,0.15555555555555556,0.11331154474650632,0.2490909090909091,0.17032783168916898,0.28339830398478133,0.20966426373722055,0.6996088201388678
200,5,euclidean,uniform,0.8647307924984876,0.022133956161701506,0.8,0.4000000000000001,0.15555555555555556,0.11331154474650632,0.25272727272727274,0.1690420261697376,0.3092131975040808,0.20318817025209293,0.6996088447918333
220,5,euclidean,uniform,0.8647307924984876,0.022133956161701506,0.8,0.4000000000000001,0.15555555555555556,0.11331154474650632,0.25272727272727274,0.1690420261697376,0.3092131975040808,0.20318817025209293,0.6996088711805188
150,5,euclidean,distance,0.8888687235329705,0.017951743040113582,0.96,0.07999999999999999,0.31111111111111106,0.12957670877434,0.4500899100899101,0.15136420067633555,0.4951941913444573,0.11163075419147125,0.6996088965279341
180,5,euclidean,distance,0.892377495462795,0.012901983194244085,0.96,0.07999999999999999,0.3333333333333333,0.09938079899999065,0.48281718281718283,0.10404757267396454,0.5215499525697294,0.07351611481451147,0.6996089218749452
200,5,euclidean,distance,0.8958257713248639,0.015582406104152308,1.0,0.0,0.3333333333333333,0.09938079899999065,0.49160839160839165,0.11266339789172773,0.5391574967318687,0.08684170459296447,0.6996089562502069
220,5,euclidean,distance,0.8958257713248639,0.015582406104152308,1.0,0.0,0.3333333333333333,0.09938079899999065,0.49160839160839165,0.11266339789172773,0.5391574967318687,0.08684170459296447,0.6996089895833898
150,7,euclidean,uniform,0.8506957047791893,0.013760162743579548,0.8,0.4000000000000001,0.06666666666666667,0.05443310539518174,0.12000000000000002,0.09797958971132713,0.17399122548844526,0.1662100132200259,0.6996090229165728
180,7,euclidean,uniform,0.854204476709014,0.017361422875327673,0.8,0.4000000000000001,0.08888888888888888,0.08314794192830981,0.15272727272727274,0.13827747884968397,0.2003469867137173,0.19364932144617886,0.6996090593751837
200,7,euclidean,uniform,0.8577132486388386,0.022627146824695032,0.8,0.4000000000000001,0.11111111111111112,0.12171612389003691,0.18,0.1833030277982336,0.22113609629397196,0.2218314273701442,0.6996090965278401
220,7,euclidean,uniform,0.854204476709014,0.017361422875327673,0.8,0.4000000000000001,0.08888888888888888,0.08314794192830981,0.15272727272727274,0.13827747884968397,0.2003469867137173,0.19364932144617886,0.6996091336804966
150,7,euclidean,distance,0.8817906836055656,0.023850646640326656,1.0,0.0,0.2444444444444444,0.14740554623801777,0.36853146853146856,0.20692211978404942,0.41226924301696577,0.2185479685261724,0.6996091826387985
180,7,euclidean,distance,0.8852994555353902,0.02420402234163101,1.0,0.0,0.26666666666666666,0.1507184440694504,0.39580419580419585,0.2133657998507342,0.43305835259722036,0.2250799569083414,0.6996092263891316
200,7,euclidean,distance,0.8888082274652147,0.026482218440131083,1.0,0.0,0.28888888888888886,0.16629588385661961,0.4188811188811189,0.22905060396660362,0.45108039552175994,0.23658166861961358,0.6996092697918357
220,7,euclidean,distance,0.8852994555353902,0.02420402234163101,1.0,0.0,0.26666666666666666,0.1507184440694504,0.39580419580419585,0.2133657998507342,0.43305835259722036,0.2250799569083414,0.6996093038194684
150,9,euclidean,uniform,0.8437991530550516,0.010188874096346168,0.8,0.4000000000000001,0.02222222222222222,0.04444444444444444,0.04,0.08,0.05036820549570782,0.13097759822352237,0.6996093395836296
180,9,euclidean,uniform,0.8437991530550516,0.010188874096346168,0.8,0.4000000000000001,0.02222222222222222,0.04444444444444444,0.04,0.08,0.05036820549570782,0.13097759822352237,0.6996093770835109
200,9,euclidean,uniform,0.8507562008469449,0.017168097625823782,0.8,0.4000000000000001,0.06666666666666667,0.08888888888888889,0.11272727272727275,0.14744098132882397,0.13853547671734862,0.19835216820688636,0.6996094031249717
220,9,euclidean,uniform,0.8507562008469449,0.017168097625823782,0.8,0.4000000000000001,0.06666666666666667,0.08888888888888889,0.11272727272727275,0.14744098132882397,0.13853547671734862,0.19835216820688636,0.6996094302085112
150,9,euclidean,distance,0.8748941318814276,0.020894889916440826,1.0,0.0,0.19999999999999998,0.12957670877434002,0.3127272727272727,0.19143650091948902,0.36786831557170396,0.20335184733449246,0.6996094572916465
180,9,euclidean,distance,0.8748941318814276,0.020894889916440826,1.0,0.0,0.19999999999999998,0.12957670877434002,0.3127272727272727,0.19143650091948902,0.36786831557170396,0.20335184733449246,0.6996094822918368
200,9,euclidean,distance,0.8748941318814276,0.020894889916440826,1.0,0.0,0.19999999999999998,0.12957670877434002,0.3127272727272727,0.19143650091948902,0.36786831557170396,0.20335184733449246,0.6996095069443982
220,9,euclidean,distance,0.8748941318814276,0.020894889916440826,1.0,0.0,0.19999999999999998,0.12957670877434002,0.3127272727272727,0.19143650091948902,0.36786831557170396,0.20335184733449246,0.6996095305556891
