max_depth,min_samples_split,min_samples_leaf,criterion,max_features,class_weight,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
30,5,5,gini,,balanced,0.8444444444444444,0.09558139185602918,0.8333333333333333,0.09781564923143893,0.8666666666666666,0.12957670877434002,0.84593837535014,0.09996682218584475,0.6975307420039678,0.19017600622084327
30,10,5,gini,,balanced,0.8444444444444444,0.09558139185602918,0.8333333333333333,0.09781564923143893,0.8666666666666666,0.12957670877434002,0.84593837535014,0.09996682218584475,0.6975307420039678,0.19017600622084327
30,5,2,gini,sqrt,balanced,0.7777777777777778,0.07027283689263066,0.8203174603174604,0.04492259797157769,0.711111111111111,0.1507184440694504,0.753174603174603,0.10263595657350609,0.5661591949909408,0.12859075782896276
30,10,2,gini,sqrt,balanced,0.7666666666666667,0.11331154474650632,0.8103174603174603,0.1126984126984127,0.6888888888888889,0.25724082006200505,0.7186507936507937,0.19827932024923417,0.5558520905515488,0.22228154476572665
30,5,5,gini,sqrt,balanced,0.8,0.027216552697590882,0.7824386724386724,0.044735642060238036,0.8444444444444444,0.11331154474650633,0.805405179615706,0.03971374229444551,0.6146176989176839,0.06199684757299786
30,10,5,gini,sqrt,balanced,0.8,0.027216552697590882,0.7824386724386724,0.044735642060238036,0.8444444444444444,0.11331154474650633,0.805405179615706,0.03971374229444551,0.6146176989176839,0.06199684757299786
30,5,2,gini,log2,balanced,0.6666666666666666,0.15713484026367722,0.74989898989899,0.227340147126863,0.48888888888888893,0.3485419364746249,0.5253968253968253,0.29806802113862807,0.362629858075988,0.3135662024309165
30,10,2,gini,log2,balanced,0.6666666666666666,0.15713484026367722,0.74989898989899,0.227340147126863,0.48888888888888893,0.3485419364746249,0.5253968253968253,0.29806802113862807,0.362629858075988,0.3135662024309165
30,5,5,gini,log2,balanced,0.7,0.1632993161855452,0.8091064491064491,0.15245953093694178,0.6222222222222221,0.3624334762288909,0.5993362193362193,0.3272898494239648,0.41432815027041536,0.3276610996997381
30,10,5,gini,log2,balanced,0.7,0.1632993161855452,0.8091064491064491,0.15245953093694178,0.6222222222222221,0.3624334762288909,0.5993362193362193,0.3272898494239648,0.41432815027041536,0.3276610996997381
10,5,2,entropy,,balanced,0.8777777777777777,0.05443310539518171,0.925,0.09999999999999999,0.8444444444444444,0.11331154474650633,0.8726050420168067,0.05886097247690091,0.7747776675245727,0.09858785881224229
10,10,2,entropy,,balanced,0.8666666666666666,0.06666666666666664,0.9214285714285714,0.10202040612204072,0.8222222222222222,0.13333333333333336,0.8578991596638655,0.07598070066673737,0.7545741653342233,0.12471124225676351
10,5,5,entropy,,balanced,0.8777777777777779,0.08888888888888888,0.9098901098901099,0.12205224946738305,0.8666666666666666,0.12957670877434002,0.8768716577540108,0.08813638922817157,0.7764255562923227,0.16215494031026728
10,10,5,entropy,,balanced,0.8777777777777779,0.08888888888888888,0.9098901098901099,0.12205224946738305,0.8666666666666666,0.12957670877434002,0.8768716577540108,0.08813638922817157,0.7764255562923227,0.16215494031026728
10,5,2,entropy,sqrt,balanced,0.8444444444444444,0.06478835438716998,0.8747474747474747,0.1033269644650054,0.8222222222222222,0.11331154474650633,0.8393464052287583,0.06808487665643563,0.7020738237030081,0.13349855230384206
10,10,2,entropy,sqrt,balanced,0.8111111111111111,0.04444444444444443,0.8325396825396826,0.09105910799532359,0.7999999999999999,0.10886621079036347,0.8075396825396826,0.04918074090422115,0.6371489619626628,0.0985179303535669
10,5,5,entropy,sqrt,balanced,0.8,0.027216552697590882,0.7824386724386724,0.044735642060238036,0.8444444444444444,0.11331154474650633,0.805405179615706,0.03971374229444551,0.6146176989176839,0.06199684757299786
10,10,5,entropy,sqrt,balanced,0.8,0.027216552697590882,0.7824386724386724,0.044735642060238036,0.8444444444444444,0.11331154474650633,0.805405179615706,0.03971374229444551,0.6146176989176839,0.06199684757299786
10,5,2,entropy,log2,balanced,0.6666666666666667,0.1531560972454469,0.6049242424242425,0.16521231852630563,0.7555555555555555,0.33259176771323923,0.6506666666666667,0.25447462217937045,0.36154227400089184,0.3194534893746065
10,10,2,entropy,log2,balanced,0.6666666666666667,0.1531560972454469,0.6049242424242425,0.16521231852630563,0.7555555555555555,0.33259176771323923,0.6506666666666667,0.25447462217937045,0.36154227400089184,0.3194534893746065
10,5,5,entropy,log2,balanced,0.7,0.1632993161855452,0.8091064491064491,0.15245953093694178,0.6222222222222221,0.3624334762288909,0.5993362193362193,0.3272898494239648,0.41432815027041536,0.3276610996997381
10,10,5,entropy,log2,balanced,0.7,0.1632993161855452,0.8091064491064491,0.15245953093694178,0.6222222222222221,0.3624334762288909,0.5993362193362193,0.3272898494239648,0.41432815027041536,0.3276610996997381
20,5,2,entropy,,balanced,0.8777777777777777,0.05443310539518171,0.925,0.09999999999999999,0.8444444444444444,0.11331154474650633,0.8726050420168067,0.05886097247690091,0.7747776675245727,0.09858785881224229
20,10,2,entropy,,balanced,0.8666666666666666,0.06666666666666664,0.9214285714285714,0.10202040612204072,0.8222222222222222,0.13333333333333336,0.8578991596638655,0.07598070066673737,0.7545741653342233,0.12471124225676351
20,5,5,entropy,,balanced,0.8777777777777779,0.08888888888888888,0.9098901098901099,0.12205224946738305,0.8666666666666666,0.12957670877434002,0.8768716577540108,0.08813638922817157,0.7764255562923227,0.16215494031026728
20,10,5,entropy,,balanced,0.8777777777777779,0.08888888888888888,0.9098901098901099,0.12205224946738305,0.8666666666666666,0.12957670877434002,0.8768716577540108,0.08813638922817157,0.7764255562923227,0.16215494031026728
20,5,2,entropy,sqrt,balanced,0.8444444444444444,0.06478835438716998,0.8747474747474747,0.1033269644650054,0.8222222222222222,0.11331154474650633,0.8393464052287583,0.06808487665643563,0.7020738237030081,0.13349855230384206
20,10,2,entropy,sqrt,balanced,0.8111111111111111,0.04444444444444443,0.8325396825396826,0.09105910799532359,0.7999999999999999,0.10886621079036347,0.8075396825396826,0.04918074090422115,0.6371489619626628,0.0985179303535669
20,5,5,entropy,sqrt,balanced,0.8,0.027216552697590882,0.7824386724386724,0.044735642060238036,0.8444444444444444,0.11331154474650633,0.805405179615706,0.03971374229444551,0.6146176989176839,0.06199684757299786
20,10,5,entropy,sqrt,balanced,0.8,0.027216552697590882,0.7824386724386724,0.044735642060238036,0.8444444444444444,0.11331154474650633,0.805405179615706,0.03971374229444551,0.6146176989176839,0.06199684757299786
20,5,2,entropy,log2,balanced,0.6666666666666667,0.1531560972454469,0.6174242424242424,0.16388869433927228,0.6666666666666666,0.3142696805273545,0.624313725490196,0.25274684737525704,0.33555295543223285,0.3242954854203828
20,10,2,entropy,log2,balanced,0.6666666666666667,0.1531560972454469,0.6174242424242424,0.16388869433927228,0.6666666666666666,0.3142696805273545,0.624313725490196,0.25274684737525704,0.33555295543223285,0.3242954854203828
20,5,5,entropy,log2,balanced,0.7,0.1632993161855452,0.8091064491064491,0.15245953093694178,0.6222222222222221,0.3624334762288909,0.5993362193362193,0.3272898494239648,0.41432815027041536,0.3276610996997381
20,10,5,entropy,log2,balanced,0.7,0.1632993161855452,0.8091064491064491,0.15245953093694178,0.6222222222222221,0.3624334762288909,0.5993362193362193,0.3272898494239648,0.41432815027041536,0.3276610996997381
30,5,2,entropy,,balanced,0.8777777777777777,0.05443310539518171,0.925,0.09999999999999999,0.8444444444444444,0.11331154474650633,0.8726050420168067,0.05886097247690091,0.7747776675245727,0.09858785881224229
30,10,2,entropy,,balanced,0.8666666666666666,0.06666666666666664,0.9214285714285714,0.10202040612204072,0.8222222222222222,0.13333333333333336,0.8578991596638655,0.07598070066673737,0.7545741653342233,0.12471124225676351
30,5,5,entropy,,balanced,0.8777777777777779,0.08888888888888888,0.9098901098901099,0.12205224946738305,0.8666666666666666,0.12957670877434002,0.8768716577540108,0.08813638922817157,0.7764255562923227,0.16215494031026728
30,10,5,entropy,,balanced,0.8777777777777779,0.08888888888888888,0.9098901098901099,0.12205224946738305,0.8666666666666666,0.12957670877434002,0.8768716577540108,0.08813638922817157,0.7764255562923227,0.16215494031026728
30,5,2,entropy,sqrt,balanced,0.8444444444444444,0.06478835438716998,0.8747474747474747,0.1033269644650054,0.8222222222222222,0.11331154474650633,0.8393464052287583,0.06808487665643563,0.7020738237030081,0.13349855230384206
30,10,2,entropy,sqrt,balanced,0.8111111111111111,0.04444444444444443,0.8325396825396826,0.09105910799532359,0.7999999999999999,0.10886621079036347,0.8075396825396826,0.04918074090422115,0.6371489619626628,0.0985179303535669
30,5,5,entropy,sqrt,balanced,0.8,0.027216552697590882,0.7824386724386724,0.044735642060238036,0.8444444444444444,0.11331154474650633,0.805405179615706,0.03971374229444551,0.6146176989176839,0.06199684757299786
30,10,5,entropy,sqrt,balanced,0.8,0.027216552697590882,0.7824386724386724,0.044735642060238036,0.8444444444444444,0.11331154474650633,0.805405179615706,0.03971374229444551,0.6146176989176839,0.06199684757299786
30,5,2,entropy,log2,balanced,0.6666666666666667,0.1531560972454469,0.6174242424242424,0.16388869433927228,0.6666666666666666,0.3142696805273545,0.624313725490196,0.25274684737525704,0.33555295543223285,0.3242954854203828
30,10,2,entropy,log2,balanced,0.6666666666666667,0.1531560972454469,0.6174242424242424,0.16388869433927228,0.6666666666666666,0.3142696805273545,0.624313725490196,0.25274684737525704,0.33555295543223285,0.3242954854203828
30,5,5,entropy,log2,balanced,0.7,0.1632993161855452,0.8091064491064491,0.15245953093694178,0.6222222222222221,0.3624334762288909,0.5993362193362193,0.3272898494239648,0.41432815027041536,0.3276610996997381
30,10,5,entropy,log2,balanced,0.7,0.1632993161855452,0.8091064491064491,0.15245953093694178,0.6222222222222221,0.3624334762288909,0.5993362193362193,0.3272898494239648,0.41432815027041536,0.3276610996997381
