criterion,max_depth,min_samples_split,min_samples_leaf,max_features,accuracy,precision,recall,f1,mcc,preparationTime
gini,10,2,2,sqrt,0.7555555555555555,0.8353174603174602,0.6666666666666666,0.726671694318753,0.5328069296523729,1.8407729266664117
gini,10,5,2,sqrt,0.7666666666666666,0.9492063492063492,0.5777777777777777,0.697008547008547,0.5902296223101028,1.8407729900002272
gini,10,10,2,sqrt,0.7555555555555555,0.8518831168831168,0.6444444444444444,0.7120685197155785,0.5434105690877582,1.840773048888271
gini,10,2,5,sqrt,0.8,0.8168831168831169,0.7999999999999999,0.8007894736842104,0.6110727577127479,1.8407731122220867
gini,10,5,5,sqrt,0.8,0.8168831168831169,0.7999999999999999,0.8007894736842104,0.6110727577127479,1.8407731766657283
gini,10,10,5,sqrt,0.8,0.8168831168831169,0.7999999999999999,0.8007894736842104,0.6110727577127479,1.8407732333328264
gini,10,2,10,sqrt,0.7,0.665128205128205,0.8222222222222222,0.7320574162679426,0.41914638406406884,1.8407732933332832
gini,10,5,10,sqrt,0.7,0.665128205128205,0.8222222222222222,0.7320574162679426,0.41914638406406884,1.8407733511102076
gini,10,10,10,sqrt,0.7,0.665128205128205,0.8222222222222222,0.7320574162679426,0.41914638406406884,1.840773406666186
gini,10,2,1,log2,0.6555555555555556,0.5440170940170941,0.6444444444444445,0.5847381376793142,0.3058565238189743,1.8407734622221648
gini,10,5,1,log2,0.6777777777777778,0.564017094017094,0.6888888888888889,0.6169362800941748,0.3505778833689701,1.8407735222213282
gini,10,10,1,log2,0.6555555555555556,0.5440170940170941,0.6444444444444445,0.5847381376793142,0.3058565238189743,1.8407735855551437
gini,10,2,2,log2,0.7,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.400279101136617,1.8407736477778396
gini,10,5,2,log2,0.7,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.400279101136617,1.8407737099992423
gini,10,10,2,log2,0.6888888888888889,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.37807554802522886,1.840773769999699
gini,10,2,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407738344446343
gini,10,5,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.840773893332678
gini,10,10,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407739511108958
gini,10,2,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407740155545373
gini,10,5,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407740766661138
gini,10,10,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407741377776903
gini,20,2,1,None,0.8333333333333334,0.8441919191919192,0.8444444444444444,0.8316900093370683,0.6876627092792106,1.8407742011102124
gini,20,5,1,None,0.8333333333333334,0.8441919191919192,0.8444444444444444,0.8316900093370683,0.6876627092792106,1.8407742677773866
gini,20,10,1,None,0.8444444444444444,0.8636363636363636,0.8444444444444444,0.8408403361344539,0.7107156768180869,1.8407743277778434
gini,20,2,2,None,0.8222222222222223,0.8247474747474748,0.8444444444444444,0.8225396825396825,0.6646097417403343,1.8407743888881265
gini,20,5,2,None,0.8333333333333334,0.8441919191919192,0.8444444444444444,0.8316900093370683,0.6876627092792106,1.8407744488885833
gini,20,10,2,None,0.8444444444444444,0.8636363636363636,0.8444444444444444,0.8408403361344539,0.7107156768180869,1.840774506666801
gini,20,2,5,None,0.8444444444444444,0.8772727272727273,0.8222222222222223,0.8322689075630253,0.7114525059761695,1.8407745699993232
gini,20,5,5,None,0.8444444444444444,0.8772727272727273,0.8222222222222223,0.8322689075630253,0.7114525059761695,1.840774632222019
gini,20,10,5,None,0.8444444444444444,0.8772727272727273,0.8222222222222223,0.8322689075630253,0.7114525059761695,1.8407746944447152
gini,20,2,10,None,0.8,0.8153030303030304,0.7777777777777778,0.7876367389060888,0.6115965876016658,1.8407747544438786
gini,20,5,10,None,0.8,0.8153030303030304,0.7777777777777778,0.7876367389060888,0.6115965876016658,1.8407748166665745
gini,20,10,10,None,0.8,0.8153030303030304,0.7777777777777778,0.7876367389060888,0.6115965876016658,1.8407748777768576
gini,20,2,1,sqrt,0.7777777777777779,0.86,0.7111111111111111,0.7501445922498554,0.5887101077541446,1.8407749366661947
gini,20,5,1,sqrt,0.8222222222222223,0.8654545454545455,0.8,0.8146992481203007,0.6658682753923143,1.8407749955555321
gini,20,10,1,sqrt,0.7666666666666667,0.8155555555555555,0.7333333333333333,0.7525480367585631,0.5578717326667195,1.840775056665815
gini,20,2,2,sqrt,0.7555555555555555,0.8353174603174602,0.6666666666666666,0.726671694318753,0.5328069296523729,1.840775113332913
gini,20,5,2,sqrt,0.7666666666666666,0.9492063492063492,0.5777777777777777,0.697008547008547,0.5902296223101028,1.8407751744444896
gini,20,10,2,sqrt,0.7555555555555555,0.8518831168831168,0.6444444444444444,0.7120685197155785,0.5434105690877582,1.840775234443653
gini,20,2,5,sqrt,0.8,0.8168831168831169,0.7999999999999999,0.8007894736842104,0.6110727577127479,1.8407752933329902
gini,20,5,5,sqrt,0.8,0.8168831168831169,0.7999999999999999,0.8007894736842104,0.6110727577127479,1.8407753488889689
gini,20,10,5,sqrt,0.8,0.8168831168831169,0.7999999999999999,0.8007894736842104,0.6110727577127479,1.840775406665893
gini,20,2,10,sqrt,0.7,0.665128205128205,0.8222222222222222,0.7320574162679426,0.41914638406406884,1.8407754644441108
gini,20,5,10,sqrt,0.7,0.665128205128205,0.8222222222222222,0.7320574162679426,0.41914638406406884,1.8407755222223285
gini,20,10,10,sqrt,0.7,0.665128205128205,0.8222222222222222,0.7320574162679426,0.41914638406406884,1.8407755777770136
gini,20,2,1,log2,0.6777777777777778,0.654017094017094,0.6888888888888889,0.6617306188823217,0.36930992435030696,1.8407756355552314
gini,20,5,1,log2,0.7,0.6851282051282052,0.711111111111111,0.684438368648895,0.4163390934903709,1.8407756944445686
gini,20,10,1,log2,0.7,0.7127472527472527,0.6666666666666666,0.6720574162679427,0.42241228476843296,1.840775752221493
gini,20,2,2,log2,0.6888888888888889,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.37807554802522886,1.840775808888591
gini,20,5,2,log2,0.7,0.665909090909091,0.6,0.6077828054298642,0.3982790502155783,1.840775871111287
