n_estimators,max_depth,min_samples_split,min_samples_leaf,criterion,accuracy,precision,recall,f1,mcc,preparationTime
50,10,5,2,gini,0.7444444444444444,0.7522005772005771,0.7333333333333333,0.73859477124183,0.49427877876318593,0.38135143222219386
100,10,5,2,gini,0.7444444444444445,0.7888888888888889,0.6888888888888888,0.7208688387635755,0.5058930955294018,0.38135152666662986
200,10,5,2,gini,0.7555555555555555,0.8354545454545456,0.6888888888888889,0.7342591773551527,0.540915483838038,0.3813515833333238
50,10,10,2,gini,0.7333333333333333,0.8031746031746032,0.6444444444444445,0.7067460317460318,0.4841494347024069,0.3813516711111232
100,10,10,2,gini,0.7444444444444445,0.776984126984127,0.7555555555555554,0.7512698412698413,0.5079144000453681,0.38135171444446314
200,10,10,2,gini,0.7444444444444445,0.7683116883116883,0.7333333333333333,0.7397368421052631,0.5026437167727134,0.38135175555556394
50,10,5,5,gini,0.7333333333333334,0.7997402597402598,0.6666666666666666,0.7102255639097745,0.49165150167807503,0.3813518000000234
100,10,5,5,gini,0.7333333333333333,0.7232323232323232,0.7777777777777777,0.7456209150326798,0.472765969860955,0.3813518411111242
200,10,5,5,gini,0.7444444444444445,0.7895238095238095,0.6888888888888889,0.7280701754385965,0.5010874952774654,0.38135187888886624
50,10,10,5,gini,0.7333333333333333,0.733867243867244,0.7333333333333332,0.7291004471964224,0.47233347164651507,0.38135191888884745
100,10,10,5,gini,0.7888888888888889,0.8539682539682539,0.711111111111111,0.7711111111111111,0.5915647313788076,0.3813519588889095
200,10,10,5,gini,0.7555555555555555,0.7585497835497835,0.7777777777777777,0.7604201680672269,0.5230328023941363,0.3813519988888907
50,20,5,2,gini,0.7222222222222222,0.765079365079365,0.6666666666666666,0.7072222222222223,0.4542421465575367,0.38135203666663275
100,20,5,2,gini,0.7666666666666666,0.8123376623376624,0.7333333333333332,0.7540336134453782,0.5553591830681139,0.3813520755555752
200,20,5,2,gini,0.7555555555555555,0.8068831168831169,0.711111111111111,0.7414020344980098,0.5308413257084675,0.3813521133333173
50,20,10,2,gini,0.7222222222222222,0.7328282828282828,0.7333333333333332,0.7224463118580766,0.4574919844032982,0.3813521511111402
100,20,10,2,gini,0.7222222222222222,0.7603174603174604,0.6888888888888889,0.7133986928104574,0.45593576290805016,0.38135219333336057
200,20,10,2,gini,0.7666666666666666,0.8065656565656566,0.7333333333333332,0.7551447245564893,0.5496602523710602,0.3813522311111026
50,20,5,5,gini,0.7222222222222222,0.7678571428571429,0.711111111111111,0.7182773109243697,0.4679965153522881,0.38135226666668637
100,20,5,5,gini,0.711111111111111,0.7323520923520924,0.6888888888888889,0.7012573099415204,0.43158742612087464,0.3813523066666676
200,20,5,5,gini,0.7666666666666667,0.8069841269841269,0.7333333333333333,0.7602923976608187,0.5453784820080417,0.38135236777775894
50,20,10,5,gini,0.7333333333333333,0.7695238095238095,0.711111111111111,0.7190476190476189,0.4909038019892136,0.38135240888885974
100,20,10,5,gini,0.7555555555555556,0.8206060606060607,0.6888888888888889,0.7350877192982456,0.5325235890794924,0.3813524466666826
200,20,10,5,gini,0.7222222222222221,0.7560606060606061,0.711111111111111,0.7173669467787115,0.4624810426912874,0.38135248555554424
50,30,5,2,gini,0.7666666666666667,0.8683333333333334,0.6444444444444445,0.7255078873654724,0.5635380785574948,0.38135252333336717
100,30,5,2,gini,0.7222222222222221,0.7727272727272727,0.6888888888888889,0.7095238095238094,0.4673192277495021,0.3813525611111092
200,30,5,2,gini,0.7444444444444445,0.811010101010101,0.6666666666666666,0.7138748832866482,0.5129699820134742,0.38135260111109043
50,30,10,2,gini,0.6888888888888889,0.6933333333333335,0.7333333333333334,0.7017543859649122,0.3893925536330667,0.3813526400000329
100,30,10,2,gini,0.7444444444444445,0.7855555555555556,0.711111111111111,0.7343260111061969,0.5034740030002943,0.3813526800000141
200,30,10,2,gini,0.7555555555555555,0.8068831168831169,0.711111111111111,0.7414020344980098,0.5308413257084675,0.38135271777775614
50,30,5,5,gini,0.7555555555555555,0.7723626373626373,0.7555555555555554,0.7535814804390656,0.5250859203889205,0.3813527544444595
100,30,5,5,gini,0.7,0.7023809523809523,0.711111111111111,0.69593837535014,0.4147572191679698,0.381352791111082
200,30,5,5,gini,0.7777777777777778,0.8283116883116882,0.7333333333333332,0.7673684210526316,0.572745804716215,0.38135283333330233
50,30,10,5,gini,0.7333333333333334,0.7297979797979798,0.7333333333333332,0.7233986928104575,0.4756154352094818,0.3813528733333644
100,30,10,5,gini,0.7222222222222222,0.7345054945054945,0.7333333333333333,0.7251759076836477,0.4567095745131378,0.3813529088888673
200,30,10,5,gini,0.7444444444444445,0.7787878787878788,0.7333333333333332,0.7390476190476191,0.5106104076800267,0.38135294444445106
50,50,5,2,gini,0.7222222222222222,0.7505844155844157,0.6888888888888888,0.7039915966386554,0.459298187614716,0.3813529811110736
100,50,5,2,gini,0.7777777777777778,0.8469841269841272,0.6888888888888888,0.7482623224728486,0.575077963211571,0.3813530177777769
200,50,5,2,gini,0.7555555555555555,0.78,0.7333333333333333,0.7520897832817337,0.5173156834434595,0.38135305333336067
50,50,10,2,gini,0.7222222222222222,0.729978354978355,0.711111111111111,0.7163725490196079,0.4498343343187415,0.3813530922222223
100,50,10,2,gini,0.7333333333333334,0.7622727272727273,0.6888888888888889,0.7066110978804477,0.47959947065823394,0.38135312999996435
200,50,10,2,gini,0.7222222222222221,0.7438672438672439,0.6888888888888889,0.7022096908939014,0.45731159330004845,0.3813531700000264
50,50,5,5,gini,0.7333333333333333,0.748917748917749,0.7333333333333332,0.7333333333333333,0.47692474192136336,0.3813532100000076
100,50,5,5,gini,0.7444444444444444,0.7616450216450217,0.7333333333333332,0.7407017543859649,0.49799111514557204,0.38135324888886923
200,50,5,5,gini,0.7777777777777779,0.8040043290043289,0.7555555555555555,0.7680392156862745,0.5703267121871076,0.3813532877778117
50,50,10,5,gini,0.6888888888888889,0.686965811965812,0.711111111111111,0.6931669637551992,0.38636269718129024,0.3813533277777929
100,50,10,5,gini,0.7222222222222222,0.7561904761904762,0.711111111111111,0.7149749373433585,0.46557742282318076,0.38135336555553495
200,50,10,5,gini,0.7555555555555555,0.7997113997113997,0.7333333333333332,0.7484126984126984,0.5314433444953782,0.3813534033333579
50,10,5,2,entropy,0.7444444444444444,0.7961904761904762,0.6666666666666666,0.7160401002506266,0.503172738989455,0.3813534455555782
100,10,5,2,entropy,0.7666666666666667,0.7985497835497836,0.7333333333333332,0.7554076367389061,0.5458088548274612,0.3813534855555594
200,10,5,2,entropy,0.7111111111111111,0.7122222222222222,0.711111111111111,0.7031480662440415,0.4314179055484037,0.38135352444442105
50,10,10,2,entropy,0.7333333333333333,0.7703174603174603,0.6666666666666666,0.697936507936508,0.48805433664068676,0.381353562222244
100,10,10,2,entropy,0.711111111111111,0.7146031746031747,0.711111111111111,0.7053049289891395,0.43158742612087453,0.381353599999986
200,10,10,2,entropy,0.7777777777777778,0.8033116883116882,0.7555555555555554,0.7720743034055728,0.5654885271288929,0.3813536355555698
50,10,5,5,entropy,0.6777777777777778,0.6903679653679654,0.6666666666666666,0.6743137254901961,0.36039161521874985,0.3813536722221923
100,10,5,5,entropy,0.7666666666666667,0.7854545454545455,0.7777777777777777,0.7680827067669174,0.5515099109195353,0.38135371000001517
200,10,5,5,entropy,0.7555555555555555,0.8317460317460317,0.6888888888888889,0.7357936507936508,0.5392244519716181,0.3813537477777572
50,10,10,5,entropy,0.7555555555555555,0.8305555555555555,0.6666666666666666,0.7247727161039854,0.5331734842038236,0.3813537866666997
100,10,10,5,entropy,0.7555555555555556,0.8166666666666667,0.6666666666666666,0.7294117647058823,0.5235566322830542,0.38135382555556135
200,10,10,5,entropy,0.7333333333333333,0.782034632034632,0.711111111111111,0.7264145658263306,0.49009528018282716,0.38135386555554257
