threshold,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
0.1,0.8777777777777779,0.09128709291752767,0.8584615384615384,0.13648156994594998,0.9333333333333332,0.060858061945018485,0.8887137630171686,0.07819274580804626,0.7712483300891664,0.1662042803967047
0.2,0.8777777777777779,0.09128709291752767,0.8584615384615384,0.13648156994594998,0.9333333333333332,0.060858061945018485,0.8887137630171686,0.07819274580804626,0.7712483300891664,0.1662042803967047
0.30000000000000004,0.8666666666666668,0.10092167846991637,0.8698901098901098,0.13270248863179382,0.888888888888889,0.13608276348795437,0.8702927103855895,0.09978589815071717,0.751044827898817,0.1863793455045994
0.4,0.8666666666666668,0.10092167846991637,0.8698901098901098,0.13270248863179382,0.888888888888889,0.13608276348795437,0.8702927103855895,0.09978589815071717,0.751044827898817,0.1863793455045994
0.5,0.8777777777777779,0.09938079899999064,0.9098901098901099,0.1364585633079155,0.8666666666666666,0.14487116456005886,0.8768716577540108,0.09853947880278593,0.7764255562923227,0.18129473471058924
0.6,0.8777777777777779,0.09938079899999064,0.9098901098901099,0.1364585633079155,0.8666666666666666,0.14487116456005886,0.8768716577540108,0.09853947880278593,0.7764255562923227,0.18129473471058924
0.7000000000000001,0.8666666666666666,0.08425417160057276,0.9098901098901099,0.1364585633079155,0.8444444444444444,0.12668615834434868,0.8651069518716576,0.08234469366298994,0.7553109944923058,0.15262769543038787
0.8,0.8666666666666666,0.08425417160057276,0.9098901098901099,0.1364585633079155,0.8444444444444444,0.12668615834434868,0.8651069518716576,0.08234469366298994,0.7553109944923058,0.15262769543038787
0.9,0.8666666666666666,0.08425417160057276,0.9168831168831169,0.1227255548563891,0.8222222222222222,0.09938079899999064,0.8614705882352942,0.08528397505618555,0.7452368363627353,0.16494284946201332
