n_components,n_estimators,max_depth,learning_rate,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
200,100,3,0.1,0.9026618269812461,0.018317825717760798,0.9555555555555555,0.08888888888888889,0.42222222222222217,0.1911627837120584,0.5513597513597513,0.13847745254607535,0.5803360336879426,0.09965960958824754
200,150,3,0.1,0.8992135511191772,0.013690568892129553,0.9666666666666668,0.06666666666666665,0.37777777777777777,0.11331154474650634,0.5291375291375291,0.10530095018217607,0.5601901148947593,0.07242060530798546
200,200,3,0.1,0.8957652752571083,0.011595062118050548,0.9266666666666665,0.09043106644167023,0.37777777777777777,0.11331154474650634,0.5203463203463203,0.0994032153989426,0.54258257073262,0.0620366590032116
200,100,5,0.1,0.8957652752571083,0.011595062118050548,0.8866666666666667,0.09333333333333332,0.4,0.11331154474650634,0.5346320346320346,0.10057833923760388,0.5429957536432914,0.06205792207789644
200,150,5,0.1,0.8992135511191772,0.013690568892129553,0.9266666666666665,0.09043106644167023,0.4,0.11331154474650634,0.5434232434232434,0.10522412179429459,0.5606032978054307,0.07233831925630527
200,200,5,0.1,0.8992135511191772,0.013690568892129553,0.9266666666666665,0.09043106644167023,0.4,0.11331154474650634,0.5434232434232434,0.10522412179429459,0.5606032978054307,0.07233831925630527
200,100,7,0.1,0.8854204476709014,0.008403075846544955,0.86,0.11575836902790225,0.3333333333333333,0.07027283689263066,0.4716283716283717,0.06727691363017248,0.4851979791064969,0.04944638753511879
200,150,7,0.1,0.8888687235329703,0.008719831940339892,0.8699999999999999,0.10770329614269006,0.3555555555555555,0.08314794192830981,0.4936063936063936,0.0775551698885557,0.5051751981934116,0.05020239930158487
200,200,7,0.1,0.8923169993950394,0.007594606086618399,0.9199999999999999,0.09797958971132709,0.3555555555555555,0.08314794192830981,0.5012987012987014,0.07588239562593006,0.5247392343696549,0.04219068890703992
200,100,10,0.1,0.8992740471869329,0.01312499799039171,0.9166666666666667,0.10540925533894598,0.39999999999999997,0.0888888888888889,0.5487179487179488,0.07836259892274935,0.5614151882987708,0.07023545519110166
