fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.631578947368421,0.6363636363636364,0.7,0.6666666666666666,0.2584432806109095
1,0.2,0.631578947368421,0.6363636363636364,0.7,0.6666666666666666,0.2584432806109095
1,0.30000000000000004,0.631578947368421,0.6363636363636364,0.7,0.6666666666666666,0.2584432806109095
1,0.4,0.631578947368421,0.6363636363636364,0.7,0.6666666666666666,0.2584432806109095
1,0.5,0.631578947368421,0.6363636363636364,0.7,0.6666666666666666,0.2584432806109095
1,0.6,0.631578947368421,0.6363636363636364,0.7,0.6666666666666666,0.2584432806109095
1,0.7000000000000001,0.631578947368421,0.6363636363636364,0.7,0.6666666666666666,0.2584432806109095
1,0.8,0.631578947368421,0.6363636363636364,0.7,0.6666666666666666,0.2584432806109095
1,0.9,0.631578947368421,0.6363636363636364,0.7,0.6666666666666666,0.2584432806109095
2,0.1,0.7894736842105263,0.75,0.9,0.8181818181818182,0.5865557254410011
2,0.2,0.7894736842105263,0.75,0.9,0.8181818181818182,0.5865557254410011
2,0.30000000000000004,0.8421052631578947,0.8181818181818182,0.9,0.8571428571428571,0.6854365268376295
2,0.4,0.8421052631578947,0.8181818181818182,0.9,0.8571428571428571,0.6854365268376295
2,0.5,0.8421052631578947,0.8181818181818182,0.9,0.8571428571428571,0.6854365268376295
2,0.6,0.8421052631578947,0.8181818181818182,0.9,0.8571428571428571,0.6854365268376295
2,0.7000000000000001,0.8421052631578947,0.8181818181818182,0.9,0.8571428571428571,0.6854365268376295
2,0.8,0.8421052631578947,0.8181818181818182,0.9,0.8571428571428571,0.6854365268376295
2,0.9,0.8421052631578947,0.8181818181818182,0.9,0.8571428571428571,0.6854365268376295
3,0.1,0.5789473684210527,0.5454545454545454,0.6666666666666666,0.6,0.1685499656158105
3,0.2,0.5789473684210527,0.5454545454545454,0.6666666666666666,0.6,0.1685499656158105
3,0.30000000000000004,0.5789473684210527,0.5454545454545454,0.6666666666666666,0.6,0.1685499656158105
3,0.4,0.5789473684210527,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.15555555555555556
3,0.5,0.5789473684210527,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.15555555555555556
3,0.6,0.5789473684210527,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.15555555555555556
3,0.7000000000000001,0.5789473684210527,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.15555555555555556
3,0.8,0.5789473684210527,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.15555555555555556
3,0.9,0.5789473684210527,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.15555555555555556
4,0.1,0.8421052631578947,0.8,0.8888888888888888,0.8421052631578947,0.6888888888888889
4,0.2,0.8421052631578947,0.8,0.8888888888888888,0.8421052631578947,0.6888888888888889
4,0.30000000000000004,0.8421052631578947,0.8,0.8888888888888888,0.8421052631578947,0.6888888888888889
4,0.4,0.8421052631578947,0.8,0.8888888888888888,0.8421052631578947,0.6888888888888889
4,0.5,0.8421052631578947,0.8,0.8888888888888888,0.8421052631578947,0.6888888888888889
4,0.6,0.8421052631578947,0.8,0.8888888888888888,0.8421052631578947,0.6888888888888889
4,0.7000000000000001,0.8947368421052632,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7888888888888889
4,0.8,0.8947368421052632,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7888888888888889
4,0.9,0.8947368421052632,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7888888888888889
5,0.1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778
5,0.2,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778
5,0.30000000000000004,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058,0.6708203932499369
5,0.4,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058,0.6708203932499369
5,0.5,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058,0.6708203932499369
5,0.6,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058,0.6708203932499369
5,0.7000000000000001,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058,0.6708203932499369
5,0.8,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058,0.6708203932499369
5,0.9,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058,0.6708203932499369
