n_estimators,max_depth,min_samples_split,min_samples_leaf,criterion,accuracy,precision,recall,f1,mcc,preparationTime
10,10,2,1,gini,0.6606182795698924,0.6825396825396824,0.5777777777777778,0.6205128205128205,0.32600303053031426,0.0020038023085120625
50,10,2,1,gini,0.7664650537634409,0.7934472934472935,0.7277777777777779,0.7508085783947854,0.5472924193440281,0.0020038023085120625
100,10,2,1,gini,0.7459677419354839,0.7458333333333332,0.7472222222222222,0.7459677419354839,0.4930555555555556,0.0020038023085120625
300,10,2,1,gini,0.7348790322580645,0.7494658119658121,0.7055555555555556,0.7245087133852429,0.4742310144065999,0.0020038023085120625
500,10,2,1,gini,0.7342069892473116,0.7613122171945701,0.6847222222222222,0.715004105090312,0.47885625639771595,0.0020038023085120625
10,10,5,1,gini,0.7772177419354839,0.8086978381096029,0.7277777777777779,0.7596469622331692,0.5662664071204281,0.0020038023085120625
50,10,5,1,gini,0.7456317204301075,0.759175465057818,0.7263888888888889,0.7387606599925843,0.49786360909355837,0.0020038023085120625
100,10,5,1,gini,0.7345430107526881,0.7401195295932138,0.7277777777777779,0.7266170836150551,0.481780088090884,0.0020038023085120625
300,10,5,1,gini,0.7348790322580645,0.7378917378917379,0.7277777777777779,0.7277671037404074,0.4785216480201018,0.0020038023085120625
500,10,5,1,gini,0.7449596774193549,0.7677224736048265,0.7055555555555556,0.7306034482758621,0.49835528252427924,0.0020038023085120625
10,10,2,2,gini,0.6932123655913979,0.7393162393162394,0.5972222222222222,0.6607066836951895,0.3935310498675227,0.0020038023085120625
50,10,2,2,gini,0.7123655913978494,0.7366171839856049,0.6847222222222222,0.6998937506036897,0.440146399566147,0.0020038023085120625
100,10,2,2,gini,0.7345430107526881,0.7613122171945701,0.6847222222222222,0.715004105090312,0.4789882827035117,0.0020038023085120625
300,10,2,2,gini,0.7345430107526881,0.7494074552898082,0.7055555555555556,0.7229406130268199,0.4758769954996735,0.0020038023085120625
500,10,2,2,gini,0.7133736559139784,0.7271241830065359,0.6847222222222222,0.7001728110599078,0.43476052688422606,0.0020038023085120625
10,10,5,2,gini,0.6804435483870966,0.7191558441558442,0.6180555555555555,0.6594982078853047,0.3706895463011553,0.0020038023085120625
50,10,5,2,gini,0.7244623655913979,0.7462722462722463,0.6861111111111112,0.705050505050505,0.46408828231085963,0.0020038023085120625
100,10,5,2,gini,0.7137096774193549,0.7076797385620915,0.7263888888888889,0.715725806451613,0.4300285386041895,0.0020038023085120625
300,10,5,2,gini,0.7241263440860215,0.7430555555555555,0.6847222222222222,0.7089093701996928,0.45473198828003664,0.0020038023085120625
500,10,5,2,gini,0.7133736559139784,0.7271241830065359,0.6847222222222222,0.7001728110599078,0.43476052688422606,0.0020038023085120625
10,30,2,1,gini,0.7123655913978495,0.777056277056277,0.5930555555555556,0.6708452041785374,0.4378045769576548,0.0020038023085120625
50,30,2,1,gini,0.6925403225806451,0.7134680134680135,0.6638888888888889,0.678396871945259,0.39911455022344405,0.0020038023085120625
100,30,2,1,gini,0.7459677419354839,0.7489495798319328,0.7472222222222222,0.7458333333333332,0.49616818831949,0.0020038023085120625
300,30,2,1,gini,0.7452956989247311,0.7456140350877193,0.7486111111111112,0.7411764705882353,0.5014900224613972,0.0020038023085120625
500,30,2,1,gini,0.723790322580645,0.7429971988795518,0.6847222222222222,0.7073412698412698,0.4563779693731102,0.0020038023085120625
10,30,5,1,gini,0.702284946236559,0.7141025641025641,0.6861111111111112,0.6878489326765189,0.42335351494486023,0.0020038023085120625
50,30,5,1,gini,0.7029569892473116,0.7271241830065359,0.6430555555555556,0.6755952380952381,0.4164561082857548,0.0020038023085120625
100,30,5,1,gini,0.7234543010752689,0.7572077045761256,0.6847222222222222,0.7070092404778002,0.46513992464142134,0.0020038023085120625
300,30,5,1,gini,0.7449596774193549,0.7537647537647537,0.7277777777777779,0.7349355625217694,0.4990912291183925,0.0020038023085120625
500,30,5,1,gini,0.7241263440860215,0.7335344394167924,0.7055555555555556,0.7157721542454579,0.45425955301078935,0.0020038023085120625
10,30,2,2,gini,0.7331989247311826,0.7755952380952381,0.6597222222222222,0.7058465959328029,0.47846561972758356,0.0020038023085120625
50,30,2,2,gini,0.7553763440860215,0.7493464052287582,0.7680555555555556,0.7573924731182796,0.5133618719375228,0.0020038023085120625
100,30,2,2,gini,0.7449596774193549,0.7584345479082321,0.7277777777777779,0.7342799188640973,0.5042583751154898,0.0020038023085120625
300,30,2,2,gini,0.7029569892473116,0.719187675070028,0.6638888888888889,0.6851190476190476,0.4143819168165294,0.0020038023085120625
500,30,2,2,gini,0.7345430107526881,0.7470238095238096,0.7055555555555556,0.7240143369175627,0.47232230848028495,0.0020038023085120625
10,30,5,2,gini,0.7557123655913979,0.7613122171945701,0.7458333333333332,0.7505758362265592,0.5145070956060144,0.0020038023085120625
50,30,5,2,gini,0.702284946236559,0.702197802197802,0.7069444444444445,0.6957854406130268,0.4202422277410221,0.0020038023085120625
100,30,5,2,gini,0.7342069892473119,0.7698782698782699,0.6847222222222222,0.7147335423197493,0.4849585658092772,0.0020038023085120625
300,30,5,2,gini,0.7241263440860215,0.7430555555555555,0.6847222222222222,0.7089093701996928,0.45473198828003664,0.0020038023085120625
500,30,5,2,gini,0.723790322580645,0.7337092731829574,0.7069444444444445,0.7110177404295052,0.4622810619643207,0.0020038023085120625
