threshold,accuracy,precision,recall,f1,mcc
0.1,0.6485380116959065,0.7146464646464646,0.5800000000000001,0.6185994397759104,0.3256764910632027
0.2,0.6485380116959065,0.7146464646464646,0.5800000000000001,0.6185994397759104,0.3256764910632027
0.30000000000000004,0.6590643274853801,0.7340909090909091,0.5800000000000001,0.627749766573296,0.347208240875173
0.4,0.6590643274853801,0.7392857142857142,0.5355555555555556,0.607749766573296,0.34340108865684627
0.5,0.6590643274853801,0.7392857142857142,0.5355555555555556,0.607749766573296,0.34340108865684627
0.6,0.6695906432748538,0.7571428571428571,0.5355555555555556,0.6142857142857143,0.36719655881221364
0.7000000000000001,0.6485380116959065,0.7535714285714286,0.49333333333333335,0.5776018099547511,0.3315991924473358
0.8,0.6374269005847953,0.7428571428571429,0.47111111111111104,0.5599547511312217,0.30966994818926763
0.9,0.6374269005847953,0.7428571428571429,0.47111111111111104,0.5599547511312217,0.30966994818926763
