dt__max_depth,dt__min_samples_split,dt__min_samples_leaf,dt__criterion,dt__max_features,threshold,accuracy,precision,recall,f1,mcc
10,5,5,entropy,log2,0.9,0.8591525423728813,0.9,0.11666666666666665,0.16,0.15993693421399885
10,5,5,entropy,sqrt,0.1,0.8022033898305084,0.43820990603599297,0.8666666666666666,0.5740222096743836,0.5176695610744864
10,5,5,entropy,sqrt,0.2,0.8155932203389831,0.47358926352061365,0.8666666666666666,0.5991245791245792,0.544965381267356
10,5,5,entropy,sqrt,0.30000000000000004,0.8790960451977401,0.582035742035742,0.8166666666666667,0.6731596668438773,0.6206225254974915
10,5,5,entropy,sqrt,0.4,0.8924293785310734,0.6153690753690754,0.8166666666666667,0.6961616161616162,0.6465615406835488
10,5,5,entropy,sqrt,0.5,0.895819209039548,0.6244599844599844,0.8166666666666667,0.7024774056353004,0.6536153947451455
10,5,5,entropy,sqrt,0.6,0.9093785310734462,0.6723232323232323,0.8166666666666667,0.7307602339181287,0.6870501370593629
10,5,5,entropy,sqrt,0.7000000000000001,0.9161016949152543,0.7700610500610501,0.7055555555555555,0.7074203574203575,0.6783934883262249
10,5,5,entropy,sqrt,0.8,0.9127683615819209,0.7636507936507936,0.6833333333333333,0.6952991452991453,0.6626598656660636
10,5,5,entropy,sqrt,0.9,0.9127683615819209,0.7669841269841269,0.6611111111111111,0.6882816014394961,0.6540226307789629
10,5,5,gini,log2,0.1,0.49237288135593216,0.23986538124346252,0.8861111111111111,0.36644361667617475,0.24250076175531915
10,5,5,gini,log2,0.2,0.5465536723163842,0.2440240161467783,0.7666666666666666,0.3530116782442364,0.2204209839043644
10,5,5,gini,log2,0.30000000000000004,0.5465536723163842,0.2440240161467783,0.7666666666666666,0.3530116782442364,0.2204209839043644
10,5,5,gini,log2,0.4,0.5565536723163842,0.24524105468633203,0.7444444444444445,0.35227728411938936,0.21529309842279748
10,5,5,gini,log2,0.5,0.5565536723163842,0.24524105468633203,0.7444444444444445,0.35227728411938936,0.21529309842279748
10,5,5,gini,log2,0.6,0.7007344632768362,0.424758638551742,0.5222222222222223,0.3059087601702203,0.19956387475449863
10,5,5,gini,log2,0.7000000000000001,0.8524293785310734,0.8123076923076923,0.20833333333333331,0.2013986013986014,0.17432590597763445
10,5,5,gini,log2,0.8,0.8592090395480225,0.8923076923076924,0.20833333333333331,0.21818181818181817,0.20865087345663164
10,5,5,gini,log2,0.9,0.8625423728813558,0.9,0.14166666666666666,0.1890909090909091,0.18222546229240405
10,5,5,gini,sqrt,0.1,0.7821468926553672,0.39444225537104793,0.8194444444444444,0.5307165633772974,0.4593354605035973
10,5,5,gini,sqrt,0.2,0.7888700564971751,0.40379984051036677,0.8194444444444444,0.5393241167434716,0.4686128188911146
10,5,5,gini,sqrt,0.30000000000000004,0.8491525423728813,0.516161616161616,0.775,0.6132553606237817,0.5470897669729641
10,5,5,gini,sqrt,0.4,0.8725423728813559,0.5725718725718726,0.775,0.6534509858308486,0.5919388375622568
10,5,5,gini,sqrt,0.5,0.8792655367231639,0.5905205905205906,0.775,0.6659109895952001,0.6058599090518628
10,5,5,gini,sqrt,0.6,0.8927683615819209,0.6144444444444443,0.6833333333333333,0.6438842203548086,0.584494023821012
10,5,5,gini,sqrt,0.7000000000000001,0.9061016949152542,0.6705555555555556,0.6611111111111111,0.6581060494373188,0.6093841330635443
10,5,5,gini,sqrt,0.8,0.9061016949152542,0.6705555555555556,0.6611111111111111,0.6581060494373188,0.6093841330635443
10,5,5,gini,sqrt,0.9,0.8861016949152543,0.6588888888888889,0.4833333333333333,0.5263247863247863,0.4907736945300026
10,10,2,entropy,log2,0.1,0.49254237288135594,0.2381330524268698,0.8416666666666666,0.35561984793917567,0.2179578123991755
10,10,2,entropy,log2,0.2,0.5264406779661017,0.24428459031134092,0.8166666666666667,0.3622563486933235,0.2275352531169849
10,10,2,entropy,log2,0.30000000000000004,0.5597740112994349,0.2528560188827695,0.7944444444444445,0.37130612244897965,0.2395804238079639
10,10,2,entropy,log2,0.4,0.6703954802259886,0.27887748825078124,0.6611111111111111,0.3856185481185481,0.2558419992005593
10,10,2,entropy,log2,0.5,0.6975141242937852,0.2884012977745908,0.638888888888889,0.3893076126771779,0.2684928284880821
10,10,2,entropy,log2,0.6,0.6975141242937852,0.2884012977745908,0.638888888888889,0.3893076126771779,0.2684928284880821
10,10,2,entropy,log2,0.7000000000000001,0.8592090395480225,0.8933333333333333,0.23055555555555554,0.22575757575757577,0.2192829889419931
10,10,2,entropy,log2,0.8,0.8592090395480225,0.8933333333333333,0.23055555555555554,0.22575757575757577,0.2192829889419931
10,10,2,entropy,log2,0.9,0.8625423728813558,1.0,0.075,0.10909090909090909,0.11687905837109694
10,10,2,entropy,sqrt,0.1,0.8359887005649718,0.5033051997582889,0.8444444444444444,0.620573593073593,0.5637197797807313
10,10,2,entropy,sqrt,0.2,0.8559887005649717,0.5315584415584416,0.8444444444444444,0.6454545454545454,0.5915221499380021
10,10,2,entropy,sqrt,0.30000000000000004,0.8959887005649717,0.6165234765234765,0.8222222222222222,0.7000956937799042,0.65212362020628
10,10,2,entropy,sqrt,0.4,0.9160451977401131,0.6898412698412698,0.8222222222222222,0.7431153641679957,0.7028368472074517
10,10,2,entropy,sqrt,0.5,0.9160451977401131,0.6898412698412698,0.8222222222222222,0.7431153641679957,0.7028368472074517
10,10,2,entropy,sqrt,0.6,0.9161016949152543,0.701965811965812,0.7777777777777778,0.7298147329107081,0.6876804478902143
10,10,2,entropy,sqrt,0.7000000000000001,0.9161581920903956,0.7322222222222222,0.711111111111111,0.7043510737628385,0.6674441349155964
10,10,2,entropy,sqrt,0.8,0.9194915254237287,0.7488888888888889,0.711111111111111,0.7121942110177405,0.6776919161960776
10,10,2,entropy,sqrt,0.9,0.9195480225988699,0.7631746031746032,0.6888888888888889,0.7048412698412698,0.6729158400758355
10,10,2,gini,log2,0.1,0.5027683615819208,0.2491304347826087,0.8861111111111111,0.3742368583797155,0.25570005126084594
10,10,2,gini,log2,0.2,0.5332768361581921,0.2507421563943303,0.836111111111111,0.3726495567924139,0.2489636403564366
10,10,2,gini,log2,0.30000000000000004,0.563276836158192,0.25901801846329586,0.725,0.3471452919285737,0.21753862394837525
10,10,2,gini,log2,0.4,0.634180790960452,0.2903209109730849,0.7027777777777777,0.3799762329174094,0.2669618377157468
10,10,2,gini,log2,0.5,0.634180790960452,0.2903209109730849,0.7027777777777777,0.3799762329174094,0.2669618377157468
10,10,2,gini,log2,0.6,0.7308474576271187,0.4511904761904762,0.525,0.35452168746286394,0.2825939941997623
10,10,2,gini,log2,0.7000000000000001,0.8557627118644067,0.6142857142857142,0.2111111111111111,0.2407843137254902,0.22135326705931266
10,10,2,gini,log2,0.8,0.8557627118644067,0.62,0.1638888888888889,0.2123076923076923,0.19894475779157492
10,10,2,gini,log2,0.9,0.8558757062146892,0.6,0.09722222222222222,0.14909090909090908,0.1523217923244947
10,10,2,gini,sqrt,0.1,0.8625988700564973,0.5409937430990063,0.8,0.6340222096743836,0.5797283624803802
10,10,2,gini,sqrt,0.2,0.8825988700564972,0.5890909090909091,0.7777777777777778,0.6591304347826087,0.6074774247327405
10,10,2,gini,sqrt,0.30000000000000004,0.8825988700564972,0.5901165501165501,0.7555555555555555,0.6530698287220027,0.5979462944504542
10,10,2,gini,sqrt,0.4,0.899322033898305,0.6557575757575758,0.7555555555555555,0.6888517970117108,0.641824891820906
10,10,2,gini,sqrt,0.5,0.899322033898305,0.6557575757575758,0.7555555555555555,0.6888517970117108,0.641824891820906
10,10,2,gini,sqrt,0.6,0.8925988700564972,0.6461904761904762,0.6861111111111111,0.6530983206679801,0.5995193721289358
10,10,2,gini,sqrt,0.7000000000000001,0.8959887005649717,0.6538827838827839,0.6861111111111111,0.6591589267285862,0.6058941660186673
10,10,2,gini,sqrt,0.8,0.9026553672316384,0.6943589743589744,0.6861111111111111,0.6753353973168215,0.6288587285441019
10,10,2,gini,sqrt,0.9,0.9061016949152542,0.7342857142857142,0.5888888888888889,0.6489348370927318,0.6033545752899985
10,10,5,entropy,log2,0.1,0.48903954802259886,0.2372552781450658,0.8861111111111111,0.3635750866002967,0.23806053044707448
10,10,5,entropy,log2,0.2,0.5194915254237288,0.24447957839262185,0.8166666666666667,0.3577821017542272,0.22624158083261
10,10,5,entropy,log2,0.30000000000000004,0.5697740112994351,0.25055093555093555,0.7472222222222222,0.3602254343673108,0.22207742893130705
10,10,5,entropy,log2,0.4,0.6297740112994351,0.2716059379217274,0.6805555555555556,0.3751424014581909,0.23629522395999952
10,10,5,entropy,log2,0.5,0.6331073446327684,0.2741421698057854,0.6805555555555556,0.37779391660970607,0.23966826553251352
10,10,5,entropy,log2,0.6,0.7212429378531073,0.43914216980578535,0.525,0.3206510594668489,0.22154264797900916
10,10,5,entropy,log2,0.7000000000000001,0.855819209039548,0.8923076923076924,0.18333333333333332,0.1890909090909091,0.18636234537822646
10,10,5,entropy,log2,0.8,0.855819209039548,0.8923076923076924,0.18333333333333332,0.1890909090909091,0.18636234537822646
10,10,5,entropy,log2,0.9,0.8591525423728813,0.9,0.11666666666666665,0.16,0.15993693421399885
10,10,5,entropy,sqrt,0.1,0.8022033898305084,0.43820990603599297,0.8666666666666666,0.5740222096743836,0.5176695610744864
10,10,5,entropy,sqrt,0.2,0.8155932203389831,0.47358926352061365,0.8666666666666666,0.5991245791245792,0.544965381267356
10,10,5,entropy,sqrt,0.30000000000000004,0.8790960451977401,0.582035742035742,0.8166666666666667,0.6731596668438773,0.6206225254974915
10,10,5,entropy,sqrt,0.4,0.8924293785310734,0.6153690753690754,0.8166666666666667,0.6961616161616162,0.6465615406835488
10,10,5,entropy,sqrt,0.5,0.895819209039548,0.6244599844599844,0.8166666666666667,0.7024774056353004,0.6536153947451455
10,10,5,entropy,sqrt,0.6,0.9093785310734462,0.6723232323232323,0.8166666666666667,0.7307602339181287,0.6870501370593629
10,10,5,entropy,sqrt,0.7000000000000001,0.9161016949152543,0.7700610500610501,0.7055555555555555,0.7074203574203575,0.6783934883262249
10,10,5,entropy,sqrt,0.8,0.9127683615819209,0.7636507936507936,0.6833333333333333,0.6952991452991453,0.6626598656660636
10,10,5,entropy,sqrt,0.9,0.9127683615819209,0.7669841269841269,0.6611111111111111,0.6882816014394961,0.6540226307789629
10,10,5,gini,log2,0.1,0.49237288135593216,0.23986538124346252,0.8861111111111111,0.36644361667617475,0.24250076175531915
10,10,5,gini,log2,0.2,0.5465536723163842,0.2440240161467783,0.7666666666666666,0.3530116782442364,0.2204209839043644
10,10,5,gini,log2,0.30000000000000004,0.5465536723163842,0.2440240161467783,0.7666666666666666,0.3530116782442364,0.2204209839043644
10,10,5,gini,log2,0.4,0.5565536723163842,0.24524105468633203,0.7444444444444445,0.35227728411938936,0.21529309842279748
10,10,5,gini,log2,0.5,0.5565536723163842,0.24524105468633203,0.7444444444444445,0.35227728411938936,0.21529309842279748
10,10,5,gini,log2,0.6,0.7007344632768362,0.424758638551742,0.5222222222222223,0.3059087601702203,0.19956387475449863
10,10,5,gini,log2,0.7000000000000001,0.8524293785310734,0.8123076923076923,0.20833333333333331,0.2013986013986014,0.17432590597763445
10,10,5,gini,log2,0.8,0.8592090395480225,0.8923076923076924,0.20833333333333331,0.21818181818181817,0.20865087345663164
10,10,5,gini,log2,0.9,0.8625423728813558,0.9,0.14166666666666666,0.1890909090909091,0.18222546229240405
10,10,5,gini,sqrt,0.1,0.7821468926553672,0.39444225537104793,0.8194444444444444,0.5307165633772974,0.4593354605035973
10,10,5,gini,sqrt,0.2,0.7888700564971751,0.40379984051036677,0.8194444444444444,0.5393241167434716,0.4686128188911146
10,10,5,gini,sqrt,0.30000000000000004,0.8491525423728813,0.516161616161616,0.775,0.6132553606237817,0.5470897669729641
10,10,5,gini,sqrt,0.4,0.8725423728813559,0.5725718725718726,0.775,0.6534509858308486,0.5919388375622568
10,10,5,gini,sqrt,0.5,0.8792655367231639,0.5905205905205906,0.775,0.6659109895952001,0.6058599090518628
10,10,5,gini,sqrt,0.6,0.8927683615819209,0.6144444444444443,0.6833333333333333,0.6438842203548086,0.584494023821012
10,10,5,gini,sqrt,0.7000000000000001,0.9061016949152542,0.6705555555555556,0.6611111111111111,0.6581060494373188,0.6093841330635443
10,10,5,gini,sqrt,0.8,0.9061016949152542,0.6705555555555556,0.6611111111111111,0.6581060494373188,0.6093841330635443
10,10,5,gini,sqrt,0.9,0.8861016949152543,0.6588888888888889,0.4833333333333333,0.5263247863247863,0.4907736945300026
20,5,2,entropy,log2,0.1,0.6104519774011299,0.2724896019013666,0.8194444444444444,0.4005258307583889,0.2939078911435278
20,5,2,entropy,log2,0.2,0.6307909604519775,0.27963245904422374,0.775,0.3973637754224205,0.29033514024128937
20,5,2,entropy,log2,0.30000000000000004,0.6848022598870057,0.31060617881104696,0.7277777777777777,0.412356208842637,0.3154032115564408
20,5,2,entropy,log2,0.4,0.7614689265536724,0.395468789522498,0.6166666666666666,0.4459841628959277,0.3528598855341427
20,5,2,entropy,log2,0.5,0.7648587570621469,0.3973149433686518,0.6166666666666666,0.44812320032908265,0.35580853111246213
20,5,2,entropy,log2,0.6,0.7914689265536723,0.4185882352941176,0.4833333333333333,0.4015734265734266,0.3182101570222632
20,5,2,entropy,log2,0.7000000000000001,0.8490960451977401,0.5705882352941176,0.4333333333333333,0.4621794871794872,0.40209071179760214
20,5,2,entropy,log2,0.8,0.8690960451977402,0.7,0.32222222222222224,0.4098717948717948,0.39260113402650765
20,5,2,entropy,log2,0.9,0.8759322033898306,0.8333333333333333,0.25277777777777777,0.3572960372960373,0.3896172460822348
20,5,2,entropy,sqrt,0.1,0.8791525423728814,0.570952380952381,0.7944444444444445,0.6615713196033562,0.6048105250221515
20,5,2,entropy,sqrt,0.2,0.8992090395480226,0.6376190476190476,0.7694444444444445,0.6930348035476586,0.6408927990394813
20,5,2,entropy,sqrt,0.30000000000000004,0.9058757062146892,0.6796536796536796,0.7472222222222222,0.7023330491616937,0.6547823812594379
20,5,2,entropy,sqrt,0.4,0.9092655367231638,0.7122832722832723,0.7027777777777777,0.6938033586640397,0.6502496327847223
20,5,2,entropy,sqrt,0.5,0.9092655367231638,0.7122832722832723,0.7027777777777777,0.6938033586640397,0.6502496327847223
20,5,2,entropy,sqrt,0.6,0.9160451977401131,0.7816666666666666,0.6333333333333334,0.6882647795960489,0.6523774259157195
20,5,2,entropy,sqrt,0.7000000000000001,0.9126553672316383,0.7673809523809523,0.6083333333333334,0.668264779596049,0.630860078078428
20,5,2,entropy,sqrt,0.8,0.916045197740113,0.7923809523809523,0.6083333333333334,0.6785588972431078,0.6446530824148345
20,5,2,entropy,sqrt,0.9,0.916045197740113,0.7923809523809523,0.6083333333333334,0.6785588972431078,0.6446530824148345
20,5,2,gini,log2,0.1,0.5233333333333333,0.2277039204756596,0.8416666666666666,0.35300598848919146,0.23382695036596632
20,5,2,gini,log2,0.2,0.607457627118644,0.27614525691699604,0.7222222222222222,0.37723207686622323,0.2528541809565361
20,5,2,gini,log2,0.30000000000000004,0.6478531073446328,0.30350176715394106,0.7,0.3986736934563021,0.2823589728729616
20,5,2,gini,log2,0.4,0.6648022598870057,0.3257648953301127,0.7,0.4148452264581296,0.3049652338639121
20,5,2,gini,log2,0.5,0.7122598870056497,0.37669657234874626,0.675,0.4432323232323232,0.34986840850481793
20,5,2,gini,log2,0.6,0.8489265536723163,0.5523809523809524,0.3638888888888889,0.37333333333333335,0.33370347125112054
20,5,2,gini,log2,0.7000000000000001,0.8489265536723163,0.5523809523809524,0.3638888888888889,0.37333333333333335,0.33370347125112054
20,5,2,gini,log2,0.8,0.8489265536723163,0.5523809523809524,0.3638888888888889,0.37333333333333335,0.33370347125112054
20,5,2,gini,log2,0.9,0.8658192090395481,0.731111111111111,0.25277777777777777,0.3197824397824398,0.33826326060752093
20,5,2,gini,sqrt,0.1,0.8691525423728814,0.541978021978022,0.7722222222222223,0.6344580819638027,0.5728354686103798
20,5,2,gini,sqrt,0.2,0.8858757062146893,0.5930891330891331,0.7472222222222222,0.6577344314051812,0.5989746683657888
20,5,2,gini,sqrt,0.30000000000000004,0.8892090395480226,0.6020634920634921,0.7472222222222222,0.6637950374657872,0.6059007531341546
20,5,2,gini,sqrt,0.4,0.8925988700564972,0.6908547008547009,0.6583333333333333,0.6165306313913125,0.5884909692729511
20,5,2,gini,sqrt,0.5,0.8925988700564972,0.6908547008547009,0.6583333333333333,0.6165306313913125,0.5884909692729511
20,5,2,gini,sqrt,0.6,0.909322033898305,0.7761111111111111,0.6138888888888889,0.6436251055446102,0.6211699832076623
20,5,2,gini,sqrt,0.7000000000000001,0.9059322033898305,0.778968253968254,0.5694444444444444,0.6212566844919787,0.598237280978675
20,5,2,gini,sqrt,0.8,0.909322033898305,0.8027777777777778,0.5694444444444444,0.629590017825312,0.6110076747738065
20,5,2,gini,sqrt,0.9,0.909322033898305,0.8027777777777778,0.5694444444444444,0.629590017825312,0.6110076747738065
20,5,5,entropy,log2,0.1,0.5052542372881356,0.2503705982774498,0.8861111111111111,0.378729556688446,0.2484402393096951
20,5,5,entropy,log2,0.2,0.5490960451977401,0.25951135363492345,0.7916666666666666,0.3729537415840947,0.2360088549569642
20,5,5,entropy,log2,0.30000000000000004,0.5828813559322035,0.2651639014580191,0.7694444444444445,0.37908157202274845,0.24772745948750088
20,5,5,entropy,log2,0.4,0.6228813559322034,0.27627501256913023,0.7027777777777777,0.38204453498571145,0.24503690251666246
20,5,5,entropy,log2,0.5,0.6432203389830509,0.28257753357753357,0.7027777777777777,0.38998104292221936,0.26108722920554583
20,5,5,entropy,log2,0.6,0.7749152542372881,0.48952991452991457,0.39166666666666666,0.2820286195286195,0.21021709752789258
20,5,5,entropy,log2,0.7000000000000001,0.855819209039548,0.7423076923076923,0.23055555555555554,0.24545454545454545,0.22497119671751148
20,5,5,entropy,log2,0.8,0.855819209039548,0.7423076923076923,0.23055555555555554,0.24545454545454545,0.22497119671751148
20,5,5,entropy,log2,0.9,0.8624858757062146,0.85,0.1638888888888889,0.22000000000000003,0.22412453715945246
20,5,5,entropy,sqrt,0.1,0.8321468926553672,0.500446251375044,0.8222222222222222,0.6007720474251914,0.548030869408753
20,5,5,entropy,sqrt,0.2,0.8421468926553672,0.5105027652086476,0.7722222222222223,0.5996343830461478,0.5370885066865069
20,5,5,entropy,sqrt,0.30000000000000004,0.8890960451977401,0.6245754245754245,0.7722222222222223,0.6790118577075098,0.6269807105073324
20,5,5,entropy,sqrt,0.4,0.8890960451977401,0.6245754245754245,0.7722222222222223,0.6790118577075098,0.6269807105073324
20,5,5,entropy,sqrt,0.5,0.885819209039548,0.6212121212121212,0.7277777777777777,0.6560127591706539,0.6012932130562306
20,5,5,entropy,sqrt,0.6,0.8993785310734463,0.6676767676767676,0.7055555555555555,0.6752046783625731,0.6237773464897425
20,5,5,entropy,sqrt,0.7000000000000001,0.9194350282485875,0.7605555555555557,0.7055555555555555,0.7178141432011401,0.6808376804898211
20,5,5,entropy,sqrt,0.8,0.9127683615819209,0.7511111111111111,0.638888888888889,0.6730158730158731,0.6373731857616637
20,5,5,entropy,sqrt,0.9,0.9094350282485875,0.731111111111111,0.6166666666666667,0.6488400488400489,0.6137708093954872
20,5,5,gini,log2,0.1,0.49237288135593216,0.23986538124346252,0.8861111111111111,0.36644361667617475,0.24250076175531915
20,5,5,gini,log2,0.2,0.5465536723163842,0.2440240161467783,0.7666666666666666,0.3530116782442364,0.2204209839043644
20,5,5,gini,log2,0.30000000000000004,0.5465536723163842,0.2440240161467783,0.7666666666666666,0.3530116782442364,0.2204209839043644
20,5,5,gini,log2,0.4,0.5565536723163842,0.24524105468633203,0.7444444444444445,0.35227728411938936,0.21529309842279748
20,5,5,gini,log2,0.5,0.5565536723163842,0.24524105468633203,0.7444444444444445,0.35227728411938936,0.21529309842279748
20,5,5,gini,log2,0.6,0.7007344632768362,0.424758638551742,0.5222222222222223,0.3059087601702203,0.19956387475449863
20,5,5,gini,log2,0.7000000000000001,0.8524293785310734,0.8123076923076923,0.20833333333333331,0.2013986013986014,0.17432590597763445
20,5,5,gini,log2,0.8,0.8592090395480225,0.8923076923076924,0.20833333333333331,0.21818181818181817,0.20865087345663164
20,5,5,gini,log2,0.9,0.8625423728813558,0.9,0.14166666666666666,0.1890909090909091,0.18222546229240405
20,5,5,gini,sqrt,0.1,0.7788700564971751,0.40434188034188034,0.9111111111111111,0.5552368981780746,0.5060899259430589
20,5,5,gini,sqrt,0.2,0.7889265536723163,0.41220943449843706,0.888888888888889,0.5597760942760942,0.505555845202542
20,5,5,gini,sqrt,0.30000000000000004,0.8492090395480225,0.5498245614035088,0.7777777777777778,0.61,0.5601116961454587
20,5,5,gini,sqrt,0.4,0.8492655367231638,0.5540669856459329,0.663888888888889,0.5772946859903382,0.5105638364626516
20,5,5,gini,sqrt,0.5,0.8826553672316384,0.6186013986013986,0.663888888888889,0.6234297865876813,0.5663863985461423
20,5,5,gini,sqrt,0.6,0.8894915254237288,0.6997979797979798,0.5944444444444444,0.5957750883447478,0.5611321265280429
20,5,5,gini,sqrt,0.7000000000000001,0.8961581920903955,0.7222222222222221,0.5944444444444444,0.6080557900991337,0.5768305761307883
20,5,5,gini,sqrt,0.8,0.8961581920903955,0.7222222222222221,0.5944444444444444,0.6080557900991337,0.5768305761307883
20,5,5,gini,sqrt,0.9,0.8961581920903955,0.7222222222222221,0.55,0.5827926322043969,0.5545055793001744
20,10,2,entropy,log2,0.1,0.5934463276836158,0.2709744503862151,0.8638888888888889,0.4039890342215924,0.3052973481859421
20,10,2,entropy,log2,0.2,0.5968361581920905,0.269076917179384,0.8416666666666666,0.39957042957042954,0.29449750207043424
20,10,2,entropy,log2,0.30000000000000004,0.6706214689265536,0.2930845603633049,0.75,0.4162215493484843,0.3047026780116614
20,10,2,entropy,log2,0.4,0.727683615819209,0.3574828934096669,0.638888888888889,0.4280617802676626,0.32127459606314285
20,10,2,entropy,log2,0.5,0.7581920903954802,0.38988460281137627,0.6166666666666666,0.4415297937356761,0.34755113707187185
20,10,2,entropy,log2,0.6,0.7882485875706214,0.43212698412698414,0.4833333333333334,0.4083398083398084,0.3227475451128702
