threshold,accuracy,precision,recall,f1,mcc
0.1,0.617271505376344,0.6555555555555556,0.5305555555555556,0.5688888888888889,0.24441902897834086
0.2,0.617271505376344,0.6555555555555556,0.5305555555555556,0.5688888888888889,0.24441902897834086
0.30000000000000004,0.617271505376344,0.6555555555555556,0.5305555555555556,0.5688888888888889,0.24441902897834086
0.4,0.6273521505376344,0.707936507936508,0.5083333333333333,0.5628019323671497,0.2794067419469954
0.5,0.6273521505376344,0.707936507936508,0.5083333333333333,0.5628019323671497,0.2794067419469954
0.6,0.6165994623655914,0.7009189640768588,0.4875,0.550103519668737,0.25669697857056895
0.7000000000000001,0.6165994623655914,0.7009189640768588,0.4875,0.550103519668737,0.25669697857056895
0.8,0.6165994623655914,0.7009189640768588,0.4875,0.550103519668737,0.25669697857056895
0.9,0.6165994623655914,0.7009189640768588,0.4875,0.550103519668737,0.25669697857056895
