n_estimators,max_depth,min_samples_split,min_samples_leaf,criterion,accuracy,precision,recall,f1,mcc,preparationTime
50,30,10,2,entropy,0.8758169934640522,0.865,0.9111111111111111,0.8822644847412647,0.7629466303456358,0.4612031808990221
100,30,10,2,entropy,0.8647058823529411,0.8604545454545456,0.888888888888889,0.8708359133126933,0.7354858505679642,0.4612032247189265
200,30,10,2,entropy,0.8647058823529411,0.8486363636363636,0.9111111111111111,0.8727908005307384,0.7436059991891456,0.4612032685394849
50,30,5,5,entropy,0.8764705882352942,0.8664141414141415,0.9111111111111111,0.8821475256769373,0.7667934579085509,0.46120331011218113
100,30,5,5,entropy,0.8647058823529411,0.8486363636363636,0.9111111111111111,0.8727908005307384,0.7436059991891456,0.4612033550563436
200,30,5,5,entropy,0.8647058823529411,0.8486363636363636,0.9111111111111111,0.8727908005307384,0.7436059991891456,0.46120339887624795
50,30,10,5,entropy,0.8647058823529411,0.8486363636363636,0.9111111111111111,0.8727908005307384,0.7436059991891456,0.4612034404495982
100,30,10,5,entropy,0.8647058823529411,0.8486363636363636,0.9111111111111111,0.8727908005307384,0.7436059991891456,0.4612034865167107
200,30,10,5,entropy,0.8647058823529411,0.8486363636363636,0.9111111111111111,0.8727908005307384,0.7436059991891456,0.461203528090061
50,50,5,2,entropy,0.8640522875816993,0.8605555555555556,0.888888888888889,0.8693989876652415,0.7389118668428187,0.46120357078636126
100,50,5,2,entropy,0.8758169934640522,0.865,0.9111111111111111,0.8822644847412647,0.7629466303456358,0.46120361460691967
200,50,5,2,entropy,0.8758169934640522,0.865,0.9111111111111111,0.8822644847412647,0.7629466303456358,0.4612036561796159
50,50,10,2,entropy,0.8758169934640522,0.865,0.9111111111111111,0.8822644847412647,0.7629466303456358,0.46120369775296616
100,50,10,2,entropy,0.8529411764705882,0.8560101010101011,0.8666666666666666,0.8579704162366701,0.7114510870651471,0.46120373932566244
200,50,10,2,entropy,0.8758169934640522,0.865,0.9111111111111111,0.8822644847412647,0.7629466303456358,0.4612037842698249
50,50,5,5,entropy,0.8758169934640522,0.865,0.9111111111111111,0.8822644847412647,0.7629466303456358,0.4612038247189171
100,50,5,5,entropy,0.85359477124183,0.8440909090909091,0.888888888888889,0.861362229102167,0.7161452194114741,0.46120386629226734
200,50,5,5,entropy,0.8647058823529411,0.8486363636363636,0.9111111111111111,0.8727908005307384,0.7436059991891456,0.46120391123577575
50,50,10,5,entropy,0.8647058823529411,0.8636363636363636,0.888888888888889,0.8690756302521008,0.7445712356863287,0.46120395393273006
100,50,10,5,entropy,0.8647058823529411,0.8486363636363636,0.9111111111111111,0.8727908005307384,0.7436059991891456,0.4612039999998426
200,50,10,5,entropy,0.8647058823529411,0.8486363636363636,0.9111111111111111,0.8727908005307384,0.7436059991891456,0.4612040426967969
