fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.53125,0.5161290322580645,1.0,0.6808510638297872,0.1796053020267749
1,0.2,0.59375,0.56,0.875,0.6829268292682927,0.22677868380553634
1,0.30000000000000004,0.59375,0.5652173913043478,0.8125,0.6666666666666666,0.20851441405707474
1,0.4,0.5625,0.5555555555555556,0.625,0.5882352941176471,0.1259881576697424
1,0.5,0.625,0.6428571428571429,0.5625,0.6,0.2519763153394848
1,0.6,0.5625,0.6,0.375,0.46153846153846156,0.13483997249264842
1,0.7000000000000001,0.59375,0.8,0.25,0.38095238095238093,0.25819888974716115
1,0.8,0.53125,1.0,0.0625,0.11764705882352941,0.1796053020267749
1,0.9,0.5,1.0,0.0,0.0,0.0
2,0.1,0.5483870967741935,0.5333333333333333,1.0,0.6956521739130435,0.18856180831641267
2,0.2,0.5483870967741935,0.5357142857142857,0.9375,0.6818181818181818,0.11973018608653985
2,0.30000000000000004,0.5161290322580645,0.5217391304347826,0.75,0.6153846153846154,0.019034674690672024
2,0.4,0.5483870967741935,0.55,0.6875,0.6111111111111112,0.09139076937674137
2,0.5,0.6451612903225806,0.6923076923076923,0.5625,0.6206896551724138,0.2996020627622514
2,0.6,0.6774193548387096,0.8,0.5,0.6153846153846154,0.3919831548048891
2,0.7000000000000001,0.5483870967741935,0.6666666666666666,0.25,0.36363636363636365,0.14757295747452437
2,0.8,0.6129032258064516,1.0,0.25,0.4,0.37267799624996495
2,0.9,0.5483870967741935,1.0,0.125,0.2222222222222222,0.2542738138578039
3,0.1,0.5161290322580645,0.5,1.0,0.6666666666666666,0.17677669529663687
3,0.2,0.5806451612903226,0.5384615384615384,0.9333333333333333,0.6829268292682927,0.24910094751181108
3,0.30000000000000004,0.6129032258064516,0.5652173913043478,0.8666666666666667,0.6842105263157895,0.27600278301474435
3,0.4,0.6451612903225806,0.5909090909090909,0.8666666666666667,0.7027027027027027,0.334876478559268
3,0.5,0.7096774193548387,0.6666666666666666,0.8,0.7272727272727273,0.4304142310105583
3,0.6,0.7096774193548387,0.7142857142857143,0.6666666666666666,0.6896551724137931,0.4184137043778615
3,0.7000000000000001,0.6129032258064516,0.8,0.26666666666666666,0.4,0.277407873365426
3,0.8,0.5806451612903226,1.0,0.13333333333333333,0.23529411764705882,0.2712254014483242
3,0.9,0.5161290322580645,1.0,0.0,0.0,0.0
