criterion,max_depth,min_samples_split,min_samples_leaf,max_features,fold,threshold,accuracy,precision,recall,f1,mcc
gini,,2,1,sqrt,2,0.6,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,sqrt,2,0.7000000000000001,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,sqrt,2,0.8,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,sqrt,2,0.9,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,sqrt,3,0.1,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
gini,,2,1,sqrt,3,0.2,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
gini,,2,1,sqrt,3,0.30000000000000004,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
gini,,2,1,sqrt,3,0.4,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
gini,,2,1,sqrt,3,0.5,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
gini,,2,1,sqrt,3,0.6,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
gini,,2,1,sqrt,3,0.7000000000000001,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
gini,,2,1,sqrt,3,0.8,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
gini,,2,1,sqrt,3,0.9,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
gini,,2,1,sqrt,4,0.1,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,1,sqrt,4,0.2,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,1,sqrt,4,0.30000000000000004,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,1,sqrt,4,0.4,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,1,sqrt,4,0.5,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,1,sqrt,4,0.6,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,1,sqrt,4,0.7000000000000001,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,1,sqrt,4,0.8,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,1,sqrt,4,0.9,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,1,sqrt,5,0.1,0.8305084745762712,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.34444444444444444
gini,,2,1,sqrt,5,0.2,0.8305084745762712,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.34444444444444444
gini,,2,1,sqrt,5,0.30000000000000004,0.8305084745762712,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.34444444444444444
gini,,2,1,sqrt,5,0.4,0.8305084745762712,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.34444444444444444
gini,,2,1,sqrt,5,0.5,0.8305084745762712,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.34444444444444444
gini,,2,1,sqrt,5,0.6,0.8305084745762712,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.34444444444444444
gini,,2,1,sqrt,5,0.7000000000000001,0.8305084745762712,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.34444444444444444
gini,,2,1,sqrt,5,0.8,0.8305084745762712,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.34444444444444444
gini,,2,1,sqrt,5,0.9,0.8305084745762712,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.34444444444444444
gini,,2,1,log2,1,0.1,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,1,log2,1,0.2,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,1,log2,1,0.30000000000000004,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,1,log2,1,0.4,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,1,log2,1,0.5,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,1,log2,1,0.6,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,1,log2,1,0.7000000000000001,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,1,log2,1,0.8,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,1,log2,1,0.9,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,1,log2,2,0.1,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
gini,,2,1,log2,2,0.2,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
gini,,2,1,log2,2,0.30000000000000004,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
gini,,2,1,log2,2,0.4,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
gini,,2,1,log2,2,0.5,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
gini,,2,1,log2,2,0.6,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
gini,,2,1,log2,2,0.7000000000000001,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
gini,,2,1,log2,2,0.8,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
gini,,2,1,log2,2,0.9,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
gini,,2,1,log2,3,0.1,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
gini,,2,1,log2,3,0.2,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
gini,,2,1,log2,3,0.30000000000000004,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
gini,,2,1,log2,3,0.4,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
gini,,2,1,log2,3,0.5,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
gini,,2,1,log2,3,0.6,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
gini,,2,1,log2,3,0.7000000000000001,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
gini,,2,1,log2,3,0.8,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
gini,,2,1,log2,3,0.9,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
gini,,2,1,log2,4,0.1,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,log2,4,0.2,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,log2,4,0.30000000000000004,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,log2,4,0.4,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,log2,4,0.5,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,log2,4,0.6,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,log2,4,0.7000000000000001,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,log2,4,0.8,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,log2,4,0.9,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,,2,1,log2,5,0.1,0.847457627118644,0.5,0.2222222222222222,0.3076923076923077,0.26061310772712853
gini,,2,1,log2,5,0.2,0.847457627118644,0.5,0.2222222222222222,0.3076923076923077,0.26061310772712853
gini,,2,1,log2,5,0.30000000000000004,0.847457627118644,0.5,0.2222222222222222,0.3076923076923077,0.26061310772712853
gini,,2,1,log2,5,0.4,0.847457627118644,0.5,0.2222222222222222,0.3076923076923077,0.26061310772712853
gini,,2,1,log2,5,0.5,0.847457627118644,0.5,0.2222222222222222,0.3076923076923077,0.26061310772712853
gini,,2,1,log2,5,0.6,0.847457627118644,0.5,0.2222222222222222,0.3076923076923077,0.26061310772712853
gini,,2,1,log2,5,0.7000000000000001,0.847457627118644,0.5,0.2222222222222222,0.3076923076923077,0.26061310772712853
gini,,2,1,log2,5,0.8,0.847457627118644,0.5,0.2222222222222222,0.3076923076923077,0.26061310772712853
gini,,2,1,log2,5,0.9,0.847457627118644,0.5,0.2222222222222222,0.3076923076923077,0.26061310772712853
gini,,2,2,,1,0.1,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,,1,0.2,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,,1,0.30000000000000004,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,,1,0.4,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,,1,0.5,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,,1,0.6,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,,1,0.7000000000000001,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,,1,0.8,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,,1,0.9,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,,2,0.1,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,,2,2,,2,0.2,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,,2,2,,2,0.30000000000000004,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,,2,2,,2,0.4,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,,2,2,,2,0.5,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,,2,2,,2,0.6,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,,2,2,,2,0.7000000000000001,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,,2,2,,2,0.8,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,,2,2,,2,0.9,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,,2,2,,3,0.1,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,2,,3,0.2,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,2,,3,0.30000000000000004,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,2,,3,0.4,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,2,,3,0.5,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,2,,3,0.6,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
gini,,2,2,,3,0.7000000000000001,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
gini,,2,2,,3,0.8,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
gini,,2,2,,3,0.9,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
gini,,2,2,,4,0.1,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
gini,,2,2,,4,0.2,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
gini,,2,2,,4,0.30000000000000004,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
gini,,2,2,,4,0.4,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,2,,4,0.5,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,2,,4,0.6,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
gini,,2,2,,4,0.7000000000000001,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
gini,,2,2,,4,0.8,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
gini,,2,2,,4,0.9,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
gini,,2,2,,5,0.1,0.7966101694915254,0.36363636363636365,0.4444444444444444,0.4,0.28105890440280973
gini,,2,2,,5,0.2,0.7966101694915254,0.36363636363636365,0.4444444444444444,0.4,0.28105890440280973
gini,,2,2,,5,0.30000000000000004,0.7966101694915254,0.36363636363636365,0.4444444444444444,0.4,0.28105890440280973
gini,,2,2,,5,0.4,0.7966101694915254,0.36363636363636365,0.4444444444444444,0.4,0.28105890440280973
gini,,2,2,,5,0.5,0.7966101694915254,0.36363636363636365,0.4444444444444444,0.4,0.28105890440280973
gini,,2,2,,5,0.6,0.8305084745762712,0.42857142857142855,0.3333333333333333,0.375,0.2816747403312185
gini,,2,2,,5,0.7000000000000001,0.8305084745762712,0.42857142857142855,0.3333333333333333,0.375,0.2816747403312185
gini,,2,2,,5,0.8,0.8305084745762712,0.42857142857142855,0.3333333333333333,0.375,0.2816747403312185
gini,,2,2,,5,0.9,0.8305084745762712,0.42857142857142855,0.3333333333333333,0.375,0.2816747403312185
gini,,2,2,sqrt,1,0.1,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,2,sqrt,1,0.2,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,2,sqrt,1,0.30000000000000004,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,2,sqrt,1,0.4,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,2,sqrt,1,0.5,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,2,sqrt,1,0.6,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,,2,2,sqrt,1,0.7000000000000001,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
gini,,2,2,sqrt,1,0.8,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
gini,,2,2,sqrt,1,0.9,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
gini,,2,2,sqrt,2,0.1,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
gini,,2,2,sqrt,2,0.2,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
gini,,2,2,sqrt,2,0.30000000000000004,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
gini,,2,2,sqrt,2,0.4,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
gini,,2,2,sqrt,2,0.5,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
gini,,2,2,sqrt,2,0.6,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4588590754276736
gini,,2,2,sqrt,2,0.7000000000000001,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
gini,,2,2,sqrt,2,0.8,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
gini,,2,2,sqrt,2,0.9,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
gini,,2,2,sqrt,3,0.1,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,2,sqrt,3,0.2,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,2,sqrt,3,0.30000000000000004,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,2,sqrt,3,0.4,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,2,sqrt,3,0.5,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,,2,2,sqrt,3,0.6,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
gini,,2,2,sqrt,3,0.7000000000000001,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
gini,,2,2,sqrt,3,0.8,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
gini,,2,2,sqrt,3,0.9,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
gini,,2,2,sqrt,4,0.1,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,sqrt,4,0.2,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,sqrt,4,0.30000000000000004,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,sqrt,4,0.4,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,sqrt,4,0.5,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,,2,2,sqrt,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
gini,,2,2,sqrt,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
gini,,2,2,sqrt,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
gini,,2,2,sqrt,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
gini,,2,2,sqrt,5,0.1,0.7627118644067796,0.3333333333333333,0.5555555555555556,0.4166666666666667,0.2935903373670295
gini,,2,2,sqrt,5,0.2,0.7627118644067796,0.3333333333333333,0.5555555555555556,0.4166666666666667,0.2935903373670295
gini,,2,2,sqrt,5,0.30000000000000004,0.7627118644067796,0.3333333333333333,0.5555555555555556,0.4166666666666667,0.2935903373670295
gini,,2,2,sqrt,5,0.4,0.711864406779661,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.019849711139180454
gini,,2,2,sqrt,5,0.5,0.711864406779661,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.019849711139180454
gini,,2,2,sqrt,5,0.6,0.7627118644067796,0.14285714285714285,0.1111111111111111,0.125,-0.009883324222148016
gini,,2,2,sqrt,5,0.7000000000000001,0.7627118644067796,0.14285714285714285,0.1111111111111111,0.125,-0.009883324222148016
gini,,2,2,sqrt,5,0.8,0.7627118644067796,0.14285714285714285,0.1111111111111111,0.125,-0.009883324222148016
gini,,2,2,sqrt,5,0.9,0.7627118644067796,0.14285714285714285,0.1111111111111111,0.125,-0.009883324222148016
gini,,2,2,log2,1,0.1,0.75,0.2,0.2222222222222222,0.21052631578947367,0.06262242910851495
gini,,2,2,log2,1,0.2,0.75,0.2,0.2222222222222222,0.21052631578947367,0.06262242910851495
gini,,2,2,log2,1,0.30000000000000004,0.75,0.2,0.2222222222222222,0.21052631578947367,0.06262242910851495
gini,,2,2,log2,1,0.4,0.75,0.2,0.2222222222222222,0.21052631578947367,0.06262242910851495
gini,,2,2,log2,1,0.5,0.75,0.2,0.2222222222222222,0.21052631578947367,0.06262242910851495
gini,,2,2,log2,1,0.6,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
gini,,2,2,log2,1,0.7000000000000001,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
gini,,2,2,log2,1,0.8,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
gini,,2,2,log2,1,0.9,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
gini,,2,2,log2,2,0.1,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
gini,,2,2,log2,2,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
gini,,2,2,log2,2,0.30000000000000004,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
gini,,2,2,log2,2,0.4,0.7833333333333333,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.32003683870283267
gini,,2,2,log2,2,0.5,0.7833333333333333,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.32003683870283267
gini,,2,2,log2,2,0.6,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
gini,,2,2,log2,2,0.7000000000000001,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
gini,,2,2,log2,2,0.8,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
gini,,2,2,log2,2,0.9,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
gini,,2,2,log2,3,0.1,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
