criterion,max_depth,min_samples_split,min_samples_leaf,max_features,accuracy,precision,recall,f1,mcc,preparationTime
gini,30,10,5,log2,0.8507562008469449,1.0,0.04444444444444444,0.07272727272727272,0.08807710121010884,0.42169190034756965
entropy,10,5,2,None,0.955111917725348,0.8841269841269842,0.8666666666666668,0.8603125888036374,0.8444940524579426,0.42169191145836116
entropy,10,10,2,None,0.9620084694494857,0.9134615384615385,0.8666666666666668,0.8765775401069519,0.8636674239403248,0.4216919236112315
entropy,10,5,5,None,0.9444646098003628,0.8954545454545455,0.7555555555555555,0.807268907563025,0.7869653005099915,0.42169193715300124
entropy,10,10,5,None,0.9444646098003628,0.8954545454545455,0.7555555555555555,0.807268907563025,0.7869653005099915,0.4216919496530964
entropy,10,5,2,sqrt,0.8993345432546883,0.6716450216450217,0.6888888888888888,0.6726750700280112,0.6187883674778802,0.4216919621527874
entropy,10,10,2,sqrt,0.8784029038112522,0.6383116883116884,0.5555555555555556,0.5766884972612527,0.5192347952155297,0.42169197430565775
entropy,10,5,5,sqrt,0.8333938294010889,0.47051948051948056,0.44444444444444436,0.45328173374613,0.3581786400039272,0.4216919868057529
entropy,10,10,5,sqrt,0.8333938294010889,0.47051948051948056,0.44444444444444436,0.45328173374613,0.3581786400039272,0.42169200000029783
entropy,10,5,2,log2,0.8646098003629763,0.7333333333333333,0.3333333333333333,0.3973160173160173,0.3997194619437378,0.4216920121527639
entropy,10,10,2,log2,0.8646098003629763,0.8333333333333333,0.2,0.2830303030303031,0.3024330012855951,0.42169202500008396
entropy,10,5,5,log2,0.8507562008469449,0.9,0.08888888888888888,0.13426573426573427,0.13991815396742477,0.4216920371529543
entropy,10,10,5,log2,0.8507562008469449,0.9,0.08888888888888888,0.13426573426573427,0.13991815396742477,0.42169204895859974
entropy,20,5,2,None,0.955111917725348,0.8841269841269842,0.8666666666666668,0.8603125888036374,0.8444940524579426,0.42169206284719013
entropy,20,10,2,None,0.9620084694494857,0.9134615384615385,0.8666666666666668,0.8765775401069519,0.8636674239403248,0.4216920753472853
entropy,20,5,5,None,0.9444646098003628,0.8954545454545455,0.7555555555555555,0.807268907563025,0.7869653005099915,0.4216920878473805
entropy,20,10,5,None,0.9444646098003628,0.8954545454545455,0.7555555555555555,0.807268907563025,0.7869653005099915,0.4216921000002508
entropy,20,5,2,sqrt,0.916636418632789,0.7365656565656566,0.7555555555555555,0.7408479532163743,0.6948587719489423,0.42169211284757085
entropy,20,10,2,sqrt,0.8888687235329703,0.6621212121212121,0.6222222222222221,0.6242375168690958,0.570866642774194,0.42169212500003694
entropy,20,5,5,sqrt,0.8713248638838476,0.5860750360750361,0.5555555555555556,0.5667320261437909,0.49426871874928546,0.4216921375001321
entropy,20,10,5,sqrt,0.8713248638838476,0.5860750360750361,0.5555555555555556,0.5667320261437909,0.49426871874928546,0.4216921500002273
entropy,20,5,2,log2,0.8646098003629763,0.7333333333333333,0.3333333333333333,0.3973160173160173,0.3997194619437378,0.42169216180587277
entropy,20,10,2,log2,0.8646098003629763,0.8333333333333333,0.2,0.2830303030303031,0.3024330012855951,0.42169217465278863
entropy,20,5,5,log2,0.8507562008469449,0.9,0.08888888888888888,0.13426573426573427,0.13991815396742477,0.42169218784733353
entropy,20,10,5,log2,0.8507562008469449,0.9,0.08888888888888888,0.13426573426573427,0.13991815396742477,0.4216921989585292
entropy,30,5,2,None,0.955111917725348,0.8841269841269842,0.8666666666666668,0.8603125888036374,0.8444940524579426,0.42169221111139954
entropy,30,10,2,None,0.9620084694494857,0.9134615384615385,0.8666666666666668,0.8765775401069519,0.8636674239403248,0.42169222291664077
entropy,30,5,5,None,0.9444646098003628,0.8954545454545455,0.7555555555555555,0.807268907563025,0.7869653005099915,0.42169224895850577
entropy,30,10,5,None,0.9444646098003628,0.8954545454545455,0.7555555555555555,0.807268907563025,0.7869653005099915,0.4216922618058258
entropy,30,5,2,sqrt,0.916636418632789,0.7365656565656566,0.7555555555555555,0.7408479532163743,0.6948587719489423,0.4216922739582919
entropy,30,10,2,sqrt,0.8888687235329703,0.6621212121212121,0.6222222222222221,0.6242375168690958,0.570866642774194,0.4216922913195352
entropy,30,5,5,sqrt,0.8713248638838476,0.5860750360750361,0.5555555555555556,0.5667320261437909,0.49426871874928546,0.4216923034724055
entropy,30,10,5,sqrt,0.8713248638838476,0.5860750360750361,0.5555555555555556,0.5667320261437909,0.49426871874928546,0.4216923159725007
entropy,30,5,2,log2,0.8577132486388385,0.7,0.3555555555555555,0.39591250854408744,0.39068559230436517,0.4216923277777419
entropy,30,10,2,log2,0.8577132486388385,0.8,0.22222222222222224,0.2816267942583732,0.29339913164622244,0.4216923392361625
entropy,30,5,5,log2,0.8507562008469449,0.9,0.08888888888888888,0.13426573426573427,0.13991815396742477,0.42169235208348255
entropy,30,10,5,log2,0.8507562008469449,0.9,0.08888888888888888,0.13426573426573427,0.13991815396742477,0.4216923628474534
