learning_rate,max_depth,n_estimators,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
0.1,3,100,0.2,0.8929943502824859,0.027952891443023306,0.6897619047619048,0.13166995727272846,0.5777777777777777,0.08606629658238703,0.6205292643373139,0.0817941082701187,0.5671296303755596,0.0970439180201596
0.1,3,100,0.30000000000000004,0.8863276836158193,0.0251726911981257,0.7571428571428572,0.21732537978733285,0.4666666666666667,0.08606629658238706,0.5533400809716599,0.05745552762061662,0.5246711662134383,0.08275515664018625
0.1,3,100,0.4,0.8829943502824859,0.024158311758711398,0.7642857142857142,0.21631690390594052,0.3777777777777777,0.0563436169819011,0.4953846153846154,0.07273197940660193,0.4772996189330402,0.10926666244410445
0.1,3,100,0.5,0.8929943502824859,0.013642801940486756,0.8833333333333333,0.15039630187955963,0.3555555555555555,0.08606629658238704,0.4947785547785548,0.08581050683758257,0.5110408933975089,0.07504466386151039
0.1,3,100,0.6,0.8962711864406779,0.017253522139270915,0.95,0.10350983390135315,0.3333333333333333,0.10286889997472794,0.48391608391608393,0.11711087213533607,0.5210121683513231,0.09739847095275694
0.1,3,100,0.7000000000000001,0.8862146892655367,0.025750788413652605,0.9333333333333333,0.1380131118684709,0.26666666666666666,0.15600841111499192,0.39282051282051283,0.19473486610135907,0.4447552680094583,0.16202644683761805
0.1,3,100,0.8,0.8795480225988701,0.02562511041749019,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.16265001215808886,0.32974358974358975,0.22495483407543865,0.36475488287730534,0.2285463949205725
0.1,3,100,0.9,0.8628248587570622,0.013501946810750402,0.9333333333333333,0.1380131118684709,0.1111111111111111,0.10286889997472794,0.17939393939393938,0.16197327068735323,0.21678188231199877,0.18898376302896291
0.1,3,200,0.1,0.8763841807909605,0.062105404744494226,0.6206709956709956,0.19670660390781566,0.6444444444444444,0.08606629658238706,0.6261722080136403,0.14601329126918608,0.557301689845525,0.17907395122387484
0.1,3,200,0.2,0.8963276836158192,0.029648331197043687,0.7064285714285714,0.1330512078363272,0.5777777777777777,0.08606629658238703,0.6283724015922159,0.0879166055984797,0.5773774116560408,0.10373834634241678
0.1,3,200,0.30000000000000004,0.8929378531073446,0.028193246841278306,0.7420634920634921,0.17247726603650612,0.4888888888888889,0.09200874124564726,0.5796092796092795,0.09990030868580478,0.5419642320358518,0.11882440141169755
0.1,3,200,0.4,0.8929943502824859,0.025735510894051163,0.7942857142857143,0.19202769479560267,0.4222222222222222,0.08606629658238707,0.5428571428571428,0.10029112143106625,0.5242099284460326,0.12106544238623063
0.1,3,200,0.5,0.8929943502824859,0.017469220470157455,0.8533333333333334,0.18721009333799035,0.3777777777777777,0.0563436169819011,0.5154578754578755,0.06267609220634292,0.518034282116281,0.08764212545095026
0.1,3,200,0.6,0.88954802259887,0.01824823773955841,0.8833333333333333,0.15039630187955963,0.3333333333333333,0.12598815766974242,0.46205128205128204,0.14543296287021118,0.48464546611938164,0.11215310007481062
0.1,3,200,0.7000000000000001,0.8928813559322034,0.021337155613041163,0.95,0.10350983390135315,0.31111111111111106,0.1341246360271594,0.4511888111888112,0.1635251549667814,0.49460845727267083,0.13027821155516828
0.1,3,200,0.8,0.8828813559322034,0.029160776471020545,0.9333333333333333,0.1380131118684709,0.24444444444444444,0.18401748249129443,0.3528205128205128,0.2476010570658567,0.38277294867882566,0.24622610865326647
0.1,3,200,0.9,0.8694915254237289,0.02580226669091241,0.9333333333333333,0.1380131118684709,0.15555555555555553,0.17213259316477408,0.22974358974358974,0.23870128560092535,0.2556150198943707,0.24682513864232156
0.1,3,300,0.1,0.8763841807909605,0.062105404744494226,0.6206709956709956,0.19670660390781566,0.6444444444444444,0.08606629658238706,0.6261722080136403,0.14601329126918608,0.557301689845525,0.17907395122387484
0.1,3,300,0.2,0.8896045197740112,0.035612143783921,0.6706709956709956,0.1387780628545669,0.5777777777777777,0.08606629658238703,0.6154901960784314,0.10045702123711699,0.557159725194511,0.12006583830286714
0.1,3,300,0.30000000000000004,0.8895480225988701,0.030466970243815485,0.7120634920634921,0.18192126339418907,0.4888888888888889,0.09200874124564726,0.573015873015873,0.1087868333020188,0.5280770896392667,0.13318468836934108
0.1,3,300,0.4,0.8896045197740112,0.02594198700270603,0.7442857142857143,0.15983774571817583,0.4222222222222222,0.08606629658238707,0.5351648351648352,0.10496827149147442,0.5047264667171221,0.12406847893387109
0.1,3,300,0.5,0.8929943502824859,0.017469220470157455,0.8533333333333334,0.18721009333799035,0.3777777777777777,0.0563436169819011,0.5154578754578755,0.06267609220634292,0.518034282116281,0.08764212545095026
0.1,3,300,0.6,0.88954802259887,0.01824823773955841,0.8833333333333333,0.15039630187955963,0.3333333333333333,0.12598815766974242,0.46205128205128204,0.14543296287021118,0.48464546611938164,0.11215310007481062
0.1,3,300,0.7000000000000001,0.8862146892655367,0.01749171937751829,0.8833333333333333,0.15039630187955963,0.31111111111111106,0.1341246360271594,0.4347785547785548,0.1487302452124838,0.46383039433853007,0.10813529924638526
0.1,3,300,0.8,0.8862146892655367,0.025750788413652605,0.9333333333333333,0.1380131118684709,0.26666666666666666,0.15600841111499192,0.39282051282051283,0.19473486610135907,0.4447552680094583,0.16202644683761805
0.1,3,300,0.9,0.8761581920903955,0.02856357876324799,0.9333333333333333,0.1380131118684709,0.2,0.18401748249129446,0.2897435897435897,0.2618829879009519,0.3028564368182881,0.2756516424643468
0.1,5,50,0.1,0.8495480225988701,0.04612581266314906,0.5132455779514603,0.09520957196643824,0.7333333333333333,0.05634361698190113,0.6011388611388611,0.0836139947780281,0.5271165113348596,0.10151354797796859
0.1,5,50,0.2,0.8763276836158193,0.02549921534964475,0.6127344877344877,0.1025415733032111,0.5555555555555556,0.0,0.5787581699346406,0.04878738176409422,0.510111553773059,0.06638933628845665
0.1,5,50,0.30000000000000004,0.8963841807909605,0.027388687755350666,0.8285714285714286,0.21732537978733285,0.4444444444444444,0.0727392967453308,0.5659340659340659,0.08963673301730432,0.5514696444200546,0.11783279037589489
0.1,5,50,0.4,0.8996610169491526,0.010933439000190398,0.8933333333333333,0.1420931954404439,0.4,0.056343616981901094,0.5440293040293039,0.045904862787155845,0.551810308589941,0.050778044445572025
0.1,5,50,0.5,0.8896610169491525,0.017399780352892812,0.9,0.12677313820927752,0.31111111111111106,0.11268723396380219,0.4476923076923077,0.1408583756648079,0.47796855176032793,0.11293279825335509
0.1,5,50,0.6,0.8896610169491527,0.020537769483966208,0.9333333333333333,0.1380131118684709,0.28888888888888886,0.11728859175816612,0.4297435897435898,0.15100489916459778,0.47394770126691693,0.1339510291046416
0.1,5,50,0.7000000000000001,0.8762146892655367,0.023625828634407677,0.9333333333333333,0.1380131118684709,0.2,0.1525792360723545,0.30247086247086247,0.2093856461016317,0.3439398110964538,0.21447800139769774
0.1,5,50,0.8,0.8694915254237289,0.02067998375951324,1.0,0.0,0.13333333333333333,0.13412463602715943,0.21272727272727274,0.20492173182640822,0.25961472005888114,0.23269880729152223
0.1,5,50,0.9,0.8594915254237289,0.009134139871009106,1.0,0.0,0.06666666666666667,0.056343616981901094,0.12000000000000001,0.101418510567422,0.185946957991898,0.15715386270067733
0.1,5,100,0.1,0.8596610169491525,0.042761894677311535,0.5422727272727274,0.0985086551312793,0.6666666666666666,0.07273929674533078,0.5938947368421051,0.08233743922361596,0.5179439656666778,0.09871233015017965
0.1,5,100,0.2,0.8897175141242938,0.03530020827771423,0.6833333333333333,0.16224287757171754,0.5555555555555556,0.07273929674533079,0.6078431372549019,0.09924561204703797,0.5515203201790032,0.125891248269545
0.1,5,100,0.30000000000000004,0.9030508474576272,0.02271740503171406,0.8571428571428572,0.18704390591656492,0.4666666666666667,0.08606629658238706,0.5909340659340659,0.08474156731484407,0.5805492122878011,0.09935996934925855
0.1,5,100,0.4,0.9029943502824859,0.016989057141101296,0.91,0.11526367287968177,0.4,0.09200874124564726,0.5494505494505494,0.09289730954810207,0.56147062255281,0.08987887201438485
0.1,5,100,0.5,0.8996610169491526,0.018911248675487376,0.9,0.12677313820927752,0.3777777777777778,0.09200874124564724,0.5274725274725275,0.09831063930211038,0.5415162791412296,0.10160650830039124
0.1,5,100,0.6,0.8963276836158192,0.01283502350928423,0.95,0.10350983390135315,0.3333333333333333,0.07273929674533079,0.4881118881118881,0.08368474606173125,0.5238008905301295,0.07445901020226695
0.1,5,100,0.7000000000000001,0.886271186440678,0.020205372280330387,0.9333333333333333,0.1380131118684709,0.26666666666666666,0.11728859175816614,0.4024708624708625,0.14793345407768926,0.45314091328659034,0.1288644130152816
0.1,5,100,0.8,0.8728813559322034,0.023557405813338757,0.9333333333333333,0.1380131118684709,0.17777777777777776,0.15600841111499192,0.26974358974358975,0.21010268659008072,0.317513465953388,0.20841870096519857
0.1,5,100,0.9,0.8661581920903955,0.016042540333998986,1.0,0.0,0.1111111111111111,0.10286889997472794,0.18545454545454546,0.1684991740772012,0.23879964827802955,0.20790971702333547
0.1,5,200,0.1,0.8797175141242939,0.04527223481570886,0.6224242424242424,0.1388000240437212,0.6666666666666666,0.0,0.6356862745098039,0.08084249081377597,0.5708035118268195,0.09999459716822605
0.1,5,200,0.2,0.8897175141242938,0.0277473283084972,0.6873015873015873,0.14329110202694031,0.5333333333333333,0.04600437062282364,0.5968954248366013,0.07771984087609926,0.5421800638668589,0.10174523530549572
0.1,5,200,0.30000000000000004,0.9029943502824859,0.02295045316848542,0.8171428571428572,0.17203972691934843,0.4888888888888889,0.05634361698190112,0.6052197802197802,0.07260904147245419,0.5810300171714821,0.09929370099090917
0.1,5,200,0.4,0.896271186440678,0.023146906149754665,0.8242857142857143,0.16805351084487538,0.4222222222222222,0.08606629658238706,0.5494505494505494,0.09289730954810209,0.5379541434059373,0.10603091643406831
0.1,5,200,0.5,0.9029943502824859,0.016989057141101296,0.91,0.11526367287968177,0.4,0.09200874124564726,0.5494505494505494,0.09289730954810207,0.56147062255281,0.08987887201438485
0.1,5,200,0.6,0.9063276836158192,0.0177442636888427,0.95,0.10350983390135315,0.4,0.09200874124564726,0.5582417582417583,0.09682541882145307,0.5789403385694857,0.09441455969935711
0.1,5,200,0.7000000000000001,0.896271186440678,0.020414006105072362,0.95,0.10350983390135315,0.3333333333333333,0.12598815766974245,0.4806193806193806,0.13312966120170733,0.5193004130067871,0.11056408559240564
0.1,5,200,0.8,0.8795480225988701,0.02562511041749019,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.16265001215808886,0.32974358974358975,0.22495483407543865,0.36475488287730534,0.2285463949205725
0.1,5,200,0.9,0.8728248587570621,0.026328662166117976,1.0,0.0,0.15555555555555553,0.17213259316477408,0.23580419580419582,0.2418285413926412,0.27763278586040147,0.2580737363192189
0.1,5,300,0.1,0.8830508474576271,0.048591324441586654,0.6249028749028749,0.14986733846485972,0.6666666666666666,0.0727392967453308,0.6409744503862151,0.11341102766820184,0.574966420707575,0.13880445693201465
0.1,5,300,0.2,0.8897175141242938,0.023061200969687,0.663888888888889,0.11443442705426586,0.5777777777777777,0.04600437062282359,0.6143790849673203,0.06332019358799615,0.5544117323362063,0.08116254296538572
0.1,5,300,0.30000000000000004,0.8996610169491526,0.024407592354866964,0.8076190476190476,0.1791243141571088,0.4666666666666667,0.04600437062282363,0.586886446886447,0.0770419952443498,0.562629463215813,0.10758631153465079
0.1,5,300,0.4,0.896271186440678,0.023146906149754665,0.8242857142857143,0.16805351084487538,0.4222222222222222,0.08606629658238706,0.5494505494505494,0.09289730954810209,0.5379541434059373,0.10603091643406831
0.1,5,300,0.5,0.8929378531073446,0.023595845595316387,0.8142857142857143,0.17085362770256116,0.4,0.09200874124564726,0.5274725274725275,0.09831063930211038,0.517999799994357,0.11172590467552673
0.1,5,300,0.6,0.8996045197740112,0.019285680086425432,0.91,0.11526367287968177,0.3777777777777777,0.11728859175816615,0.5221778221778222,0.1212748888537809,0.5406638345724833,0.10316813990923943
0.1,5,300,0.7000000000000001,0.8996045197740112,0.02215818303569959,0.95,0.10350983390135315,0.3555555555555555,0.13412463602715943,0.5036963036963037,0.14479026908017262,0.5373184788083074,0.12104228296137753
0.1,5,300,0.8,0.8828813559322034,0.029160776471020545,0.9333333333333333,0.1380131118684709,0.24444444444444444,0.18401748249129443,0.3528205128205128,0.2476010570658567,0.38277294867882566,0.24622610865326647
0.1,5,300,0.9,0.8728248587570621,0.026328662166117976,1.0,0.0,0.15555555555555553,0.17213259316477408,0.23580419580419582,0.2418285413926412,0.27763278586040147,0.2580737363192189
0.1,7,50,0.1,0.8294350282485876,0.053871090230235924,0.4718881118881119,0.11179583274249509,0.711111111111111,0.09200874124564722,0.5637373737373736,0.10390217634971709,0.48186350145061946,0.12719680953280357
0.1,7,50,0.2,0.8829943502824859,0.037642494077364586,0.6665934065934066,0.16443530779216356,0.5555555555555555,0.10286889997472794,0.5924942704354469,0.09641679400060683,0.5370639585167373,0.11735688426246739
0.1,7,50,0.30000000000000004,0.8863276836158193,0.022685166146814442,0.7833333333333333,0.20118695404073914,0.4,0.056343616981901094,0.5161689291101056,0.057560944869027846,0.49952513401716303,0.08889695786918335
0.1,7,50,0.4,0.8963276836158193,0.016845932670276745,0.88,0.16561573424216505,0.3777777777777777,0.056343616981901094,0.5230769230769231,0.06684999605719226,0.5313426290337462,0.08614906248666873
0.1,7,50,0.5,0.8929943502824859,0.01746922047015744,0.91,0.11526367287968177,0.3333333333333333,0.1259881576697424,0.4696703296703297,0.15021092007555678,0.49792289517190835,0.11500175142526929
0.1,7,50,0.6,0.8796045197740112,0.022839767304424063,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.14547859349066158,0.33519813519813524,0.2030920955831549,0.3703435221751061,0.2168861487983423
0.1,7,50,0.7000000000000001,0.8762146892655367,0.023625828634407677,0.9333333333333333,0.1380131118684709,0.2,0.1525792360723545,0.30247086247086247,0.2093856461016317,0.3439398110964538,0.21447800139769774
0.1,7,50,0.8,0.8694915254237289,0.02067998375951324,1.0,0.0,0.13333333333333333,0.13412463602715943,0.21272727272727274,0.20492173182640822,0.25961472005888114,0.23269880729152223
0.1,7,50,0.9,0.8594915254237289,0.009134139871009106,1.0,0.0,0.06666666666666667,0.056343616981901094,0.12000000000000001,0.101418510567422,0.185946957991898,0.15715386270067733
0.1,7,100,0.1,0.862994350282486,0.03961181871606978,0.5435930735930736,0.10323494796435052,0.6888888888888889,0.08606629658238703,0.605901710798736,0.09518025101599475,0.5313892838889641,0.11517744219239623
0.1,7,100,0.2,0.8896610169491525,0.023256130254712494,0.6945238095238095,0.12546221636678392,0.5555555555555556,0.0727392967453308,0.6045518207282913,0.03799504793989049,0.5544107145094246,0.051983767804110306
0.1,7,100,0.30000000000000004,0.8963276836158193,0.022844708044243787,0.8476190476190476,0.19567728931817222,0.4222222222222222,0.08606629658238706,0.5495238095238096,0.08631310102837857,0.5441292582173827,0.1006121226178891
0.1,7,100,0.4,0.8996610169491526,0.010933439000190398,0.8933333333333333,0.1420931954404439,0.4,0.056343616981901094,0.5440293040293039,0.045904862787155845,0.551810308589941,0.050778044445572025
0.1,7,100,0.5,0.8963276836158192,0.012835023509284237,0.9,0.12677313820927752,0.3555555555555555,0.04600437062282361,0.5076923076923078,0.058510679173512686,0.5252099686842453,0.07284085626603892
0.1,7,100,0.6,0.8963276836158192,0.01283502350928423,0.95,0.10350983390135315,0.3333333333333333,0.07273929674533079,0.4881118881118881,0.08368474606173125,0.5238008905301295,0.07445901020226695
0.1,7,100,0.7000000000000001,0.8796045197740112,0.022839767304424063,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.14547859349066158,0.33519813519813524,0.2030920955831549,0.3703435221751061,0.2168861487983423
0.1,7,100,0.8,0.8728813559322034,0.023557405813338757,0.9333333333333333,0.1380131118684709,0.17777777777777776,0.15600841111499192,0.26974358974358975,0.21010268659008072,0.317513465953388,0.20841870096519857
0.1,7,100,0.9,0.8694915254237289,0.02067998375951324,1.0,0.0,0.13333333333333333,0.13412463602715943,0.21272727272727274,0.20492173182640822,0.25961472005888114,0.23269880729152223
0.1,7,200,0.1,0.8730508474576271,0.0492594367979474,0.5942424242424242,0.14486623449001776,0.6666666666666666,0.07273929674533078,0.6218782249742002,0.10554754708006064,0.5526307139386195,0.12829974850527678
0.1,7,200,0.2,0.8896610169491527,0.02568842567133634,0.6984126984126984,0.1688390972243654,0.5333333333333333,0.046004370622823636,0.5967460317460317,0.06870487298875087,0.5455080858145157,0.09685589604021465
0.1,7,200,0.30000000000000004,0.896271186440678,0.029881802513376063,0.81,0.1919821420266553,0.4444444444444444,0.0727392967453308,0.566645119586296,0.09761860879167712,0.547080389090958,0.1253346243379998
0.1,7,200,0.4,0.8996610169491526,0.02183306999745436,0.8742857142857142,0.17605988909488998,0.4222222222222222,0.08606629658238706,0.5571428571428572,0.08622298030317391,0.5574376051348477,0.09549421171598134
0.1,7,200,0.5,0.8996610169491526,0.018911248675487376,0.8833333333333333,0.15039630187955963,0.4,0.09200874124564726,0.5418315018315017,0.09230314458907778,0.5481622756353449,0.09590036242358664
0.1,7,200,0.6,0.896271186440678,0.013365493150748045,0.91,0.11526367287968177,0.3555555555555555,0.08606629658238703,0.5023976023976024,0.09078377654858154,0.5243575241154992,0.07480499118904577
0.1,7,200,0.7000000000000001,0.8929378531073446,0.014128732151723822,0.95,0.10350983390135315,0.31111111111111106,0.08606629658238704,0.4608391608391608,0.09744792613127855,0.5029941025498028,0.08018762969642258
0.1,7,200,0.8,0.8796045197740112,0.022839767304424063,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.14547859349066158,0.33519813519813524,0.2030920955831549,0.3703435221751061,0.2168861487983423
0.1,7,200,0.9,0.8728248587570621,0.026328662166117976,1.0,0.0,0.15555555555555553,0.17213259316477408,0.23580419580419582,0.2418285413926412,0.27763278586040147,0.2580737363192189
0.1,7,300,0.1,0.8797175141242939,0.05025699674074407,0.6188888888888889,0.15125576642993444,0.6666666666666666,0.07273929674533078,0.635328517371861,0.10998308074052597,0.5694239827476321,0.13289767196461533
0.1,7,300,0.2,0.886271186440678,0.0254234597779685,0.6888888888888889,0.1690308509457033,0.5111111111111112,0.056343616981901136,0.5784126984126984,0.07106939171410953,0.5270851172380667,0.09869726504826574
0.1,7,300,0.30000000000000004,0.8929378531073446,0.03023089126209925,0.7833333333333333,0.20118695404073914,0.4444444444444444,0.0727392967453308,0.5590260719672485,0.0984889884091844,0.5337720421734928,0.12812906342959027
0.1,7,300,0.4,0.8929378531073446,0.023595845595316387,0.8142857142857143,0.17085362770256116,0.4,0.09200874124564726,0.5274725274725275,0.09831063930211038,0.517999799994357,0.11172590467552673
0.1,7,300,0.5,0.8963276836158193,0.022844708044243787,0.8642857142857142,0.18170716197049103,0.4,0.09200874124564726,0.5351648351648352,0.09397738610232292,0.5374832617232674,0.10579398061568818
0.1,7,300,0.6,0.8929378531073446,0.014128732151723816,0.8833333333333333,0.15039630187955963,0.3555555555555555,0.08606629658238703,0.4947785547785548,0.08581050683758257,0.511049177198034,0.07520683124229158
0.1,7,300,0.7000000000000001,0.8996045197740112,0.015902510410256813,0.95,0.10350983390135315,0.3555555555555555,0.08606629658238703,0.5111888111888112,0.09936469916311833,0.5418272401321748,0.08843651350064696
0.1,7,300,0.8,0.8796045197740112,0.022839767304424063,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.14547859349066158,0.33519813519813524,0.2030920955831549,0.3703435221751061,0.2168861487983423
0.1,7,300,0.9,0.8728248587570621,0.026328662166117976,1.0,0.0,0.15555555555555553,0.17213259316477408,0.23580419580419582,0.2418285413926412,0.27763278586040147,0.2580737363192189
0.1,10,50,0.1,0.8294350282485876,0.053871090230235924,0.4718881118881119,0.11179583274249509,0.711111111111111,0.09200874124564722,0.5637373737373736,0.10390217634971709,0.48186350145061946,0.12719680953280357
0.1,10,50,0.2,0.8829943502824859,0.037642494077364586,0.6665934065934066,0.16443530779216356,0.5555555555555555,0.10286889997472794,0.5924942704354469,0.09641679400060683,0.5370639585167373,0.11735688426246739
0.1,10,50,0.30000000000000004,0.8863276836158193,0.022685166146814442,0.7833333333333333,0.20118695404073914,0.4,0.056343616981901094,0.5161689291101056,0.057560944869027846,0.49952513401716303,0.08889695786918335
0.1,10,50,0.4,0.8963276836158193,0.016845932670276745,0.88,0.16561573424216505,0.3777777777777777,0.056343616981901094,0.5230769230769231,0.06684999605719226,0.5313426290337462,0.08614906248666873
0.1,10,50,0.5,0.8929943502824859,0.01746922047015744,0.91,0.11526367287968177,0.3333333333333333,0.1259881576697424,0.4696703296703297,0.15021092007555678,0.49792289517190835,0.11500175142526929
0.1,10,50,0.6,0.8796045197740112,0.022839767304424063,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.14547859349066158,0.33519813519813524,0.2030920955831549,0.3703435221751061,0.2168861487983423
0.1,10,50,0.7000000000000001,0.8762146892655367,0.023625828634407677,0.9333333333333333,0.1380131118684709,0.2,0.1525792360723545,0.30247086247086247,0.2093856461016317,0.3439398110964538,0.21447800139769774
0.1,10,50,0.8,0.8694915254237289,0.02067998375951324,1.0,0.0,0.13333333333333333,0.13412463602715943,0.21272727272727274,0.20492173182640822,0.25961472005888114,0.23269880729152223
0.1,10,50,0.9,0.8594915254237289,0.009134139871009106,1.0,0.0,0.06666666666666667,0.056343616981901094,0.12000000000000001,0.101418510567422,0.185946957991898,0.15715386270067733
0.1,10,100,0.1,0.862994350282486,0.03961181871606978,0.5435930735930736,0.10323494796435052,0.6888888888888889,0.08606629658238703,0.605901710798736,0.09518025101599475,0.5313892838889641,0.11517744219239623
0.1,10,100,0.2,0.8896610169491525,0.023256130254712494,0.6945238095238095,0.12546221636678392,0.5555555555555556,0.0727392967453308,0.6045518207282913,0.03799504793989049,0.5544107145094246,0.051983767804110306
0.1,10,100,0.30000000000000004,0.8963276836158193,0.022844708044243787,0.8476190476190476,0.19567728931817222,0.4222222222222222,0.08606629658238706,0.5495238095238096,0.08631310102837857,0.5441292582173827,0.1006121226178891
0.1,10,100,0.4,0.8996610169491526,0.010933439000190398,0.8933333333333333,0.1420931954404439,0.4,0.056343616981901094,0.5440293040293039,0.045904862787155845,0.551810308589941,0.050778044445572025
0.1,10,100,0.5,0.8963276836158192,0.012835023509284237,0.9,0.12677313820927752,0.3555555555555555,0.04600437062282361,0.5076923076923078,0.058510679173512686,0.5252099686842453,0.07284085626603892
0.1,10,100,0.6,0.8963276836158192,0.01283502350928423,0.95,0.10350983390135315,0.3333333333333333,0.07273929674533079,0.4881118881118881,0.08368474606173125,0.5238008905301295,0.07445901020226695
0.1,10,100,0.7000000000000001,0.8796045197740112,0.022839767304424063,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.14547859349066158,0.33519813519813524,0.2030920955831549,0.3703435221751061,0.2168861487983423
0.1,10,100,0.8,0.8728813559322034,0.023557405813338757,0.9333333333333333,0.1380131118684709,0.17777777777777776,0.15600841111499192,0.26974358974358975,0.21010268659008072,0.317513465953388,0.20841870096519857
0.1,10,100,0.9,0.8694915254237289,0.02067998375951324,1.0,0.0,0.13333333333333333,0.13412463602715943,0.21272727272727274,0.20492173182640822,0.25961472005888114,0.23269880729152223
0.1,10,200,0.1,0.8730508474576271,0.0492594367979474,0.5942424242424242,0.14486623449001776,0.6666666666666666,0.07273929674533078,0.6218782249742002,0.10554754708006064,0.5526307139386195,0.12829974850527678
0.1,10,200,0.2,0.8896610169491527,0.02568842567133634,0.6984126984126984,0.1688390972243654,0.5333333333333333,0.046004370622823636,0.5967460317460317,0.06870487298875087,0.5455080858145157,0.09685589604021465
0.1,10,200,0.30000000000000004,0.896271186440678,0.029881802513376063,0.81,0.1919821420266553,0.4444444444444444,0.0727392967453308,0.566645119586296,0.09761860879167712,0.547080389090958,0.1253346243379998
0.1,10,200,0.4,0.8996610169491526,0.02183306999745436,0.8742857142857142,0.17605988909488998,0.4222222222222222,0.08606629658238706,0.5571428571428572,0.08622298030317391,0.5574376051348477,0.09549421171598134
0.1,10,200,0.5,0.8996610169491526,0.018911248675487376,0.8833333333333333,0.15039630187955963,0.4,0.09200874124564726,0.5418315018315017,0.09230314458907778,0.5481622756353449,0.09590036242358664
0.1,10,200,0.6,0.896271186440678,0.013365493150748045,0.91,0.11526367287968177,0.3555555555555555,0.08606629658238703,0.5023976023976024,0.09078377654858154,0.5243575241154992,0.07480499118904577
0.1,10,200,0.7000000000000001,0.8929378531073446,0.014128732151723822,0.95,0.10350983390135315,0.31111111111111106,0.08606629658238704,0.4608391608391608,0.09744792613127855,0.5029941025498028,0.08018762969642258
0.1,10,200,0.8,0.8796045197740112,0.022839767304424063,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.14547859349066158,0.33519813519813524,0.2030920955831549,0.3703435221751061,0.2168861487983423
0.1,10,200,0.9,0.8728248587570621,0.026328662166117976,1.0,0.0,0.15555555555555553,0.17213259316477408,0.23580419580419582,0.2418285413926412,0.27763278586040147,0.2580737363192189
0.1,10,300,0.1,0.8797175141242939,0.05025699674074407,0.6188888888888889,0.15125576642993444,0.6666666666666666,0.07273929674533078,0.635328517371861,0.10998308074052597,0.5694239827476321,0.13289767196461533
0.1,10,300,0.2,0.886271186440678,0.0254234597779685,0.6888888888888889,0.1690308509457033,0.5111111111111112,0.056343616981901136,0.5784126984126984,0.07106939171410953,0.5270851172380667,0.09869726504826574
0.1,10,300,0.30000000000000004,0.8929378531073446,0.03023089126209925,0.7833333333333333,0.20118695404073914,0.4444444444444444,0.0727392967453308,0.5590260719672485,0.0984889884091844,0.5337720421734928,0.12812906342959027
0.1,10,300,0.4,0.8929378531073446,0.023595845595316387,0.8142857142857143,0.17085362770256116,0.4,0.09200874124564726,0.5274725274725275,0.09831063930211038,0.517999799994357,0.11172590467552673
0.1,10,300,0.5,0.8963276836158193,0.022844708044243787,0.8642857142857142,0.18170716197049103,0.4,0.09200874124564726,0.5351648351648352,0.09397738610232292,0.5374832617232674,0.10579398061568818
0.1,10,300,0.6,0.8929378531073446,0.014128732151723816,0.8833333333333333,0.15039630187955963,0.3555555555555555,0.08606629658238703,0.4947785547785548,0.08581050683758257,0.511049177198034,0.07520683124229158
0.1,10,300,0.7000000000000001,0.8996045197740112,0.015902510410256813,0.95,0.10350983390135315,0.3555555555555555,0.08606629658238703,0.5111888111888112,0.09936469916311833,0.5418272401321748,0.08843651350064696
0.1,10,300,0.8,0.8796045197740112,0.022839767304424063,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.14547859349066158,0.33519813519813524,0.2030920955831549,0.3703435221751061,0.2168861487983423
0.1,10,300,0.9,0.8728248587570621,0.026328662166117976,1.0,0.0,0.15555555555555553,0.17213259316477408,0.23580419580419582,0.2418285413926412,0.27763278586040147,0.2580737363192189
0.3,3,50,0.1,0.8697740112994351,0.04897060760037123,0.5767210567210568,0.14703308232179915,0.6444444444444444,0.08606629658238706,0.6061137692716639,0.1207270355738807,0.5317778692636995,0.1465398384039972
0.3,3,50,0.2,0.8831073446327683,0.04730655939823793,0.6561904761904761,0.19136865749370413,0.5111111111111111,0.13801311186847082,0.5708771929824561,0.15849239436440674,0.5121788005293504,0.18560478373200584
0.3,3,50,0.30000000000000004,0.8863276836158193,0.03331448421252643,0.76,0.232379000772445,0.4222222222222222,0.08606629658238707,0.5312605042016807,0.11051764350254832,0.5046684526851053,0.14277896221624728
0.3,3,50,0.4,0.8963276836158192,0.029648331197043683,0.8333333333333334,0.21821789023599236,0.4222222222222222,0.08606629658238707,0.5526007326007326,0.1100411311817118,0.5417090027303579,0.13862157076085438
0.3,3,50,0.5,0.8896610169491525,0.02325613025471248,0.8333333333333334,0.21821789023599236,0.3777777777777777,0.0563436169819011,0.5097435897435898,0.07163902498904261,0.5073846264718533,0.10638465311603332
