alpha,accuracy,precision,recall,f1,preparationTime
0.01,0.7760233918128655,0.8206349206349207,0.7266666666666667,0.7618575851393189,0.001342321361697883
0.1,0.7444444444444445,0.8083333333333333,0.6644444444444444,0.7142021720969088,0.001342321361697883
1.0,0.7444444444444445,0.8219696969696969,0.6422222222222221,0.6998089492207139,0.001342321361697883
10.0,0.6380116959064328,0.6385714285714286,0.7444444444444445,0.6662619988706944,0.001342321361697883
